,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
492,François-Xavier Fumu Tamuzo Maritimo,26, Forward,,1(11),306,-,0.3,5.4,67.7,0.3,-,-,6.07
493,Renan Gil Vicente,24, Forward,,3(7),284,-,-,4.5,73.3,-,-,-,6.06
494,Lucas Silva Pacos de Ferreira,23, AM(L),,1(5),157,-,0.2,6.5,87.2,-,0.7,-,6.06
495,Bruno Moreira Rio Ave,34, FW,,2(6),311,-,0.4,7.5,71.7,-,-,-,6.06
496,Walterson Famalicao,26, AM(LR),FW,0(2),32,-,-,1.5,100.0,-,-,-,6.05
497,Richard Rodrigues Belenenses SAD,22, AM(L),FW,2(8),192,-,-,4.8,72.9,0.1,0.1,-,6.05
498,Rubén Oliveira Santa Clara,26, M(C),,0(3),11,-,-,2.7,75.0,-,-,-,6.05
499,Martín Calderón Pacos de Ferreira,22, Midfielder,,1(7),172,-,0.1,15.3,91.8,-,1.3,-,6.04
500,Tiago Morais Boavista,18, Forward,,0(4),68,-,0.3,4.8,63.2,-,0.3,-,6.04
501,Rui Fonte Braga,31, M(R),FW,1(4),93,-,-,5.2,80.8,-,-,-,6.03
502,Rúben Fonseca Tondela,21, Forward,,1(2),61,-,0.7,5.3,81.3,-,-,-,6.03
503,Iván Marcano Porto,34, D(CL),,0(1),8,-,-,8.0,75.0,-,-,-,6.03
504,Jota Gonçalves Tondela,21, D(C),,1(3),53,-,-,4.5,72.2,-,0.5,-,6.03
505,José Marcelo Maritimo,23, Forward,,0(1),10,-,-,2.0,50.0,-,-,-,6.03
506,Mile Svilar Benfica,22, GK,,1,90,-,-,24.0,87.5,-,5,-,6.03
507,Alhassan Wakaso Vitoria de Guimaraes,29, DMC,,3(4),203,-,-,11.6,74.1,-,0.3,-,6.03
508,Carlos Vinícius Benfica,26, FW,,0(1),18,-,1,1.0,100.0,1,-,-,6.02
509,Chima Akas Belenenses SAD,27, D(CL),M(L),0(2),46,-,-,7.0,71.4,-,0.5,-,6.02
510,David Tavares Moreirense,22, M(C),,1(10),214,-,-,8.5,81.7,-,0.1,-,6.02
511,Lucas Marques Santa Clara,26, DMC,,0(2),13,-,-,9,88.9,-,1.5,-,6.02
512,Robinho Belenenses SAD,24, FW,,0(4),57,-,0.3,9.3,73,-,1.3,-,6.01
513,Alvarinho Farense,31, Forward,,0(4),54,-,0.3,3.8,100,-,-,-,6.01
514,Ricardo Ferreira Farense,28, D(C),,0(1),6,-,-,1,100,-,1,-,6.01
515,Sori Mané Moreirense,25, DMC,,0(2),6,-,-,4.5,77.8,-,-,-,6.01
516,Joel Sousa Tondela,21, Goalkeeper,,1,90,-,-,28,67.9,-,3,-,6.0
517,Diogo Silva Gil Vicente,26, Defender,,0(3),3,-,-,0.3,100,-,-,-,6.0
518,Gustavo Viera Santa Clara,21, Forward,,0(1),1,-,-,-,-,-,-,-,6.0
519,Zé Oliveira Pacos de Ferreira,19, Goalkeeper,,0(1),2,-,-,1,-,-,-,-,6.0
520,Léo Vieira Rio Ave,31, GK,,1,1,-,-,-,-,-,-,-,6.0
521,Bracali Boavista,40, GK,,1,1,-,-,-,-,-,-,-,6.0
522,Caju Braga,26, D(L),,0(1),16,-,-,1,100,-,-,-,6.0
523,Nilton Varela Belenenses SAD,20, M(L),,0(5),52,-,-,3.8,68.4,-,-,-,6.0
524,Alejandro Gómez Boavista,19, Defender,,3(4),301,-,0.1,12.6,70.5,-,1.4,-,5.99
525,Lee Seung-Woo Portimonense,23, AM(L),,0(4),31,-,-,5,95,0.3,0.3,-,5.99
526,Dani Morer Famalicao,23, Defender,,3(4),271,-,0.4,20,82.9,0.7,0.7,-,5.99
527,Ahmed Isaiah Gil Vicente,26, Midfielder,,0(3),4,-,-,1,66.7,-,-,-,5.99
528,Vladan Danilovic Nacional,22, Midfielder,,4(5),297,-,-,12.1,87.2,-,1.4,-,5.98
529,Facundo Ferreyra Benfica,30, FW,,0(1),6,-,-,6,33.3,-,-,-,5.98
530,Cristián Borja Sporting,28, D(CL),M(L),1(1),98,-,-,32,82.8,-,1,-,5.98
531,Manuel Namora Rio Ave,23, Forward,,0(2),14,-,-,1.5,66.7,-,-,-,5.97
532,Abdul Wahab Ibrahim Famalicao,22, Defender,,0(1),45,-,-,13,61.5,-,1,-,5.97
533,Abou Ouattara Vitoria de Guimaraes,21, Forward,,0(1),2,-,-,-,-,-,-,-,5.97
534,Edgar Pacheco Belenenses SAD,21, Midfielder,,0(2),15,-,-,1.5,66.7,-,-,-,5.94
535,Sassá Maritimo,27, FW,,1(6),119,-,-,2.9,85,-,-,-,5.93
536,Toni Martínez Famalicao,24, FW,,1,63,-,-,24,79.2,-,1,-,5.92
537,Leandro Silva Rio Ave,22, Forward,,0(1),13,-,-,-,-,-,-,-,5.92
538,Tomás Silva Sporting,22, Midfielder,,0(1),24,-,-,10,100,-,1,-,5.88
539,Guilherme Oliveira Belenenses SAD,26, Goalkeeper,,0(1),27,-,-,9,22.2,-,2,-,5.87
540,Diogo Costa Porto,22, GK,,1,90,-,-,20,95,-,5,-,5.78
541,Vítor Oliveira Braga,21, Forward,,0(1),1,-,-,1,-,-,-,-,5.78
542,Jorge Pereira Famalicao,23, Midfielder,,1,46,-,-,22,50,-,-,-,5.75
543,Charles Maritimo,27, GK,,3,270,-,-,28,70.2,-,5,-,5.21
544,Quentin Beunardeau Gil Vicente,27, GK,,1,90,-,-,26,73.1,-,3,-,5.0
