,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
257,Jhonata Robert Famalicao,22, AM(L),,5(15),617,0.8,0.3,0.7,-,0.3,0.6,-,-,6.53
258,Brayan Riascos Nacional,27, AM(R),FW,25(5),2335,0.6,0.4,1.8,-,0.9,0.8,-,-,6.52
259,Guga Rio Ave,24, AM(C),,12(8),1157,1.8,0.5,1.2,-,0.1,1.4,0.1,-,6.52
260,Gonzalo Plata Sporting,21, AM(R),,1(8),200,0.9,0.6,0.4,-,-,0.3,-,-,6.52
261,Rafael Martins Moreirense,32, FW,,13(6),1249,0.4,-,0.9,0.1,0.5,0.2,0.1,-,6.52
262,Costinha Rio Ave,21, D(R),,6(3),535,1.7,0.8,1.2,0.3,1.1,0.7,0.1,-,6.52
263,Rui Correia Nacional,31, D(C),,13,1166,0.6,1.8,0.7,0.6,3.3,0.7,0.7,-,6.52
264,Anderson Oliveira Portimonense,23, AM(LR),,15(14),1458,0.9,0.4,0.9,-,0.2,0.8,0.1,-,6.51
265,João Afonso Gil Vicente,26, DMC,,14(6),1215,2.1,1.2,1.7,-,1.4,1.2,0.3,-,6.51
266,Ricardo Alves Tondela,30, D(C),,14(5),1256,0.7,0.8,0.8,0.6,3.4,0.2,0.6,-,6.51
267,Felipe Pires Moreirense,26, AM(LR),,18(7),1604,0.7,0.2,0.5,-,-,0.4,-,-,6.5
268,Abner Felipe Farense,25, D(L),,14,1225,1.4,2.4,1.6,0.2,1.5,0.6,0.2,-,6.5
269,Sávio Rio Ave,26, D(L),,7(3),522,1.6,1.1,0.5,0.2,1.1,0.5,-,-,6.5
270,Ewerton Portimonense,28, AM(C),,13(5),1143,1.4,0.9,1.5,-,0.6,0.9,0.2,-,6.5
271,Nuno Santos Boavista,22, M(C),,21(9),1744,1.2,1.3,1.2,-,0.6,1.6,0.2,1,6.5
272,Pedro Sá Portimonense,27, DMC,,12(5),871,1.5,1.2,1.3,-,1.2,1.2,0.5,-,6.5
273,Nikola Jambor Rio Ave,26, DMC,,3(3),341,1.8,0.8,0.7,-,0.2,1.5,-,-,6.5
274,Daniel Bragança Sporting,22, M(C),,6(15),686,1,0.4,1,-,0.1,0.4,-,-,6.5
275,Marco Pereira Santa Clara,34, GK,,33,2970,-,-,-,-,0.7,0.1,-,1,6.5
276,Osama Rashid Santa Clara,29, DMC,,10(4),889,0.7,1.1,1.1,-,0.6,0.9,-,-,6.5
277,Diego Lopes Rio Ave,27, AM(CL),,9(2),754,0.6,0.2,0.7,-,0.3,1.0,-,-,6.5
278,Francisco Moura Braga,22, Defender,,2(3),151,1,0.2,0.4,-,0.2,0.6,-,-,6.5
279,Anderson Silva Famalicao,23, FW,,12(10),1091,0.1,0.2,1.1,-,0.2,0.2,-,-,6.49
280,Pedro Pelágio Maritimo,21, DMC,,19(5),1392,1.3,0.9,2.3,-,1.2,1.4,0.3,-,6.49
281,Diogo Salomão Santa Clara,33, AM(LR),,10(7),931,0.8,1,0.7,0.1,0.8,0.5,0.1,-,6.49
282,Pedro Amaral Rio Ave,24, D(L),,18(11),1769,1,0.8,1.0,0.1,0.8,0.7,0.1,-,6.49
283,Nuno Tavares Benfica,21, D(L),,7(7),636,1,0.4,1.6,0.1,0.6,0.4,-,-,6.48
284,Salvador Agra Tondela,30, AM(CLR),,26(5),2267,0.4,0.3,1.1,-,0.3,0.7,-,-,6.48
285,Larry Azouni Nacional,27, DMC,,21(6),1835,1.6,1.3,1.4,-,0.6,0.9,0.1,-,6.48
286,Edgar Costa Maritimo,34, AM(CLR),,15(7),1143,0.8,0.7,0.9,-,0.6,0.3,-,-,6.47
287,Rafael Defendi Farense,37, GK,,19,1665,-,-,0.1,-,1.3,-,-,-,6.47
288,João Pedro Tondela,28, M(C),,31,2558,1.1,0.8,2.0,-,0.9,1.3,-,-,6.47
289,Bryan Róchez Nacional,26, FW,,12(21),1292,0.4,0.1,1.1,-,0.4,0.3,0.1,-,6.47
290,Nuno Borges Nacional,33, DMC,,20(5),1671,1.2,1.3,1.4,-,1.4,1.2,0.4,-,6.47
291,Mohamed Diaby Pacos de Ferreira,25, DMC,,3(13),462,1.1,0.9,1.2,-,0.9,0.9,0.1,-,6.47
292,Evanilson Porto,22, FW,,4(11),449,0.3,0.1,1.1,-,0.1,0.1,0.1,-,6.47
293,Brian Mansilla Farense,24, AM(CL),FW,13(13),1095,1.5,0.7,1.0,-,0.2,0.9,-,-,6.47
294,Francisco Geraldes Rio Ave,26, AM(CLR),,23(9),1916,0.9,0.5,0.6,-,0.1,0.7,-,-,6.46
295,Rafael Camacho Rio Ave,21, M(LR),,9(2),671,0.5,-,0.7,-,0.1,0.5,-,-,6.46
296,Tomás Tavares Farense,20, D(R),,18,1554,1.6,1.6,1.3,0.1,1.1,0.8,0.1,-,6.46
297,André Luís Moreirense,27, FW,,6(8),605,0.1,-,0.6,-,0.5,0.1,0.1,-,6.46
298,João Afonso Santa Clara,31, D(C),,14(12),1328,0.7,1,0.2,0.3,2.6,0.2,0.3,-,6.46
299,Tiago Tomás Sporting,19, FW,,16(14),1507,0.3,0.2,0.9,-,0.1,0.4,-,-,6.46
300,Reynaldo Moreirense,24, Defender,,0(1),26,1.0,1.0,1.0,1,3.0,-,-,-,6.46
301,René Maritimo,29, D(C),DMC,23(4),2025,1.4,0.8,1.4,0.1,2.2,0.8,0.2,-,6.46
302,Cristian Devenish Boavista,20, D(C),,24(3),2099,0.6,1.5,0.4,0.4,3.5,0.2,0.4,-,6.46
303,Malang Sarr Porto,22, D(CL),,5(3),565,0.5,0.9,0.5,0.6,1.6,0.1,0.4,-,6.46
304,Koki Anzai Portimonense,26, D(LR),M(R),29(2),2577,1.0,0.8,1.4,0.1,1.3,0.6,0.2,-,6.46
305,Yusupha Om Njie Boavista,27, AM(CL),FW,11(10),846,0.4,0.2,0.6,-,0.4,0.3,0.2,-,6.46
306,Jorge Correa Maritimo,28, AM(CLR),,15(15),1385,1.0,0.3,0.5,-,0.3,0.6,-,-,6.45
307,Silvestre Varela Belenenses SAD,36, M(CLR),,29(2),2131,1.2,0.2,0.8,-,0.1,0.7,0.1,-,6.45
308,Jafar Salmani Portimonense,24, Midfielder,,2(9),283,0.6,0.7,0.3,0.1,0.2,0.4,-,-,6.45
309,André Pinto Farense,32, D(C),,10(2),778,0.4,1.1,1.8,0.4,2.5,0.2,0.3,-,6.44
310,Jardel Benfica,35, D(C),,5(3),379,0.3,0.6,1.1,0.5,1.4,-,0.4,-,6.44
311,João Amaral Pacos de Ferreira,30, AM(CLR),FW,11(18),1136,0.6,0.4,0.7,-,0.5,0.5,-,-,6.44
312,Lucas Piazon Rio Ave,27, AM(CLR),FW,6(2),442,0.9,0.5,1.0,-,0.1,1.1,-,-,6.44
313,Leandrinho Gil Vicente,25, M(R),,2(3),137,0.8,0.2,0.8,-,0.4,0.4,-,-,6.44
314,Vaná Alves Famalicao,30, GK,,6,540,0.2,-,0.2,-,1.0,0.2,-,-,6.44
315,Fabio China Maritimo,29, D(L),M(L),11(4),901,0.9,0.9,1.1,0.1,1.6,0.7,0.2,1,6.43
316,Joaquín Pereyra Famalicao,22, M(C),,10(5),739,0.9,1.1,1.1,-,0.6,0.5,0.3,-,6.43
317,Javi García Boavista,34, D(C),DMC,19(2),1659,0.9,0.8,1.4,0.1,2.1,0.6,0.4,-,6.43
318,Kenji Gorré Nacional,27, AM(L),,15(14),1554,1.0,0.3,1.6,-,0.1,0.8,-,-,6.43
319,Babacar Niasse Tondela,24, GK,,18,1453,0.1,-,0.1,-,0.9,0.1,-,-,6.43
320,Jean Cléber Maritimo,31, M(C),,3(4),276,1.0,0.6,1.1,-,0.7,-,-,-,6.42
321,Fábio Vieira Porto,21, AM(C),,3(16),392,0.5,0.1,0.4,-,0.1,0.4,-,-,6.42
322,Yaya Belenenses SAD,22, M(C),,21(4),1746,1.6,1.2,2.6,-,0.9,1,0.2,-,6.42
323,Abdel Jalil Zaim Idriss Medioub Tondela,24, D(C),,12(4),1036,0.7,1.3,1.0,0.1,2.3,0.2,0.3,-,6.42
324,Fabrício Isidoro Farense,29, DMC,,17(8),1581,1.2,1.1,1.1,0.1,0.3,1.4,0.3,-,6.41
325,Alex Soares Moreirense,30, AM(C),,22(5),1691,1.6,0.9,1.4,-,0.3,1,0.1,-,6.41
326,Rolando Braga,36, D(C),,6(4),518,0.7,0.8,0.7,0.5,1.0,0.6,0.2,-,6.41
327,Nikola Stojiljkovic Farense,29, FW,,14(7),1163,0.2,0.1,1.8,-,0.4,0.7,-,-,6.41
328,Nélson Monte Rio Ave,26, D(CR),,10(6),821,1.2,0.9,0.4,0.6,3.0,0.4,0.3,-,6.41
329,Uilton Pacos de Ferreira,29, D(L),M(R),16(17),1514,0.6,0.6,0.7,0.1,0.8,0.3,-,-,6.41
330,David Simão Moreirense,31, DMC,,6(10),608,1.0,0.8,1.3,0.1,0.2,0.7,0.1,-,6.41
331,Show Boavista,22, DMC,,13(18),1479,1.5,0.9,1.3,-,1.0,0.7,0.1,-,6.41
332,Eber Bessa Nacional,29, M(CLR),,6(8),603,1.7,0.5,1.6,-,0.1,0.6,0.1,-,6.4
333,Easah Suliman Vitoria de Guimaraes,23, D(C),,9(3),878,0.3,1.7,1.2,0.4,3.3,0.3,0.8,-,6.4
334,Antunes Sporting,34, D(L),M(L),7(4),357,0.3,0.8,0.6,0.1,0.5,0.5,-,-,6.4
335,Jaume Grau Tondela,24, DMC,,24(6),2095,1.3,1,1.4,-,0.9,1.7,0.4,-,6.4
336,Rafael Barbosa Tondela,25, AM(C),FW,17(13),1636,0.6,0.4,0.7,-,0.2,0.4,0.1,-,6.4
337,Lucas Áfrico Maritimo,26, D(C),,15(2),1344,1.0,0.8,1.3,0.6,2.2,0.2,0.6,-,6.39
338,Jaquité Tondela,25, DMC,,7(9),698,1.4,0.9,1.1,0.1,0.8,0.9,0.3,-,6.39
339,Andraz Sporar Braga,27, FW,,4(12),552,0.1,-,0.6,-,0.3,0.1,-,-,6.39
340,Rui Costa Santa Clara,25, FW,,6(10),646,0.2,-,0.7,-,0.3,0.3,0.1,-,6.39
341,Leonardo Campana Famalicao,21, Forward,,3(6),329,-,0.2,0.9,-,0.3,0.4,0.1,-,6.39
342,Ryotaro Meshino Rio Ave,23, Midfielder,,4(15),466,0.4,-,0.3,-,0.1,0.3,-,-,6.39
343,Ibrahim Alhassan Nacional,25, DMC,,12(9),1114,1.1,1.4,1.4,-,1.0,1.2,0.3,-,6.38
344,Gustavo Assunção Famalicao,21, DMC,,23(3),1911,1,0.9,1.8,-,1.5,1.2,-,-,6.38
345,João Lucas Santa Clara,25, D(L),,5(3),410,1.1,1.5,0.6,0.3,1.0,0.6,0.3,-,6.38
346,Abdul Mumin Vitoria de Guimaraes,23, D(C),,24(1),2029,0.7,0.7,1.1,0.5,3.8,0.4,0.4,-,6.37
347,Júlio César Nacional,26, D(C),,14(3),1226,0.9,1.3,1.4,0.4,4.8,0.4,0.6,-,6.37
348,Filipe Melo Farense,32, DMC,,5(4),482,0.6,0.8,0.8,-,1.2,0.3,0.7,-,6.37
349,Lucas Portimonense,31, D(C),,2(3),165,0.2,1.6,0.6,-,2.6,-,0.6,-,6.36
350,Bura Farense,25, D(C),,8(8),780,1.3,0.8,0.7,-,2.0,0.4,0.6,-,6.36
351,Madi Queta Farense,23, AM(L),,8(13),957,0.6,0.6,0.8,-,0.1,0.5,-,-,6.36
352,Ali Alipour Maritimo,26, FW,,11(15),1147,0.3,0.3,0.6,-,0.6,0.1,-,-,6.36
353,Arcanjo Tondela,20, Midfielder,,2(12),312,0.4,0.4,0.9,-,0.1,0.1,-,-,6.35
354,Nathan Boavista,20, M(R),,1(13),277,1.0,0.4,0.3,-,0.6,0.6,-,-,6.35
355,Patrick Farense,27, FW,,3(8),318,0.7,0.3,1.2,-,0.1,0.2,-,-,6.35
356,Bruno Tabata Sporting,24, AM(CLR),,2(14),436,0.6,0.4,0.9,-,0.1,0.5,-,-,6.35
357,Guedes Famalicao,27, FW,,8(6),825,0.2,0.1,0.6,-,0.6,0.2,0.1,-,6.35
358,Diogo Calila Belenenses SAD,23, D(R),M(R),9(11),962,1.3,0.4,1.1,0.2,0.7,0.6,0.1,1,6.35
359,Sebastián Pérez Boavista,28, DMC,,8(8),636,0.9,0.6,0.8,0.1,0.1,0.4,0.2,-,6.35
360,Júlio César Portimonense,27, Forward,,3(4),263,0.9,0.1,0.7,-,0.1,0.4,0.1,-,6.34
361,Alex Pinto Farense,23, D(R),,13(2),1045,1.5,1.5,1.6,0.3,1.4,1.1,0.1,-,6.34
362,Matheus Silva Moreirense,24, D(R),,7(5),647,0.9,0.8,1.0,0.4,0.5,0.3,0.2,-,6.34
363,Franco Cervi Benfica,27, AM(CL),,5(9),462,1.0,0.6,0.6,-,0.1,0.7,0.1,-,6.34
364,Henrique Trevisan Famalicao,24, Defender,,0(4),45,0.5,0.8,0.5,-,1.5,-,0.3,-,6.34
365,Costinha Santa Clara,29, M(CLR),FW,7(17),798,0.7,0.3,0.8,-,0.2,0.6,-,-,6.34
366,Andrijia Lukovic Famalicao,27, M(C),,6(8),559,0.9,0.6,0.9,-,0.6,0.5,0.3,-,6.34
367,Lucas Kal Nacional,25, D(CL),DMC,23(1),1986,0.8,1.0,0.4,0.1,3.1,0.3,0.5,1,6.34
368,Miguel Reisinho Boavista,22, Midfielder,,2(4),204,1.3,0.8,1.3,-,0.3,1.2,-,-,6.34
369,Heriberto Tavares Famalicao,24, AM(CLR),FW,8(9),745,0.4,0.2,0.7,-,0.1,0.4,-,-,6.34
370,Edwin Herrera Famalicao,23, D(R),,8(4),732,1.2,0.8,1.7,0.2,1.6,0.7,0.2,-,6.33
371,Chico Ramos Nacional,26, M(C),,12(4),1036,1.1,0.5,0.8,-,0.8,0.6,0.3,-,6.33
372,Vincent Koziello Nacional,26, M(C),,8(6),597,0.6,0.6,1.1,-,0.4,0.8,-,-,6.33
373,Pedrinho Benfica,23, AM(CR),,4(15),470,0.2,0.2,0.6,-,0.2,0.2,-,-,6.33
374,André Horta Braga,25, M(C),,3(18),561,0.8,0.2,0.4,-,-,0.4,-,-,6.33
375,Diogo Queirós Famalicao,22, D(C),,17(4),1462,0.3,1.0,0.8,0.3,2.3,0.2,0.3,1,6.33
376,Vitor Carvalho Gil Vicente,24, DMC,,12(10),1109,0.8,0.9,1.7,-,0.8,0.7,0.1,1,6.33
377,Ruben Lameiras Vitoria de Guimaraes,26, M(LR),,7(13),803,0.7,0.5,0.7,-,0.3,0.4,0.1,-,6.32
378,Kanya Fujimoto Gil Vicente,22, AM(CR),,12(15),985,0.4,0.3,0.7,-,0.1,0.2,0.1,-,6.32
379,Hélder Sá Vitoria de Guimaraes,19, Defender,,1(1),119,1.5,1.0,-,0.5,1,-,0.5,-,6.32
380,João Pereira Sporting,37, D(R),,4(2),266,0.7,0.5,0.5,-,0.3,0.7,-,-,6.32
381,Bruno Ramires Belenenses SAD,27, DMC,,9(23),1117,0.7,0.7,0.8,-,1.1,0.6,0.1,-,6.32
382,Ferro Benfica,24, D(C),,2(2),197,0.3,1.5,1.0,0.3,1.5,0.3,-,-,6.31
383,João Pedro Pacos de Ferreira,25, FW,,3(24),517,0.2,0.1,0.3,-,0.2,0.2,-,-,6.31
384,Francisco Conceição Porto,18, Forward,,1(13),213,0.4,0.1,0.3,-,-,0.3,-,-,6.31
385,Pierre Sagna Santa Clara,31, D(R),M(R),5(10),499,0.5,1.0,0.3,0.1,1.7,0.4,0.2,-,6.3
386,André Pereira Rio Ave,26, FW,,5(5),366,0.9,0.4,1.4,-,0.1,0.1,0.1,-,6.3
387,Chiquinho Benfica,26, AM(C),FW,2(16),346,0.2,0.4,0.5,-,-,0.5,0.1,-,6.3
388,Henrique Portimonense,26, D(L),M(L),2(17),370,0.8,0.6,0.7,-,0.3,0.3,-,-,6.3
389,Franck-Yves Bambock Maritimo,26, DMC,,18(8),1542,0.7,0.8,1.1,-,0.7,0.4,0.2,-,6.3
390,Denis Poha Portimonense,24, DMC,,4(8),346,0.5,0.6,0.6,-,0.3,0.2,0.2,-,6.3
391,Tiago Almeida Tondela,20, D(R),,12(10),1169,1.9,0.5,0.5,0.2,1.4,0.7,-,-,6.29
392,Dor Jan Pacos de Ferreira,26, Forward,,2(8),252,0.1,0.3,0.4,-,-,0.2,-,-,6.29
393,Ruben Del Campo Famalicao,21, Forward,,3(2),284,0.2,-,2.2,-,0.4,0.2,-,-,6.29
394,Bozhidar Kraev Famalicao,24, AM(C),FW,5(9),500,0.4,0.3,0.6,-,0.2,0.5,-,-,6.29
395,Gergely Bobal Nacional,26, Forward,,0(2),6,1.0,-,0.5,-,0.5,-,-,-,6.29
396,João Victor Nacional,22, Forward,,3(8),354,0.4,0.3,0.5,-,0.1,0.5,0.1,-,6.28
397,Danny Henriques Belenenses SAD,24, D(C),,6(2),499,0.6,0.8,0.9,0.3,2.8,0.5,0.3,-,6.28
398,Tim Hall Gil Vicente,24, Defender,,0(1),45,1.0,-,-,2,4,-,-,-,6.28
399,Felipe Anderson Porto,28, M(CLR),FW,1(4),128,0.4,0.4,0.4,-,0.4,1.2,-,-,6.28
400,Bruno Duarte Vitoria de Guimaraes,25, FW,,10(15),1001,0.4,0.2,0.7,-,0.3,0.2,-,-,6.28
401,Naoufel Khacef Tondela,24, D(L),,7(10),790,0.9,0.7,0.9,-,0.5,0.5,-,-,6.27
402,Ibrahima Camará Moreirense,22, DMC,,4(12),472,0.6,0.4,1.2,-,0.3,0.6,0.2,-,6.27
403,Ukra Santa Clara,33, AM(LR),,10(17),898,0.3,0.3,0.4,-,0.3,0.3,0.1,-,6.27
404,Matheus Reis Sporting,26, D(CL),,4(11),538,0.5,0.7,0.7,0.3,0.4,0.1,-,-,6.27
405,Lucas Silva Moreirense,22, Forward,,5(9),467,0.4,0.2,0.5,-,0.5,0.4,0.1,-,6.27
406,Eduardo Quaresma Sporting,19, D(C),,1(1),87,0.5,1.0,-,0.5,0.5,0.5,-,-,6.27
407,Cássio Scheid Farense,27, D(C),,8(3),813,0.7,1.2,0.8,0.5,2.5,0.3,0.9,-,6.26
408,Welinton Júnior Portimonense,28, AM(L),FW,4(6),382,1.0,0.5,0.7,-,0.1,0.4,-,-,6.26
409,Chico Teixeira Belenenses SAD,23, Midfielder,,2(22),543,0.7,0.2,0.7,-,0.2,0.4,-,-,6.26
410,Jorge Benguché Boavista,25, Forward,,4(10),574,-,0.1,1.3,-,0.3,-,-,-,6.26
411,Dyego Sousa Famalicao,32, FW,,3(2),261,0.4,-,0.8,-,-,-,-,-,6.26
412,Henrique Gomes Gil Vicente,26, D(L),,6(4),550,1,1.1,1.4,0.1,1.4,0.6,-,-,6.26
413,Gonçalo Franco Moreirense,21, AM(C),,10(16),1044,1,1.1,1,-,0.4,0.8,0.1,-,6.26
414,Nicolas Janvier Vitoria de Guimaraes,23, Forward,,2(14),410,0.5,0.5,0.4,-,-,0.1,0.1,-,6.26
415,Denis Poha Vitoria de Guimaraes,24, DMC,,3(2),287,0.8,0.6,0.8,-,0.2,1.2,-,-,6.26
416,Tarantini Rio Ave,38, M(C),,18(9),1359,1,0.4,0.4,-,0.9,0.9,-,-,6.25
417,Witi Nacional,25, D(L),M(LR),11(8),1027,0.6,0.4,0.5,-,0.6,0.9,0.1,-,6.25
418,Licá Farense,33, AM(CLR),FW,19(4),1562,0.6,0.3,1,-,1,1.1,-,-,6.25
419,Hernâni Infande Braga,20, Forward,,0(1),31,-,-,-,-,-,-,-,-,6.24
420,Michael Pacos de Ferreira,26, Goalkeeper,,2,178,-,-,-,-,1,-,-,-,6.24
421,Guga Famalicao,24, AM(C),,3(3),306,0.8,0.3,1.3,-,-,0.5,-,-,6.23
422,Jordan van der Gaag Belenenses SAD,22, Midfielder,,0(2),30,1,-,1,-,0.5,-,-,-,6.23
423,Nené Santa Clara,26, DMC,,11(14),1029,0.9,0.4,1.5,0.1,0.3,0.6,0.1,-,6.22
424,Hugo Seco Farense,33, AM(LR),,6(11),545,0.4,0.1,1,-,0.2,0.2,0.1,-,6.22
425,Dejan Kerkez Maritimo,25, D(C),,1(1),75,-,2,-,-,-,0.5,0.5,-,6.22
426,Carraça Porto,28, D(R),M(CR),0(2),27,0.5,-,1,-,0.5,-,-,-,6.22
427,Bilel Aouacheria Farense,27, AM(LR),FW,13(5),969,0.5,0.1,1.4,-,0.1,0.1,-,-,6.22
428,Djalma Farense,34, AM(CLR),,0(7),115,0.3,0.4,0.7,-,0.1,0.1,-,-,6.21
429,Rúben Macedo Maritimo,25, AM(LR),,7(11),810,0.4,0.1,0.9,-,0.4,0.4,-,-,6.21
430,Calvin Verdonk Famalicao,24, D(L),,6(6),499,1.3,1.6,0.9,0.2,0.7,0.6,0.2,-,6.21
431,Alaa Abbas Gil Vicente,24, Forward,,1(3),110,-,0.3,0.8,-,0.3,-,-,-,6.21
432,Caio Secco Maritimo,30, GK,,2,180,0.5,-,-,-,-,0.5,-,-,6.21
433,Ruben Micael Nacional,35, M(C),,17(13),1517,0.5,0.3,1,-,0.4,0.7,0.1,-,6.2
434,Afonso Figueiredo Moreirense,28, D(L),,9(2),698,0.3,0.8,0.7,0.1,0.8,0.9,0.1,-,6.2
435,César Sousa Belenenses SAD,21, Midfielder,,0(1),6,-,1,-,-,-,-,-,-,6.2
436,Jacob Maddox Vitoria de Guimaraes,23, Midfielder,,1(2),107,1,0.3,0.7,-,-,0.7,-,-,6.2
437,Zé Luís Porto,30, FW,,0(1),9,-,-,1,-,-,-,-,-,6.2
438,Jean Patric Santa Clara,24, Forward,,5(15),540,0.5,0.3,0.9,-,-,0.5,-,-,6.2
439,Cauê Belenenses SAD,32, DMC,,6(6),412,0.6,0.4,1,0.1,0.5,0.6,-,-,6.2
440,Souleymane Anne Tondela,23, Forward,,0(17),279,0.3,0.1,0.4,-,0.1,0.2,-,-,6.2
441,Ronan Rio Ave,26, FW,,4(9),377,-,0.2,0.9,-,0.3,0.2,-,1,6.19
442,Ricardo Vaz Tê Portimonense,35, AM(LR),FW,0(9),204,0.1,0.1,0.8,-,-,-,-,-,6.19
443,Jefferson Galego Moreirense,24, Midfielder,,0(15),172,0.5,0.1,0.5,-,-,0.3,-,-,6.18
444,Bertrand Yves Baraye Gil Vicente,29, AM(LR),,5(15),600,0.4,0.3,1.2,-,0.1,0.5,-,-,6.18
445,Jonas Carls Vitoria de Guimaraes,24, Defender,,1,90,-,1,-,-,-,-,-,-,6.18
446,Casagrande Portimonense,22, Defender,,0(1),4,1,-,1,-,-,-,-,-,6.18
447,Derik Lacerda Moreirense,22, Forward,,3(10),286,0.2,-,0.8,-,0.3,0.2,-,-,6.18
448,Abbas Ibrahim Pacos de Ferreira,23, Midfielder,,3(7),275,0.7,0.3,0.4,-,0.2,0.4,0.1,-,6.18
449,Bruno Moreira Portimonense,34, FW,,4(12),441,-,0.1,0.4,0.1,0.1,-,-,-,6.17
450,Gabrielzinho Rio Ave,25, AM(LR),,3(15),519,0.6,0.4,0.5,-,0.1,0.5,-,-,6.16
451,Shahriyar Moghanlou Santa Clara,26, Forward,,4(7),413,0.3,0.1,1.3,-,0.2,0.2,-,-,6.16
452,Milson Maritimo,22, Forward,,5(16),628,0.8,0.2,0.8,-,-,0.6,-,-,6.16
453,Jeriel De Santis Boavista,19, Forward,,1(3),22,-,-,0.3,-,-,-,-,-,6.16
454,Miguel Luís Vitoria de Guimaraes,22, M(C),,2(16),381,0.4,0.3,0.4,-,0.2,0.2,0.1,-,6.15
455,Andreas Samaris Benfica,32, DMC,,1(5),79,0.2,0.2,0.3,-,-,0.3,-,-,6.15
456,Boubacar Hanne Gil Vicente,22, Midfielder,,1(5),109,0.2,-,0.2,-,0.2,-,-,-,6.14
457,Dieguinho Belenenses SAD,29, Forward,,0(3),32,-,-,0.3,-,-,0.3,-,-,6.14
458,Anderson Cruz Rio Ave,25, Forward,,0(8),150,0.6,0.5,0.4,-,0.1,0.9,-,-,6.14
459,Andreas Karo Maritimo,25, D(C),,6(3),567,0.4,0.8,1.0,0.4,1.4,0.1,0.4,1,6.14
460,Tim Söderström Maritimo,27, Defender,,3(3),276,0.8,0.8,0.8,-,0.7,0.5,-,-,6.14
461,Paulinho Gil Vicente,30, D(R),,6(3),525,0.8,0.4,1.1,0.3,0.9,0.3,0.1,1,6.13
462,Matchoi Djaló Pacos de Ferreira,18, Midfielder,,1(2),73,0.7,-,-,-,-,0.3,-,-,6.13
463,Hugo Marques Farense,35, Goalkeeper,,4(2),400,-,-,0.2,-,0.5,-,-,-,6.13
464,Miullen Gil Vicente,23, Forward,,3(5),213,-,-,0.8,-,0.1,-,-,-,6.12
465,Guilherme Schettine Braga,26, FW,,1(9),219,0.1,0.1,0.5,-,-,0.2,-,-,6.12
466,Cristian Tassano Santa Clara,25, D(C),,1(1),95,1,-,0.5,-,4.5,0.5,0.5,-,6.12
467,Marcelinho Maritimo,25, M(L),,0(1),11,-,-,-,-,-,-,-,-,6.12
468,João Neto Famalicao,18, Forward,,1(5),132,0.3,0.2,1.5,-,0.5,-,-,-,6.12
469,Tomislav Strkalj Tondela,25, FW,,7(10),598,0.1,0.1,0.4,-,0.2,0.1,-,-,6.12
470,Miguel Bandarra Farense,25, Defender,,0(6),118,0.7,0.2,0.7,-,0.2,0.3,0.2,-,6.12
471,Ivan Zlobin Famalicao,24, GK,,5,450,-,-,-,-,0.8,-,-,-,6.11
472,Pedro Marques Pacos de Ferreira,23, Defender,,0(1),2,-,-,-,-,-,-,1,-,6.11
473,Mamadou Loum Porto,24, DMC,,0(3),6,-,-,0.7,-,0.3,-,-,-,6.11
474,Marcello Trotta Famalicao,29, AM(R),FW,2(4),266,0.3,-,1,-,-,-,-,-,6.11
475,Marco Matias Nacional,32, AM(CLR),,3(6),251,0.4,0.2,0.8,-,0.1,0.2,0.1,-,6.11
476,Edi Semedo Belenenses SAD,22, Forward,,1(10),161,-,-,0.5,-,0.2,-,-,-,6.11
477,Dário Essugo Sporting,16, Midfielder,,0(1),6,-,-,-,-,-,-,-,-,6.1
478,Kibe Maritimo,21, Forward,,1(3),91,-,-,2.5,-,-,-,0.5,-,6.1
479,Romário Baró Porto,21, Midfielder,,1(9),165,0.2,0.2,0.4,-,0.1,0.4,-,-,6.1
480,Mabrouk Rouai Nacional,21, Midfielder,,2(4),277,1,0.3,1,-,0.8,0.7,0.2,-,6.09
481,Diogo Teixeira Rio Ave,22, Midfielder,,0(1),24,-,-,-,-,-,1,-,-,6.09
482,Adriano Castanheira Pacos de Ferreira,28, AM(LR),,1(17),326,0.3,0.1,0.4,0.1,0.2,0.3,-,-,6.09
483,Riccardo Piscitelli Nacional,28, GK,,11,990,-,0.1,0.2,-,1.5,0.1,-,-,6.08
484,Júnior Brandão Rio Ave,25, FW,,3(7),386,0.4,-,0.5,0.1,0.5,0.2,-,-,6.08
485,Kuku Emmanuel Fidelis Boavista,22, Forward,,0(6),77,0.2,-,0.3,-,-,0.2,-,-,6.08
486,Rodrigo Gomes Braga,18, Forward,,0(4),9,-,-,0.3,-,-,0.3,-,-,6.08
487,Noah Jean Holm Vitoria de Guimaraes,20, Forward,,1(15),212,0.1,-,0.4,-,0.1,0.1,0.1,-,6.08
488,Fernando Medeiros Portimonense,25, D(C),,0(7),82,0.3,-,0.4,-,-,-,-,-,6.07
489,André Paulo Sporting,24, Goalkeeper,,0(1),24,-,-,-,-,1,-,-,-,6.07
490,Musa Juwara Boavista,19, Midfielder,,0(3),27,-,-,-,-,-,-,-,-,6.07
491,Lyle Foster Vitoria de Guimaraes,21, Forward,,1(4),119,0.2,0.2,0.4,-,-,0.4,-,-,6.07
