,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
482,Scott Caldwell New England,30, DMC,,13(8),1172,-,0.4,26.9,81.6,-,2.0,-,6.37
483,Diego Palacios Los Angeles FC,22, D(L),M(L),1(1),92,-,-,34.5,82.6,-,1.5,-,6.37
484,Mathieu Choinière Montreal,22, M(LR),,6(11),681,1,0.4,13.3,83.6,0.1,0.5,-,6.37
485,Omir Fernandez New York,22, AM(L),,3(15),568,1,0.5,8.4,76.8,-,0.1,0.1,6.37
486,Deklan Wynne Colorado,26, D(CL),,11,917,-,0.3,32.3,78.6,0.3,2.9,-,6.37
487,Drew Moor Toronto,37, D(CLR),,11(3),1050,-,0.1,47.2,91.2,-,2.6,-,6.36
488,David Guzmán Portland,31, DMC,,4(1),350,1,1,33.2,83.7,-,2.6,-,6.36
489,Jay Chapman Toronto,27, M(CLR),,5(12),524,2,0.5,15.7,83.1,0.2,0.6,-,6.36
490,Javier Pérez Los Angeles FC,25, Midfielder,,0(1),12,-,1,21.0,95.2,-,1,-,6.36
491,Jeremiah Gutjahr Chicago,24, D(L),,5(3),503,1,0.5,28.4,73.1,0.1,1.4,-,6.36
492,Romario Williams Columbus,27, Forward,,1(6),123,-,0.3,3.4,62.5,-,0.4,-,6.36
493,Andy Rose Vancouver,31, D(C),M(CR),20(4),1838,1,0.2,37.0,82.3,-,2,-,6.35
494,Jacori Hayes FC Dallas,26, M(C),,8(12),874,2,0.4,27.9,86.4,-,0.7,0.1,6.35
495,Chris Odoi-Atsem DC United,26, D(R),,1(2),134,-,-,21.3,84.4,-,-,-,6.35
496,Jesús Medina New York City FC,24, AM(CR),FW,6(12),727,1,0.7,16.5,85.5,0.2,0.7,-,6.35
497,Tosaint Ricketts Vancouver,34, FW,,6(2),483,1,0.6,10.9,78.2,0.3,0.1,-,6.34
498,Diego Fagundez New England,26, M(CLR),FW,13(13),1186,3,0.8,19.9,81.2,0.3,0.7,-,6.34
499,Victor Giro Vancouver,27, D(L),M(L),9(9),817,1,0.4,18.7,84.6,0.1,0.6,-,6.34
500,Danilo Acosta Orlando City,24, D(L),,8,670,-,0.1,31.1,75.9,0.4,0.9,-,6.34
501,Jorge Corrales Montreal,30, D(L),M(L),1(3),99,1,0.5,16.8,83.6,0.3,0.3,-,6.33
502,Francois Affolter San Jose,30, D(C),,1,90,-,-,57.0,91.2,-,4.0,-,6.33
503,Kelyn Rowe Kansas City,29, D(L),M(CLR),7(7),691,1,0.6,17.9,74.0,0.2,0.5,0.1,6.33
504,Tony Rocha New York City FC,28, DMC,,9(8),872,-,0.2,29.1,87.3,0.2,0.8,-,6.33
505,Emmanuel Boateng L.A. Galaxy,27, AM(CLR),,7(14),882,-,0.8,11.7,76.3,0.3,0.1,-,6.33
506,Aljaz Struna Houston,31, D(CR),,29,2610,1,0.2,44.1,88.4,-,2.3,-,6.33
507,Santiago Patiño Orlando City,24, Forward,,3(8),322,1,0.3,4.1,71.1,-,0.5,-,6.32
508,Andre Blake Philadelphia,30, GK,,28,2514,-,-,21.7,63.9,-,5.7,-,6.32
509,Eduardo Sosa Columbus,25, AM(C),,4(4),324,-,0.5,18.1,85.5,0.1,0.6,-,6.32
510,Sebastien Ibeagha New York City FC,29, D(C),,11(12),1112,-,-,24.0,84.2,-,1.7,-,6.32
511,Fanendo Adi FC Cincinnati,31, FW,,7(5),696,-,0.3,13.3,72.5,-,0.3,-,6.31
512,Álex Roldan Seattle,25, D(R),M(LR),5(4),442,-,0.2,16.4,83.1,-,0.7,-,6.31
513,Felipe Vancouver,31, M(C),,13(5),1142,-,0.8,34.5,86.2,-,2.1,-,6.31
514,Jalen Robinson DC United,27, D(CR),,5(5),413,-,0.1,10.3,74.8,0.2,0.3,-,6.3
515,Cristian Martínez Chicago,24, AM(LR),,0(5),50,-,0.2,6.2,83.9,0.4,0.4,-,6.3
516,Dániel Sallói Kansas City,25, AM(L),FW,16(12),1543,1,0.7,15.7,78.1,0.1,0.7,0.1,6.3
517,Alex Crognale Columbus,27, D(C),,9(3),881,-,0.1,33.1,81.6,-,3.8,-,6.3
518,Tomás Conechny Portland,23, AM(L),,2(14),348,2,0.4,13.4,77.7,-,0.6,-,6.3
519,Andy Polo Portland,27, M(CLR),,13(7),1137,1,0.8,28.4,86.1,0.2,1.0,-,6.3
520,Abdul Rwatubyaye Kansas City,25, Defender,,1(1),166,-,-,57.0,80.7,-,2,-,6.3
521,Mohammed Adams Atlanta United,25, DMC,,1(5),99,-,0.2,9.8,86.4,-,0.7,-,6.29
522,Matt Real Philadelphia,22, D(L),,1(2),67,1,1,14.0,81.0,0.3,1,-,6.29
523,Diego Campos Chicago,26, D(R),,5(5),440,-,0.3,18.3,73.2,0.5,0.6,-,6.29
524,Peter-Lee Vassell Los Angeles FC,23, Midfielder,,2(4),178,-,0.8,17.5,84.8,-,0.2,-,6.29
525,Andrew Wooten Philadelphia,32, AM(R),FW,5(4),422,-,0.3,10.7,76.0,-,-,-,6.28
526,Tommy McNamara Houston,30, M(CLR),,15(18),1531,3,0.6,15.9,79.4,0.2,0.9,-,6.28
527,Anthony Fontana Philadelphia,22, AM(C),,0(8),120,-,-,8.6,88.4,-,0.1,-,6.28
528,Henry Wingo Seattle,26, D(R),,2(4),200,-,0.5,11.7,84.3,-,0.8,-,6.28
529,Abu Danladi Minnesota United,26, AM(R),FW,4(21),718,2,0.4,7.3,78.0,0.1,0.2,-,6.28
530,Eriq Zavaleta Toronto,29, D(C),,11(5),1016,-,0.1,39.1,90.4,0.1,2.2,-,6.28
531,Fatai Alashe FC Cincinnati,28, D(C),DMC,4(7),434,-,0.2,11.7,80.6,-,0.4,-,6.27
532,Bradley Wright-Phillips New York,36, FW,,9(16),1135,1,0.5,12.8,64.7,-,-,-,6.27
533,Dillon Serna Colorado,27, D(L),M(CLR),6(8),581,-,0.5,16.1,79.1,0.6,1.1,-,6.26
534,Akeem Ward DC United,25, Defender,,1,48,-,-,8.0,62.5,-,-,-,6.26
535,Brendan McDonough Vancouver,24, Defender,,1,66,-,-,34.0,91.2,-,2,-,6.26
536,Thomás Chacón Minnesota United,21, Midfielder,,1(1),85,-,1,11.0,90.9,-,-,-,6.26
537,Eric Miller New York City FC,28, D(CLR),M(R),4(1),329,-,-,26.4,80.3,0.2,1.8,-,6.26
538,Saad Abdul-Salaam Seattle,30, D(R),,11(7),1062,-,0.4,26.3,78.9,0.1,1.2,-,6.26
539,Juan Cabezas Houston,30, DMC,,5(10),533,-,0.1,16.5,81.9,-,1.1,-,6.25
540,Ayo Akinola Toronto,21, FW,,2(6),253,-,0.4,7.6,86.9,-,0.3,-,6.25
541,Justin Dhillon Seattle,26, Forward,,3(2),265,-,0.8,9.2,65.2,-,0.2,-,6.25
542,Efraín Álvarez L.A. Galaxy,19, AM(CR),,4(10),520,3,0.9,16.6,80.3,0.4,1.1,-,6.25
543,Lass Bangoura Vancouver,29, M(LR),,7(10),635,1,0.4,13.4,78.0,0.2,0.5,-,6.25
544,Andrew Gutman FC Cincinnati,25, D(CL),M(L),5(3),483,1,0.4,27.4,79.0,0.5,0.6,-,6.25
545,Jonathan Lewis New York City FC,24, AM(LR),FW,2(4),215,1,0.5,8.7,71.2,-,-,-,6.24
546,Emanuel Cecchini Seattle,24, DMC,,1(3),155,-,0.3,21.8,86.2,0.3,0.5,-,6.24
547,Brett Levis Vancouver,28, D(L),,3(6),334,-,0.6,12.4,77.7,0.1,0.6,-,6.24
548,Przemyslaw Tyton FC Cincinnati,34, GK,,15,1350,-,-,27.6,61.1,-,7.4,-,6.24
549,Justin Meram Columbus,32, M(CLR),FW,4(5),380,-,0.3,16.4,76.4,0.6,0.3,-,6.24
550,Brad Knighton New England,36, GK,,7(1),662,-,-,21.3,57.1,-,6.4,-,6.24
551,Gedion Zelalem Kansas City,24, M(C),,5(4),436,-,0.6,25.6,91.3,-,1,-,6.23
552,Eryk Williamson Portland,24, DMC,,3(4),234,-,-,14.1,80.8,-,0.9,-,6.23
553,Shaft Brewer Los Angeles FC,22, Forward,,1,90,-,-,60.0,90.0,-,3,-,6.23
554,Luis Martins Kansas City,29, D(L),,9(1),829,-,0.4,37.5,78.7,0.6,1.3,-,6.23
555,Joao Plata Salt Lake,29, AM(L),FW,2(17),335,-,0.3,11.4,74.5,0.1,0.6,-,6.23
556,Luis Felipe Fernandes San Jose,25, DMC,,0(3),39,-,-,5.3,87.5,-,-,-,6.22
557,J.J. Williams Columbus,23, Forward,,3(4),325,-,0.4,8.6,46.7,-,-,-,6.22
558,Gilbert Fuentes San Jose,19, Midfielder,,0(1),2,-,-,4.0,50.0,-,-,-,6.22
559,Joseph-Claude Gyau FC Cincinnati,29, D(R),M(LR),5(3),461,-,0.4,17.6,85.8,0.1,0.1,-,6.22
560,Adrien Perez Los Angeles FC,26, Forward,,1(12),220,-,0.4,7.5,78.6,-,0.3,0.1,6.22
561,Sebastian Anderson Colorado,19, Defender,,5(1),318,-,0.7,16.3,60.2,0.2,0.3,-,6.22
562,Derrick Etienne FC Cincinnati,24, AM(LR),FW,2(3),219,-,0.2,11.6,79.3,0.2,0.6,-,6.21
563,Zoltán Stieber DC United,33, AM(CLR),,3(6),301,-,0.7,14.0,83.3,0.4,0.4,-,6.2
564,Warren Creavalle Philadelphia,31, D(R),DMC,5(9),377,1,0.4,10.6,79.2,-,0.5,-,6.2
565,Luke Mulholland Salt Lake,33, DMC,,0(1),19,-,-,12.0,66.7,-,1,-,6.2
566,André Horta Los Angeles FC,25, M(C),,2(2),184,-,0.5,31.0,91.1,-,1.8,-,6.2
567,Quincy Amarikwa DC United,34, FW,,3(20),414,-,0.3,4.4,61.8,-,-,-,6.2
568,Romario Williams Atlanta United,27, Forward,,0(2),37,-,0.5,8.0,56.3,-,-,0.5,6.19
569,Caleb Stanko FC Cincinnati,28, DMC,,16(7),1438,-,0.3,28.9,84.5,-,2.6,-,6.19
570,Grant Lillard Chicago,25, D(C),,2(2),206,-,-,23.3,75.3,-,1.5,-,6.19
571,Jimmy Medranda Kansas City,27, D(L),M(CLR),2(8),177,1,0.3,6.9,78.3,0.5,-,0.1,6.18
572,Alfonso Ocampo-Chavez Seattle,19, Forward,,1(2),82,-,0.7,5.0,86.7,-,-,-,6.18
573,Corben Bone FC Cincinnati,33, Midfielder,,2(4),187,-,0.7,15.7,87.2,-,0.7,0.2,6.18
574,Marlon Hairston Houston,27, D(R),M(CR),5(7),413,-,0.4,10.1,76.9,0.1,0.2,-,6.18
575,Ken Krolicki Montreal,25, M(C),,5(5),524,-,0.1,25.4,86.2,0.1,0.6,-,6.18
576,Niko Hansen Columbus,27, AM(R),,2(7),246,-,0.4,12.0,85.2,0.3,0.6,-,6.18
577,Ricardo Pepi FC Dallas,18, FW,,0(7),71,-,0.6,2.9,75.0,-,-,-,6.16
578,Tyler Deric Houston,33, GK,,7,630,-,-,27.4,45.8,-,5.1,-,6.16
579,Luis Silva Seattle,32, AM(C),FW,2(4),207,-,0.2,8.7,82.7,-,0.2,-,6.15
580,Carlos Fierro San Jose,27, AM(L),,2(5),225,-,0.3,9.9,76.8,0.1,0.3,-,6.15
581,Thomas McCabe FC Cincinnati,23, Midfielder,,2(4),244,-,-,22.8,87.6,-,2,-,6.15
582,Nicolas Hasler Chicago,30, D(R),M(CR),1(2),73,-,0.3,11.3,76.5,0.7,-,-,6.15
583,Rashawn Dally FC Cincinnati,24, FW,,8(4),548,-,0.2,11.4,70.1,-,0.2,0.1,6.15
584,Daniel Kinumbe Montreal,22, Defender,,1,67,-,-,26.0,80.8,-,1,-,6.14
585,Douglas Martínez Salt Lake,24, FW,,1,64,-,-,22.0,63.6,-,-,-,6.14
586,Emil Cuello L.A. Galaxy,24, Midfielder,,2(7),189,1,0.2,6.3,75.4,0.4,0.1,-,6.13
587,Siad Haji San Jose,21, Midfielder,,0(4),41,-,-,5.8,78.3,-,-,-,6.13
588,Terrence Boyd Toronto,30, FW,,3(8),339,-,-,8.1,70.8,0.1,0.1,-,6.13
589,Griffin Yow DC United,19, M(R),,1(1),59,-,-,4.0,75.0,-,-,-,6.13
590,Servando Carrasco L.A. Galaxy,33, DMC,,3(14),389,-,0.1,9.5,84.5,-,0.8,-,6.12
591,Eric Alexander FC Cincinnati,33, M(CLR),,4(2),313,1,0.5,22.8,85.4,-,1.2,-,6.11
592,Michael Salazar Houston,29, AM(R),,1(6),155,-,0.1,6.9,85.4,0.1,0.1,0.1,6.11
593,Kofi Opare Colorado,31, D(C),,3,270,-,-,36.3,83.5,-,-,-,6.1
594,Amando Moreno Chicago,26, Midfielder,,0(7),77,-,0.3,3.4,91.7,-,0.1,-,6.1
595,Tajon Buchanan New England,22, D(R),M(CR),4(6),392,2,0.2,5.7,71.9,0.1,0.2,-,6.1
596,Joe Bendik Columbus,32, GK,,6,540,-,-,24.0,67.4,-,3.8,-,6.1
597,Axel Sjöberg Colorado,30, D(C),,5(2),435,-,-,29.7,84.6,-,1.3,-,6.09
598,Chris Seitz DC United,34, GK,,1,90,-,-,17.0,29.4,-,2,-,6.09
599,Nazmi Albadawi FC Cincinnati,30, Midfielder,,0(1),9,-,-,6.0,66.7,-,-,-,6.09
600,Joaquín Ardáiz Vancouver,22, Forward,,3(13),405,-,0.2,4.4,63.4,-,0.3,-,6.09
601,Lucas Melano Portland,28, AM(LR),FW,1(7),121,-,0.1,4.8,65.8,0.1,-,-,6.09
602,Tate Schmitt Salt Lake,24, Forward,,1(5),92,-,-,5.3,71.9,-,0.2,-,6.08
603,Jordan Hamilton Columbus,25, FW,,0(4),57,-,-,4.0,81.3,-,0.3,-,6.08
604,Justin Portillo Salt Lake,29, DMC,,2(2),195,-,-,36.0,89.6,-,3.5,-,6.08
605,Derrick Jones Philadelphia,24, M(C),,0(2),57,-,-,7.0,85.7,-,-,-,6.08
606,Andrew Carleton Atlanta United,21, Midfielder,,0(3),64,-,0.3,9.3,60.7,0.7,0.7,-,6.07
607,Bryan Reynolds FC Dallas,20, D(R),,1(9),113,1,0.2,5.0,76.0,0.1,0.2,-,6.07
608,Luis Arriaga Salt Lake,20, Midfielder,,0(2),4,-,-,1.5,100.0,-,-,-,6.07
609,Niki Jackson Colorado,26, Forward,,0(4),36,-,-,3.0,58.3,-,-,-,6.07
610,Lalas Abubakar Columbus,26, D(C),,1,90,-,-,51.0,94.1,-,1,-,6.06
611,Justin Hoyte FC Cincinnati,36, D(CR),,16(1),1477,-,0.3,43.4,88.1,0.1,2.6,-,6.06
612,Niko Hansen Houston,27, AM(R),,0(4),33,-,-,5.5,59.1,0.3,-,-,6.05
613,Matt Lampson L.A. Galaxy,32, GK,,1,90,-,-,14.0,85.7,-,4,-,6.05
614,Patrick Mullins Columbus,29, FW,,2(7),197,-,0.2,4.3,59.0,-,-,-,6.05
615,Ashtone Morgan Toronto,30, D(L),M(L),3(6),310,-,-,13.0,82.9,0.1,0.6,-,6.05
616,Georges Mukumbilwa Vancouver,22, Midfielder,,0(1),9,-,-,2.0,50.0,-,-,-,6.04
617,Edwin Gyasi FC Dallas,30, AM(R),FW,1(3),82,-,0.3,5.3,71.4,-,-,-,6.03
618,Shandon Hopeau Seattle,22, Forward,,0(1),32,-,-,13.0,84.6,-,-,-,6.03
619,Emmanuel Boateng DC United,27, AM(CLR),,0(4),84,-,0.5,6.0,87.5,0.3,0.3,-,6.03
620,Justin Haak New York City FC,20, Midfielder,,0(3),6,-,-,0.3,100,-,-,-,6.02
621,Ballou Tabla Montreal,22, AM(L),,1(3),127,-,0.5,13.8,80,-,0.3,-,6.02
622,Eric Calvillo San Jose,23, Midfielder,,1(1),74,-,-,20.5,80.5,-,-,-,6.01
623,Juninho Pereira L.A. Galaxy,32, DMC,,0(2),8,-,0.5,7.5,93.3,-,-,-,6.01
624,Daniel Bedoya New York City FC,27, Midfielder,,0(1),1,-,-,-,-,-,-,-,6.0
625,Juan Pablo Torres New York City FC,22, Midfielder,,0(1),1,-,-,-,-,-,-,-,6.0
626,Kevin Kratz Atlanta United,34, M(C),,0(1),1,-,-,2,100,-,-,-,6.0
627,Kevin Partida San Jose,26, Midfielder,,0(1),1,-,-,3,66.7,-,1,-,6.0
628,Justin Rennicks New England,22, Forward,,1(1),106,-,0.5,13.5,63,-,-,-,5.97
629,Amar Sejdic Montreal,24, AM(C),,1,68,-,1,27,88.9,-,-,-,5.96
630,Foster Langsdorf Portland,25, Forward,,0(2),25,-,-,2.5,60,-,-,-,5.96
631,Mathias Jørgensen New York,21, Forward,,1(4),117,-,-,3.6,66.7,-,-,-,5.95
632,Ethan Zubak L.A. Galaxy,23, FW,,0(3),41,-,0.3,2.7,62.5,-,-,-,5.95
633,Brian Wright New England,26, Forward,,0(2),10,-,-,1.5,33.3,-,-,-,5.95
634,Jon Kempin Columbus,28, GK,,3,270,-,-,24.3,52.1,-,4.7,-,5.91
635,Ema Twumasi FC Dallas,24, D(R),,0(2),27,-,-,7.0,78.6,-,-,-,5.89
636,Johan Blomberg Colorado,34, DMC,M(R),1(2),88,-,0.3,10.3,77.4,0.3,-,-,5.88
637,Griffin Dorsey Toronto,22, AM(R),,0(1),3,-,-,1.0,-,-,-,-,5.88
638,Michee Ngalina Philadelphia,21, Forward,,0(1),9,-,-,1.0,100,-,-,-,5.87
639,Carter Manley Minnesota United,25, D(R),,1,90,-,-,33.0,63.6,-,1,-,5.84
640,Ronaldo Peña Houston,24, FW,,2(2),159,-,0.3,11.5,78.3,-,0.5,-,5.84
641,Rodney Wallace Kansas City,33, D(L),M(L),1,27,-,-,5.0,100.0,-,1,-,5.77
642,Felipe Hernandez Kansas City,23, M(C),,1(1),95,-,-,8.5,88.2,-,-,-,5.6
643,Fabinho Philadelphia,36, D(L),M(L),1,90,-,-,25.0,80.0,-,-,-,5.58
644,Jaylin Lindsey Kansas City,21, D(LR),,1,90,-,-,32.0,84.4,-,3,-,5.25
645,Eric Dick Kansas City,27, Goalkeeper,,1,90,-,-,24.0,62.5,-,6,-,5.08
