,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
450,Brenden Aaronson Philadelphia,21, AM(CL),,27(3),1850,1.2,0.3,0.6,-,0.2,1.3,-,-,6.42
451,Mark McKenzie Philadelphia,22, D(C),,8(1),747,1.4,1,0.7,0.7,3.1,0.1,0.4,-,6.41
452,Kyle Smith Orlando City,29, D(LR),,15(8),1384,1.8,0.6,0.9,0.2,2.2,0.8,0.1,1,6.41
453,Erickson Gallardo Toronto,25, AM(R),,4(1),244,0.4,0.4,1.2,-,-,1.4,-,-,6.41
454,Marcus Epps New York,26, AM(R),,1(2),109,1,-,0.3,-,0.3,-,-,-,6.41
455,Vincent Bezecourt New York,28, M(C),,7(1),453,1.3,0.5,1.3,-,0.3,1.4,0.1,-,6.41
456,Sam Vines Colorado,22, D(L),,23(3),2149,1.4,0.7,0.4,0.3,2.5,0.5,0.4,-,6.41
457,Evan Bush Montreal,35, GK,,32,2880,-,-,-,-,1.4,-,-,1,6.41
458,Robin Jansson Orlando City,30, D(C),,28,2422,0.7,1,0.6,0.5,4.2,0.4,0.5,-,6.41
459,Nicolas Hasler Kansas City,30, D(R),M(CR),7(2),635,1.4,1,0.3,0.4,2,1,0.2,-,6.41
460,Derrick Etienne New York,24, AM(LR),FW,5(6),466,0.7,0.2,0.4,-,0.3,0.3,-,-,6.41
461,Anthony Jackson-Hamel Montreal,28, FW,,6(10),619,0.1,-,0.4,-,0.2,0.3,0.1,-,6.41
462,Micheal Azira Montreal,34, DMC,,16(3),1443,1.0,1.3,1.2,-,0.9,0.9,0.5,-,6.41
463,Niko Hämäläinen Los Angeles FC,24, D(L),M(L),1(2),95,1.7,-,1.7,-,1,0.3,0.7,-,6.4
464,Erik Hurtado Kansas City,31, AM(R),FW,8(5),816,0.5,-,1.7,-,0.4,0.6,0.1,-,6.4
465,Collin Martin Minnesota United,27, M(C),,2(1),184,1.0,-,2.7,-,-,1.3,-,-,6.4
466,Marcelo Chicago,32, D(C),,12(4),1147,1.7,1,1.1,0.7,3.1,0.9,0.4,-,6.4
467,Kelyn Rowe Salt Lake,29, D(L),M(CLR),2(3),181,0.6,0.6,0.6,-,0.2,1.2,0.2,-,6.4
468,Shamit Shome Montreal,24, DMC,,18(9),1627,1.4,0.9,1.1,-,0.6,0.7,-,-,6.4
469,David Guzmán Columbus,31, DMC,,13(3),1140,2.2,0.5,1.8,0.1,0.8,1.8,0.1,-,6.4
470,Clément Bayiha Montreal,22, AM(R),,4(7),470,1.3,0.3,0.2,-,-,1.1,-,-,6.39
471,Dairon Asprilla Portland,29, AM(LR),FW,9(6),658,0.7,0.1,1,-,0.3,1.0,-,-,6.39
472,Andrés Ríos San Jose,32, AM(C),FW,1(9),263,0.6,0.3,0.4,-,-,0.5,0.1,-,6.38
473,Christopher McCann DC United,34, D(CL),M(CL),4(2),321,1.8,0.3,0.3,0.2,1.7,1.2,0.3,-,6.38
474,Juan Fernando Caicedo New England,32, FW,,13(15),1081,0.1,0.1,0.5,-,0.1,0.4,0.2,-,6.38
475,Darwin Cerén Houston,31, M(C),,5(8),530,1.5,0.8,0.8,-,0.8,1.1,0.2,-,6.38
476,Thomas Roberts FC Dallas,20, Midfielder,,3(3),237,1.3,0.2,0.5,-,-,0.7,-,-,6.38
477,Jukka Raitala Montreal,33, D(CLR),M(L),23(3),2083,1.1,1,0.7,0.5,2.1,0.6,0.3,-,6.38
478,Josué Colmán Orlando City,23, AM(R),,1(7),154,0.6,-,-,-,-,0.1,-,-,6.38
479,Kevin Garcia Houston,31, D(CR),,8(4),812,0.8,0.9,1,0.2,3.4,0.3,0.7,-,6.38
480,Robinho Orlando City,26, AM(LR),,3(3),208,1.0,0.3,0.3,-,0.2,0.8,-,-,6.38
481,Xavier Arreaga Seattle,27, D(C),,13(4),1251,1.3,1.4,0.9,0.6,3.5,0.6,0.4,1,6.37
482,Scott Caldwell New England,30, DMC,,13(8),1172,1.2,1.0,0.9,-,0.7,0.9,0.3,-,6.37
483,Diego Palacios Los Angeles FC,22, D(L),M(L),1(1),92,2.5,1.0,0.5,-,-,0.5,-,-,6.37
484,Mathieu Choinière Montreal,22, M(LR),,6(11),681,1.3,0.2,0.8,-,0.2,0.4,-,-,6.37
485,Omir Fernandez New York,22, AM(L),,3(15),568,0.8,0.4,0.4,-,0.2,0.3,0.1,-,6.37
486,Deklan Wynne Colorado,26, D(CL),,11,917,1.1,0.9,0.7,0.5,3.9,0.4,0.7,1,6.37
487,Drew Moor Toronto,37, D(CLR),,11(3),1050,1.4,0.7,0.6,0.7,1.4,0.4,0.5,-,6.36
488,David Guzmán Portland,31, DMC,,4(1),350,2.2,1.6,1.8,-,0.6,2.6,0.2,-,6.36
489,Jay Chapman Toronto,27, M(CLR),,5(12),524,0.4,0.5,0.4,-,-,0.5,-,-,6.36
490,Javier Pérez Los Angeles FC,25, Midfielder,,0(1),12,1,-,-,-,-,-,-,-,6.36
491,Jeremiah Gutjahr Chicago,24, D(L),,5(3),503,1.1,0.3,0.4,-,0.8,0.3,-,-,6.36
492,Romario Williams Columbus,27, Forward,,1(6),123,0.3,-,0.7,-,0.1,0.1,0.1,-,6.36
493,Andy Rose Vancouver,31, D(C),M(CR),20(4),1838,0.8,1.1,0.5,0.2,2.6,0.5,0.6,2,6.35
494,Jacori Hayes FC Dallas,26, M(C),,8(12),874,1.4,0.5,0.3,-,0.4,0.5,0.1,-,6.35
495,Chris Odoi-Atsem DC United,26, D(R),,1(2),134,0.7,0.7,-,-,1.3,0.3,1,-,6.35
496,Jesús Medina New York City FC,24, AM(CR),FW,6(12),727,0.9,0.3,0.8,-,0.2,0.9,-,-,6.35
497,Tosaint Ricketts Vancouver,34, FW,,6(2),483,-,0.3,0.5,-,0.3,-,-,-,6.34
498,Diego Fagundez New England,26, M(CLR),FW,13(13),1186,0.4,0.2,0.5,-,0.1,0.5,-,-,6.34
499,Victor Giro Vancouver,27, D(L),M(L),9(9),817,1.3,0.7,1.4,-,0.8,1.1,0.1,-,6.34
500,Danilo Acosta Orlando City,24, D(L),,8,670,1.4,0.9,0.4,0.3,1.6,0.5,0.5,-,6.34
501,Jorge Corrales Montreal,30, D(L),M(L),1(3),99,0.8,0.5,0.5,0.3,0.5,0.3,-,-,6.33
502,Francois Affolter San Jose,30, D(C),,1,90,2,1.0,1,-,-,1.0,-,-,6.33
503,Kelyn Rowe Kansas City,29, D(L),M(CLR),7(7),691,0.7,0.3,1,0.1,0.2,0.9,0.2,-,6.33
504,Tony Rocha New York City FC,28, DMC,,9(8),872,1.1,0.8,0.9,0.1,0.5,0.6,0.1,-,6.33
505,Emmanuel Boateng L.A. Galaxy,27, AM(CLR),,7(14),882,0.8,0.3,0.4,-,0.1,0.7,-,-,6.33
506,Aljaz Struna Houston,31, D(CR),,29,2610,0.7,0.6,0.9,0.6,2.9,0.4,0.7,-,6.33
507,Santiago Patiño Orlando City,24, Forward,,3(8),322,0.5,0.1,1.3,-,0.3,0.3,-,-,6.32
508,Andre Blake Philadelphia,30, GK,,28,2514,-,0.1,-,-,0.7,0.1,-,-,6.32
509,Eduardo Sosa Columbus,25, AM(C),,4(4),324,1.1,0.1,0.9,-,-,0.6,-,-,6.32
510,Sebastien Ibeagha New York City FC,29, D(C),,11(12),1112,0.7,0.6,0.6,0.4,2.0,0.1,0.3,1,6.32
511,Fanendo Adi FC Cincinnati,31, FW,,7(5),696,0.8,0.1,1,-,0.8,0.2,-,-,6.31
512,Álex Roldan Seattle,25, D(R),M(LR),5(4),442,2.0,1.1,0.3,-,0.3,0.9,0.1,-,6.31
513,Felipe Vancouver,31, M(C),,13(5),1142,1.2,0.6,1.2,-,0.7,1.1,0.3,-,6.31
514,Jalen Robinson DC United,27, D(CR),,5(5),413,0.5,0.3,-,0.1,2.0,-,0.5,-,6.3
515,Cristian Martínez Chicago,24, AM(LR),,0(5),50,0.2,-,-,-,0.2,0.2,-,-,6.3
516,Dániel Sallói Kansas City,25, AM(L),FW,16(12),1543,0.9,0.4,0.7,-,0.5,0.3,-,-,6.3
517,Alex Crognale Columbus,27, D(C),,9(3),881,0.8,0.6,0.9,0.6,2.6,0.3,0.8,-,6.3
518,Tomás Conechny Portland,23, AM(L),,2(14),348,0.4,0.3,0.3,-,0.1,0.4,-,-,6.3
519,Andy Polo Portland,27, M(CLR),,13(7),1137,0.8,0.3,0.4,-,0.4,0.5,0.1,-,6.3
520,Abdul Rwatubyaye Kansas City,25, Defender,,1(1),166,2.5,1,1.5,-,1.5,-,0.5,-,6.3
521,Mohammed Adams Atlanta United,25, DMC,,1(5),99,0.2,0.3,0.5,-,0.5,0.5,-,-,6.29
522,Matt Real Philadelphia,22, D(L),,1(2),67,0.7,-,0.3,0.3,0.3,0.3,-,-,6.29
523,Diego Campos Chicago,26, D(R),,5(5),440,1.5,0.3,0.2,0.4,1.2,0.5,-,-,6.29
524,Peter-Lee Vassell Los Angeles FC,23, Midfielder,,2(4),178,0.3,0.8,0.3,-,-,0.8,-,-,6.29
525,Andrew Wooten Philadelphia,32, AM(R),FW,5(4),422,0.2,0.2,0.1,-,0.4,-,-,-,6.28
526,Tommy McNamara Houston,30, M(CLR),,15(18),1531,0.6,0.2,0.5,-,0.2,0.5,0.1,-,6.28
527,Anthony Fontana Philadelphia,22, AM(C),,0(8),120,0.9,0.1,0.6,-,0.3,-,0.1,-,6.28
528,Henry Wingo Seattle,26, D(R),,2(4),200,-,0.3,0.2,-,0.3,-,-,-,6.28
529,Abu Danladi Minnesota United,26, AM(R),FW,4(21),718,0.7,0.2,0.8,-,-,0.7,-,-,6.28
530,Eriq Zavaleta Toronto,29, D(C),,11(5),1016,1.5,0.8,0.8,0.1,2.3,0.4,0.3,-,6.28
531,Fatai Alashe FC Cincinnati,28, D(C),DMC,4(7),434,0.8,0.3,0.8,0.1,0.7,0.5,-,-,6.27
532,Bradley Wright-Phillips New York,36, FW,,9(16),1135,0.3,0.1,1,-,0.2,0.4,0.1,-,6.27
533,Dillon Serna Colorado,27, D(L),M(CLR),6(8),581,1,0.5,0.8,0.1,0.6,0.6,0.1,-,6.26
534,Akeem Ward DC United,25, Defender,,1,48,-,2,3,-,2,1,-,-,6.26
535,Brendan McDonough Vancouver,24, Defender,,1,66,-,-,-,-,2,-,4,-,6.26
536,Thomás Chacón Minnesota United,21, Midfielder,,1(1),85,1,-,1,-,-,0.5,-,-,6.26
537,Eric Miller New York City FC,28, D(CLR),M(R),4(1),329,1.8,0.2,1.2,0.6,1.4,0.6,0.4,-,6.26
538,Saad Abdul-Salaam Seattle,30, D(R),,11(7),1062,0.5,0.7,0.7,0.2,1.5,0.4,0.1,-,6.26
539,Juan Cabezas Houston,30, DMC,,5(10),533,1.1,0.9,1.1,-,0.5,1.6,0.3,-,6.25
540,Ayo Akinola Toronto,21, FW,,2(6),253,0.1,-,0.4,-,0.4,-,-,-,6.25
541,Justin Dhillon Seattle,26, Forward,,3(2),265,-,-,1,-,0.2,0.4,-,-,6.25
542,Efraín Álvarez L.A. Galaxy,19, AM(CR),,4(10),520,0.4,0.1,0.3,-,0.1,0.3,0.1,-,6.25
543,Lass Bangoura Vancouver,29, M(LR),,7(10),635,0.4,0.2,0.7,-,0.1,0.4,-,-,6.25
544,Andrew Gutman FC Cincinnati,25, D(CL),M(L),5(3),483,1.8,0.8,0.4,-,1.5,0.8,0.1,-,6.25
545,Jonathan Lewis New York City FC,24, AM(LR),FW,2(4),215,0.3,0.3,0.3,-,-,0.3,-,-,6.24
546,Emanuel Cecchini Seattle,24, DMC,,1(3),155,1.5,0.3,0.8,-,0.5,2,0.3,-,6.24
547,Brett Levis Vancouver,28, D(L),,3(6),334,0.7,0.9,0.4,-,1.3,0.3,0.6,-,6.24
548,Przemyslaw Tyton FC Cincinnati,34, GK,,15,1350,-,0.1,-,-,0.9,0.1,-,-,6.24
549,Justin Meram Columbus,32, M(CLR),FW,4(5),380,0.7,0.3,1.8,-,0.6,0.9,-,-,6.24
550,Brad Knighton New England,36, GK,,7(1),662,0.1,-,-,-,0.6,-,-,-,6.24
551,Gedion Zelalem Kansas City,24, M(C),,5(4),436,0.9,0.6,0.7,-,0.1,1.2,-,-,6.23
552,Eryk Williamson Portland,24, DMC,,3(4),234,0.7,0.4,0.6,-,0.6,0.3,-,-,6.23
553,Shaft Brewer Los Angeles FC,22, Forward,,1,90,-,1,2,-,2,2,-,-,6.23
554,Luis Martins Kansas City,29, D(L),,9(1),829,0.6,0.9,0.7,0.2,1.8,0.7,0.3,-,6.23
555,Joao Plata Salt Lake,29, AM(L),FW,2(17),335,0.5,-,0.2,-,0.1,0.5,-,-,6.23
556,Luis Felipe Fernandes San Jose,25, DMC,,0(3),39,0.7,1,1,-,1,0.7,-,-,6.22
557,J.J. Williams Columbus,23, Forward,,3(4),325,0.1,-,0.7,-,0.1,0.3,-,-,6.22
558,Gilbert Fuentes San Jose,19, Midfielder,,0(1),2,-,-,-,-,-,-,-,-,6.22
559,Joseph-Claude Gyau FC Cincinnati,29, D(R),M(LR),5(3),461,0.9,0.3,1.8,-,0.1,0.1,-,-,6.22
560,Adrien Perez Los Angeles FC,26, Forward,,1(12),220,0.6,0.1,0.2,-,-,0.1,-,-,6.22
561,Sebastian Anderson Colorado,19, Defender,,5(1),318,1,1.3,1.2,-,1.5,1.0,0.2,-,6.22
562,Derrick Etienne FC Cincinnati,24, AM(LR),FW,2(3),219,0.6,0.2,0.8,-,-,0.4,-,-,6.21
563,Zoltán Stieber DC United,33, AM(CLR),,3(6),301,1,0.3,0.3,-,0.3,0.9,-,-,6.2
564,Warren Creavalle Philadelphia,31, D(R),DMC,5(9),377,0.6,0.4,0.4,-,0.1,0.2,-,-,6.2
565,Luke Mulholland Salt Lake,33, DMC,,0(1),19,1,1,-,-,1,1.0,-,-,6.2
566,André Horta Los Angeles FC,25, M(C),,2(2),184,1.3,-,0.3,-,0.3,0.5,-,-,6.2
567,Quincy Amarikwa DC United,34, FW,,3(20),414,0.3,0.2,0.8,-,-,0.1,-,-,6.2
568,Romario Williams Atlanta United,27, Forward,,0(2),37,-,-,-,-,-,0.5,-,-,6.19
569,Caleb Stanko FC Cincinnati,28, DMC,,16(7),1438,1.4,0.5,1.1,-,0.9,1.0,0.2,-,6.19
570,Grant Lillard Chicago,25, D(C),,2(2),206,1.3,1,0.3,0.3,2.3,0.5,-,-,6.19
571,Jimmy Medranda Kansas City,27, D(L),M(CLR),2(8),177,0.2,0.1,0.3,-,0.3,0.5,-,-,6.18
572,Alfonso Ocampo-Chavez Seattle,19, Forward,,1(2),82,0.3,0.3,0.7,-,-,-,-,-,6.18
573,Corben Bone FC Cincinnati,33, Midfielder,,2(4),187,1,0.3,-,-,-,0.3,-,-,6.18
574,Marlon Hairston Houston,27, D(R),M(CR),5(7),413,0.3,0.5,0.1,-,0.3,0.4,0.1,-,6.18
575,Ken Krolicki Montreal,25, M(C),,5(5),524,0.6,0.9,1.6,-,0.5,1,-,-,6.18
576,Niko Hansen Columbus,27, AM(R),,2(7),246,0.3,0.3,0.6,-,0.4,0.4,0.1,-,6.18
577,Ricardo Pepi FC Dallas,18, FW,,0(7),71,0.6,0.1,-,-,-,0.1,-,-,6.16
578,Tyler Deric Houston,33, GK,,7,630,-,-,-,-,0.4,-,-,-,6.16
579,Luis Silva Seattle,32, AM(C),FW,2(4),207,-,-,0.2,-,-,0.7,-,-,6.15
580,Carlos Fierro San Jose,27, AM(L),,2(5),225,0.6,0.4,0.1,-,0.1,0.6,-,-,6.15
581,Thomas McCabe FC Cincinnati,23, Midfielder,,2(4),244,1,0.3,0.2,-,1.7,0.7,0.2,-,6.15
582,Nicolas Hasler Chicago,30, D(R),M(CR),1(2),73,0.7,0.3,-,-,0.7,0.3,-,-,6.15
583,Rashawn Dally FC Cincinnati,24, FW,,8(4),548,0.5,-,0.3,-,0.1,0.2,-,-,6.15
584,Daniel Kinumbe Montreal,22, Defender,,1,67,3,-,2,-,2,1,-,-,6.14
585,Douglas Martínez Salt Lake,24, FW,,1,64,-,-,1,-,-,-,-,-,6.14
586,Emil Cuello L.A. Galaxy,24, Midfielder,,2(7),189,0.4,0.3,0.4,0.1,0.2,0.3,-,-,6.13
587,Siad Haji San Jose,21, Midfielder,,0(4),41,-,-,0.3,-,0.3,0.5,-,-,6.13
588,Terrence Boyd Toronto,30, FW,,3(8),339,0.1,0.2,0.5,-,0.5,0.4,-,-,6.13
589,Griffin Yow DC United,19, M(R),,1(1),59,2,0.5,-,-,-,0.5,-,-,6.13
590,Servando Carrasco L.A. Galaxy,33, DMC,,3(14),389,0.5,0.5,0.8,-,0.4,0.3,0.4,-,6.12
591,Eric Alexander FC Cincinnati,33, M(CLR),,4(2),313,0.7,1.2,0.7,0.2,0.7,1.2,-,-,6.11
592,Michael Salazar Houston,29, AM(R),,1(6),155,0.1,-,0.4,-,-,0.3,-,-,6.11
593,Kofi Opare Colorado,31, D(C),,3,270,0.7,0.3,0.3,-,3.7,-,0.3,-,6.1
594,Amando Moreno Chicago,26, Midfielder,,0(7),77,0.1,-,0.1,-,-,-,-,-,6.1
595,Tajon Buchanan New England,22, D(R),M(CR),4(6),392,0.6,0.1,0.5,-,0.2,0.4,0.1,-,6.1
596,Joe Bendik Columbus,32, GK,,6,540,-,0.2,-,-,1.2,-,-,-,6.1
597,Axel Sjöberg Colorado,30, D(C),,5(2),435,0.9,1.1,0.9,0.9,2.1,0.1,0.4,1,6.09
598,Chris Seitz DC United,34, GK,,1,90,-,-,-,-,-,-,-,-,6.09
599,Nazmi Albadawi FC Cincinnati,30, Midfielder,,0(1),9,2,-,1,-,-,-,-,-,6.09
600,Joaquín Ardáiz Vancouver,22, Forward,,3(13),405,0.1,-,0.5,-,0.1,0.1,0.1,-,6.09
601,Lucas Melano Portland,28, AM(LR),FW,1(7),121,-,-,0.5,-,0.4,-,-,-,6.09
602,Tate Schmitt Salt Lake,24, Forward,,1(5),92,0.3,0.2,0.3,-,0.2,0.2,0.2,-,6.08
603,Jordan Hamilton Columbus,25, FW,,0(4),57,0.3,-,0.5,-,0.3,-,-,-,6.08
604,Justin Portillo Salt Lake,29, DMC,,2(2),195,0.8,-,1.3,-,0.3,0.3,0.3,-,6.08
605,Derrick Jones Philadelphia,24, M(C),,0(2),57,0.5,0.5,0.5,-,-,0.5,-,-,6.08
606,Andrew Carleton Atlanta United,21, Midfielder,,0(3),64,0.3,0.3,0.3,-,-,0.3,-,-,6.07
607,Bryan Reynolds FC Dallas,20, D(R),,1(9),113,0.3,-,0.3,-,0.1,0.1,0.1,-,6.07
608,Luis Arriaga Salt Lake,20, Midfielder,,0(2),4,0.5,-,-,-,-,-,-,-,6.07
609,Niki Jackson Colorado,26, Forward,,0(4),36,-,-,0.5,-,-,-,-,-,6.07
610,Lalas Abubakar Columbus,26, D(C),,1,90,-,2,-,-,8,-,2,-,6.06
611,Justin Hoyte FC Cincinnati,36, D(CR),,16(1),1477,0.7,1,0.6,0.3,2.2,0.3,0.8,-,6.06
612,Niko Hansen Houston,27, AM(R),,0(4),33,0.3,-,-,-,-,0.3,-,-,6.05
613,Matt Lampson L.A. Galaxy,32, GK,,1,90,-,-,-,-,1,-,-,-,6.05
614,Patrick Mullins Columbus,29, FW,,2(7),197,0.3,-,0.7,-,0.1,0.1,-,-,6.05
615,Ashtone Morgan Toronto,30, D(L),M(L),3(6),310,0.6,0.3,0.9,0.1,1,0.6,0.2,-,6.05
616,Georges Mukumbilwa Vancouver,22, Midfielder,,0(1),9,-,-,-,-,-,-,-,-,6.04
617,Edwin Gyasi FC Dallas,30, AM(R),FW,1(3),82,0.8,-,0.5,-,-,0.3,-,-,6.03
618,Shandon Hopeau Seattle,22, Forward,,0(1),32,-,-,-,-,-,-,-,-,6.03
619,Emmanuel Boateng DC United,27, AM(CLR),,0(4),84,0.8,-,0.5,-,-,0.3,-,-,6.03
620,Justin Haak New York City FC,20, Midfielder,,0(3),6,-,-,-,-,-,0.3,-,-,6.02
621,Ballou Tabla Montreal,22, AM(L),,1(3),127,0.3,-,0.3,-,-,0.5,-,-,6.02
622,Eric Calvillo San Jose,23, Midfielder,,1(1),74,1,0.5,0.5,-,-,-,-,-,6.01
623,Juninho Pereira L.A. Galaxy,32, DMC,,0(2),8,-,-,-,-,-,-,-,-,6.01
624,Daniel Bedoya New York City FC,27, Midfielder,,0(1),1,-,-,-,-,-,-,-,-,6.0
625,Juan Pablo Torres New York City FC,22, Midfielder,,0(1),1,-,-,-,-,-,-,-,-,6.0
626,Kevin Kratz Atlanta United,34, M(C),,0(1),1,1,-,-,-,-,-,-,-,6.0
627,Kevin Partida San Jose,26, Midfielder,,0(1),1,1,-,-,-,-,-,-,-,6.0
628,Justin Rennicks New England,22, Forward,,1(1),106,0.5,-,0.5,-,0.5,-,-,-,5.97
629,Amar Sejdic Montreal,24, AM(C),,1,68,-,-,-,-,-,1,-,-,5.96
630,Foster Langsdorf Portland,25, Forward,,0(2),25,-,-,-,-,-,-,-,-,5.96
631,Mathias Jørgensen New York,21, Forward,,1(4),117,0.2,-,0.4,-,-,-,-,-,5.95
632,Ethan Zubak L.A. Galaxy,23, FW,,0(3),41,0.3,-,0.3,-,-,0.3,-,-,5.95
633,Brian Wright New England,26, Forward,,0(2),10,-,-,-,-,-,-,-,-,5.95
634,Jon Kempin Columbus,28, GK,,3,270,-,-,-,-,0.3,-,-,-,5.91
635,Ema Twumasi FC Dallas,24, D(R),,0(2),27,0.5,-,-,-,-,-,-,-,5.89
636,Johan Blomberg Colorado,34, DMC,M(R),1(2),88,1.7,0.3,0.3,-,0.3,0.7,-,-,5.88
637,Griffin Dorsey Toronto,22, AM(R),,0(1),3,-,-,1,-,-,-,-,-,5.88
638,Michee Ngalina Philadelphia,21, Forward,,0(1),9,-,-,1,-,-,-,-,-,5.87
639,Carter Manley Minnesota United,25, D(R),,1,90,2,-,-,1,2,1,-,-,5.84
640,Ronaldo Peña Houston,24, FW,,2(2),159,0.3,0.3,1.3,-,-,0.3,-,-,5.84
641,Rodney Wallace Kansas City,33, D(L),M(L),1,27,-,-,1,-,-,1,-,-,5.77
642,Felipe Hernandez Kansas City,23, M(C),,1(1),95,-,1.5,1.5,-,-,1.5,-,-,5.6
643,Fabinho Philadelphia,36, D(L),M(L),1,90,1,1,2,1,1,1,-,-,5.58
644,Jaylin Lindsey Kansas City,21, D(LR),,1,90,-,1,-,1,2,-,-,-,5.25
645,Eric Dick Kansas City,27, Goalkeeper,,1,90,-,-,-,-,-,-,-,-,5.08
