,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
457,Mees Hilgers Twente,20, D(C),,0(3),24,-,-,7.3,90.9,-,0.3,-,6.12
458,Joël Piroe PSV Eindhoven,22, FW,,0(11),128,-,0.1,5.5,85.2,-,0.2,-,6.11
459,Jeredy Hilterman FC Utrecht,23, Forward,,0(3),39,-,0.3,4.7,64.3,-,0.3,-,6.11
460,Jelle Duin AZ Alkmaar,22, Forward,,0(4),17,-,-,1.5,83.3,-,-,-,6.11
461,Hans Mulder RKC Waalwijk,34, D(C),DMC,0(12),37,-,0.1,2,58.3,-,0.3,-,6.11
462,Samuel Moutoussamy Fortuna Sittard,25, M(CL),,1(13),348,-,0.1,11,79.9,0.1,0.4,-,6.11
463,Mohamed Amissi Heracles,21, Forward,,0(2),57,-,-,7.5,80,-,-,-,6.11
464,Ricardo van Rhijn FC Emmen,30, D(CR),,14(1),1277,-,0.3,43.7,77.9,0.3,3.9,-,6.11
465,Michal Sadílek PSV Eindhoven,22, D(L),DMC,1(1),47,-,-,12.5,72,-,0.5,-,6.11
466,Filip Møller Delaveris Vitesse,20, Forward,,0(1),2,-,-,-,-,-,-,-,6.1
467,Lentini Caciano FC Emmen,20, Midfielder,,1(3),59,-,-,3.8,73.3,-,-,-,6.1
468,Ulysses Llanez Jr SC Heerenveen,20, Forward,,0(5),90,-,0.2,5.2,69.2,-,-,-,6.1
469,Anco Jansen FC Emmen,32, AM(L),FW,8(9),641,-,0.5,16.6,77.7,0.5,0.5,0.1,6.09
470,Jeremy Cijntje Heracles,23, Forward,,0(7),149,-,0.1,4.9,64.7,-,0.1,-,6.09
471,Bjorn Meijer FC Groningen,18, Defender,,0(1),7,-,1,3.0,66.7,-,-,-,6.08
472,Sekou Sidibe FC Emmen,20, Forward,,0(3),37,-,0.3,3.0,66.7,-,-,-,6.08
473,Arian Kastrati Fortuna Sittard,20, Forward,,0(7),30,-,-,1.1,62.5,-,-,-,6.08
474,Dario Van den Buijs Fortuna Sittard,26, D(C),,1(8),80,-,-,7.1,68.8,-,0.4,-,6.07
475,Leroy George Fortuna Sittard,34, Forward,,0(3),9,-,0.3,2.0,50.0,-,-,-,6.07
476,Mathias Kjølø PSV Eindhoven,20, Midfielder,,0(1),2,-,-,10.0,100.0,-,1,-,6.07
477,Thomas Poll FC Groningen,20, Defender,,0(4),21,-,-,6.3,60.0,-,0.3,-,6.07
478,Melih Ibrahimoglu Heracles,21, Midfielder,,0(2),5,-,-,4.5,77.8,-,-,-,6.07
479,Xander Severina ADO Den Haag,20, Forward,,1(1),48,-,-,3.5,71.4,-,-,-,6.06
480,Didier La Torre FC Emmen,19, Midfielder,,0(3),11,-,-,2.7,75.0,0.3,-,-,6.06
481,Simon Tibbling FC Emmen,27, DMC,M(LR),12(3),1040,-,0.3,40.3,88.1,-,1.5,-,6.06
482,Adrián Szoke Heracles,23, FW,,7(12),627,-,0.1,6.9,70.2,-,0.1,-,6.05
483,Jasper Dahlhaus Willem II,19, Forward,,0(2),7,-,-,2.0,100.0,0.5,-,-,6.05
484,Rohat Agca Heracles,20, Midfielder,,0(4),63,-,-,6.8,85.2,-,-,-,6.04
485,Ramon Leeuwin AZ Alkmaar,34, D(C),,1(6),173,-,-,16.7,88.9,-,1.9,-,6.04
486,Kjell Scherpen Ajax,21, GK,,2,180,-,-,20.0,70.0,-,3,-,6.04
487,Max Bruns Twente,19, Midfielder,,0(1),4,-,-,1.0,100.0,-,-,-,6.04
488,Kenneth Taylor Ajax,19, Midfielder,,0(3),81,-,-,28.0,94.0,-,-,-,6.04
489,Hilary Gong Vitesse,23, Forward,,1(6),114,-,-,3.9,70.4,-,0.1,-,6.04
490,Christian Conteh Feyenoord,22, Forward,,0(2),33,-,-,7.5,80.0,-,-,-,6.03
491,Hobie Verhulst AZ Alkmaar,28, Goalkeeper,,1(1),93,-,-,13.5,66.7,-,6.5,-,6.03
492,Delano van Crooij VVV-Venlo,30, GK,,5(1),495,-,-,38.0,65.4,-,11.8,-,6.02
493,Bruma PSV Eindhoven,27, AM(CLR),,1(2),119,-,-,16.0,60.4,-,0.3,-,6.02
494,Thijmen Nijhuis FC Utrecht,23, Goalkeeper,,3,270,-,-,24.7,60.8,-,5.3,-,6.01
495,Meritan Shabani VVV-Venlo,22, Midfielder,,4(1),264,-,0.2,20.0,81.0,-,-,-,6.01
496,Sieben Dewaele SC Heerenveen,22, Midfielder,,2(5),173,-,0.3,6.0,88.1,0.1,0.4,-,6.0
497,Fredrik Oppegård PSV Eindhoven,19, Defender,,0(1),1,-,-,1.0,100.0,-,-,-,6.0
498,Jeremy Antonisse PSV Eindhoven,19, Forward,,0(1),1,-,-,1.0,100.0,-,-,-,6.0
499,Issah Abass Twente,23, FW,,0(8),121,-,0.1,3.8,63.3,0.1,-,-,5.99
500,Nassim El Ablak Fortuna Sittard,21, Midfielder,,0(3),17,-,0.3,5.0,53.3,-,0.3,-,5.99
501,Odysseus Velanas FC Utrecht,23, Midfielder,,0(1),11,-,-,5.0,60.0,-,-,-,5.99
502,Ian Smeulers Willem II,21, Defender,,0(3),30,-,-,5.0,73.3,-,0.3,-,5.99
503,Mike van Beijnen Fortuna Sittard,22, Defender,,0(4),21,-,-,2.5,80.0,-,-,-,5.99
504,Shawn Adewoye RKC Waalwijk,21, Defender,,1(2),123,-,-,16.7,94.0,-,1,-,5.98
505,Wouter Burger Feyenoord,20, AM(C),,0(1),5,-,-,11.0,72.7,-,1,-,5.98
506,Donis Avdijaj FC Emmen,25, AM(LR),,1(7),245,-,0.1,7.0,62.5,-,-,-,5.98
507,Remco Balk FC Utrecht,20, Forward,,0(2),14,-,-,3.0,16.7,-,-,-,5.97
508,Shurandy Sambo PSV Eindhoven,20, Defender,,0(1),13,-,-,13.0,92.3,-,-,-,5.97
509,Djibril Dianessy Fortuna Sittard,25, Forward,,0(5),37,-,0.2,2.6,61.5,-,-,-,5.96
510,Cain Seedorf ADO Den Haag,21, Midfielder,,2(1),183,-,-,27.3,78,-,2,-,5.96
511,Denis Granecny FC Emmen,23, Defender,,0(2),17,-,-,3,83.3,-,-,-,5.96
512,Noah Ohio Vitesse,18, Forward,,0(4),26,-,0.3,2.3,100,-,-,-,5.95
513,Benjamin van Leer Sparta Rotterdam,29, GK,,6,540,-,-,27.2,49.7,-,8.2,-,5.94
514,Wassim Essanoussi VVV-Venlo,18, Midfielder,,1(4),96,-,0.2,4.4,59.1,-,-,-,5.94
515,Jeroen Houwen Vitesse,25, GK,,1,90,-,-,40,82.5,-,11,-,5.94
516,Nikolaos Karelis ADO Den Haag,29, FW,,2(7),297,-,0.2,5.1,71.7,-,0.2,-,5.93
517,Romano Postema FC Groningen,19, Forward,,0(3),35,-,-,1.7,100,-,0.3,-,5.92
518,Ben Scholte FC Emmen,20, Midfielder,,0(1),6,-,-,-,-,-,-,-,5.85
519,Juan Familia-Castillo AZ Alkmaar,21, D(L),,0(1),1,-,-,2,100,-,-,-,5.84
520,Rein Smit SC Heerenveen,20, Forward,,0(5),57,-,-,1.8,66.7,-,-,-,5.67
521,Vincent Schippers Willem II,20, Defender,,1(3),149,-,0.5,12.8,58.8,0.3,0.5,-,5.64
