,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
224,6.71,Jaroslaw Niezgoda Portland,26, FW,6(8),515,6,1,0.7,0.3,0.4,0.1,-,0.3,0.6
225,6.7,Jon Gallagher Atlanta United,25, AM(L),11(4),937,4,-,0.9,0.8,0.6,1.3,0.5,0.6,1.5
226,6.7,Marcelo Silva Salt Lake,32, D(C),13,1129,-,-,0.9,0.2,-,0.2,-,0.4,0.4
227,6.7,Diego Palacios Los Angeles FC,22, D(L),12(1),1017,-,-,0.3,0.8,0.2,1.2,0.1,1,1.4
228,6.7,Justen Glad Salt Lake,24, D(CR),11(3),1014,1,-,0.4,0.1,0.2,0.5,0.1,0.1,0.9
229,6.7,Sean Nealis New York,24, D(C),5(1),453,-,-,0.3,0.2,0.2,0.5,-,0.2,0.2
230,6.69,Tim Melia Kansas City,35, GK,18,1620,-,-,-,0.1,-,0.1,-,-,0.1
231,6.69,Aljaz Ivacic Portland,27, GK,2,180,-,-,-,-,-,-,-,-,0.5
232,6.69,Yamil Asad DC United,27, AM(CL),16(4),1391,3,2,0.9,0.7,0.7,2.2,0.2,1,1.9
233,6.69,Franco Jara FC Dallas,33, FW,16(3),1389,7,-,1.9,0.8,0.7,1.4,0.6,0.9,3
234,6.69,Dave Romney Nashville SC,28, D(CLR),23,2070,1,1,0.5,0.3,-,0.1,-,-,0.1
235,6.69,Luis Martins Kansas City,29, D(L),6(2),527,-,1,0.6,1,0.4,0.3,-,0.4,0.5
236,6.68,Milton Valenzuela Columbus,23, D(L),16(2),1404,-,2,0.5,0.7,0.7,0.6,0.1,0.4,1.3
237,6.68,Darwin Cerén Houston,31, M(C),18(1),1511,1,2,0.7,0.7,0.4,1.2,0.1,0.8,1.2
238,6.68,Andre Blake Philadelphia,30, GK,18,1619,-,-,-,0.1,-,0.1,-,-,-
239,6.68,Frankie Amaya FC Cincinnati,21, M(C),18,1470,-,-,1,0.6,0.9,1.8,-,0.5,1.7
240,6.68,Josef Martínez Atlanta United,28, AM(L),1,69,-,-,1.0,-,2.0,-,-,1,-
241,6.68,Tony Gallacher Toronto,22, D(L),5(4),465,-,1,0.2,0.2,0.2,0.3,-,-,0.7
242,6.68,Kyle Smith Orlando City,29, D(LR),11(5),1026,-,1,0.5,0.6,0.4,0.4,0.1,0.4,0.9
243,6.68,Fernando Meza Atlanta United,31, D(C),10,856,-,-,0.2,0.1,0.4,0.6,0.1,0.2,0.6
244,6.67,Kei Kamara Minnesota United,37, AM(LR),6(1),457,1,-,1.6,0.6,1.3,0.4,0.4,0.6,1.9
245,6.67,Donny Toia Salt Lake,29, D(LR),16(1),1404,-,-,0.4,0.6,0.5,0.3,-,0.5,1
246,6.67,Andrés Flores Portland,31, M(CR),3(1),189,1,-,0.3,0.5,1.0,0.8,0.3,-,1.3
247,6.67,Adam Lundqvist Houston,27, D(LR),18,1559,-,-,0.3,1.1,0.7,0.6,0.2,0.4,1.1
248,6.67,Jhonder Cádiz Nashville SC,26, FW,0(7),219,2,-,2.1,-,1.0,1,0.6,1.1,1
249,6.67,Anthony Fontana Philadelphia,22, AM(C),5(10),469,6,-,1.1,0.2,0.5,0.7,-,0.5,0.7
250,6.67,Miles Robinson Atlanta United,24, D(C),13(1),1124,-,-,0.4,0.1,0.4,1.1,0.1,0.1,0.1
251,6.67,Marco Delgado Toronto,26, D(LR),15(1),1226,-,1,0.6,0.8,0.3,1,0.1,0.6,1.6
252,6.67,Stefan Frei Seattle,35, GK,18,1620,-,-,-,-,-,0.1,-,-,0.1
253,6.66,Thomas Hasal Vancouver,22, GK,7,630,-,-,-,-,-,0.6,-,-,-
254,6.66,Marco Farfan Portland,23, D(CLR),8(5),766,-,-,0.2,0.1,0.7,0.7,-,0.4,1.2
255,6.66,Kellyn Acosta Colorado,26, D(LR),11(1),898,1,1,1.6,0.8,0.7,0.9,-,1,0.8
256,6.66,Ralph Priso-Mbongue Toronto,19, DMC,1(3),159,-,-,0.3,0.3,0.8,-,-,0.5,1
257,6.66,Michael Barrios FC Dallas,30, AM(CLR),19(2),1683,1,3,1.7,1.9,0.9,1.2,-,1,1.8
258,6.66,Zarek Valentin Houston,30, D(LR),15(1),1351,-,2,0.1,0.5,0.1,0.1,-,0.3,0.8
259,6.66,Jozy Altidore Toronto,32, FW,10(2),745,2,-,2.3,0.8,0.1,1,0.4,0.8,1.8
260,6.66,Jordan Harvey Los Angeles FC,37, D(L),8(2),754,-,-,0.2,0.5,0.1,0.8,-,0.5,0.8
261,6.66,Kendall Waston FC Cincinnati,33, D(C),14,1260,-,-,0.6,0.1,0.1,0.6,0.1,0.1,0.4
262,6.66,Perry Kitchen L.A. Galaxy,29, DMC,16(1),1441,-,-,0.1,0.1,0.4,1.2,-,0.2,0.5
263,6.65,Osvaldo Alonso Minnesota United,36, DMC,7(1),570,-,-,0.5,0.4,0.8,0.8,-,0.5,0.5
264,6.65,Wyatt Omsberg Chicago,26, D(C),2(2),171,-,1,-,0.3,0.3,0.5,-,-,-
265,6.65,Alejandro Fuenmayor Houston,25, D(C),3(2),301,-,-,0.2,0.4,-,0.4,-,0.2,0.2
266,6.65,Mohammed Abu DC United,30, DMC,4(2),333,-,-,0.2,0.3,0.8,0.7,-,-,0.3
267,6.64,Nedum Onuoha Salt Lake,35, D(CR),15,1319,-,-,0.8,0.4,0.3,0.6,0.1,0.1,0.6
268,6.64,Graham Smith Kansas City,25, D(C),3,226,-,-,-,-,-,0.7,-,-,-
269,6.64,Tristan Blackmon Los Angeles FC,25, D(CR),8(3),738,-,-,0.4,0.5,1.2,0.5,-,0.4,0.9
270,6.64,Dario Zuparic Portland,29, D(C),16(1),1446,-,-,0.2,0.2,0.2,1.1,0.1,0.2,0.2
271,6.64,Lucas Cavallini Vancouver,28, FW,16(2),1459,6,-,2.4,0.4,0.7,2.3,0.4,1.3,3.4
272,6.64,Luis Díaz Columbus,22, AM(R),12(6),1004,-,3,1.3,0.6,1.1,1.9,0.3,0.4,1.3
273,6.64,Gary Mackay-Steven New York City FC,31, AM(LR),10(9),929,2,1,1.1,0.5,0.5,0.5,0.6,0.4,0.8
274,6.64,Jack Elliott Philadelphia,26, D(C),8(6),800,1,-,0.6,0.2,0.1,0.5,-,0.2,0.9
275,6.63,Santiago Mosquera FC Dallas,26, AM(LR),5(7),412,4,-,1.4,0.3,0.7,0.5,0.3,0.3,0.9
276,6.63,Jonathan Bornstein Chicago,37, D(CL),11(7),1037,1,1,0.2,0.2,0.3,0.8,-,0.4,0.7
277,6.63,Cory Burke Philadelphia,29, FW,0(5),110,2,-,1.8,-,0.2,-,-,0.4,0.2
278,6.63,Felipe DC United,31, M(C),4,360,-,-,1.5,0.3,0.8,3.5,-,0.3,1.3
279,6.63,Benjamin Mines New York,21, Midfielder,1(3),146,1,1,0.8,0.8,0.8,0.8,-,0.5,1.0
280,6.62,Samuel Piette Montreal,27, M(C),19,1681,1,1,0.8,1.1,0.8,1.2,-,1.3,1.4
281,6.62,Ismael Tajouri-Shradi New York City FC,27, AM(LR),4(8),470,2,1,1.4,0.8,1.1,0.3,0.2,0.5,1.1
282,6.62,Andrés Perea Orlando City,21, M(C),11(9),1172,-,2,0.8,0.5,0.8,0.6,-,0.7,1.2
283,6.62,Omar González Toronto,33, D(C),18(2),1627,-,-,0.5,-,0.1,0.3,0.1,0.1,0.4
284,6.62,Boris Sekulic Chicago,30, D(R),18,1557,2,2,0.6,0.8,0.7,0.3,0.2,0.5,0.8
285,6.62,Braian Galván Colorado,21, M(LR),2(6),245,1,1,1.0,1,0.8,1.1,-,0.3,0.4
286,6.61,Cristian Dájome Vancouver,27, AM(LR),16(4),1388,1,3,1.3,1.3,0.9,1.9,0.1,1.3,2.1
287,6.61,John Nelson FC Dallas,23, D(L),8(3),706,-,1,0.2,0.1,0.6,0.3,-,0.4,0.5
288,6.61,Rodrigo Schlegel Orlando City,24, D(C),7(2),644,-,-,0.1,-,-,0.4,-,-,0.3
289,6.61,Emerson Hyndman Atlanta United,25, M(CL),14(3),1242,2,1,0.7,0.6,0.5,0.5,0.1,0.9,1.0
290,6.61,Danny Musovski Los Angeles FC,25, FW,6(8),616,5,1,1.4,0.4,0.6,0.3,0.4,0.9,1.1
291,6.61,Judson San Jose,28, DMC,17(1),1482,-,-,0.6,0.1,0.2,0.7,-,0.3,1
292,6.61,Josh Williams Columbus,33, D(CR),10(1),931,-,-,0.4,-,0.3,0.5,-,0.2,0.4
293,6.61,Oswaldo Alanís San Jose,32, D(C),12,1036,1,-,0.8,0.2,0.7,0.5,-,0.1,0.3
294,6.61,Ruan Orlando City,26, D(R),15(3),1329,-,3,0.4,0.8,0.6,1.2,0.2,0.3,1.2
295,6.61,Pablo Bonilla Portland,21, D(LR),9(2),806,-,1,0.4,0.6,0.7,1.1,-,0.5,1.3
296,6.6,Russell Canouse DC United,26, D(CR),12,967,2,-,0.3,0.4,0.6,1.0,-,0.9,1
297,6.6,Marko Maric Houston,25, GK,20,1800,-,-,-,-,-,0.1,-,-,-
298,6.6,Daniel Steres L.A. Galaxy,31, D(C),16,1440,1,-,0.5,0.2,0.2,0.3,0.1,0.1,0.2
299,6.6,Evan Bush Vancouver,35, GK,8,720,-,-,-,-,-,0.4,-,-,-
300,6.6,David Ochoa Salt Lake,20, GK,1,90,-,-,-,1.0,-,-,-,-,1.0
301,6.6,Jake Nerwinski Vancouver,27, D(CR),15(3),1432,2,-,0.3,0.3,0.8,0.6,-,0.6,0.7
302,6.6,Héber New York City FC,30, AM(L),9(1),713,1,1,2.1,1.0,0.4,0.3,0.4,1,1.5
303,6.59,Luis Binks Montreal,20, D(C),17(1),1538,-,-,0.4,0.1,0.4,0.9,0.1,0.1,0.2
304,6.59,Benji Michel Orlando City,24, AM(LR),8(10),806,5,2,0.8,0.6,0.6,0.9,0.2,1.2,2.3
305,6.59,Luis Amarilla Minnesota United,26, FW,4(1),327,2,1,2.4,0.4,0.6,1,0.4,0.4,2.8
306,6.59,Cristian Penilla New England,30, AM(LR),8(6),758,-,3,1.1,1.0,1.4,1,-,2.1,1.7
307,6.59,Przemyslaw Frankowski Chicago,26, M(CLR),13(3),1190,3,1,1.3,1.9,0.6,1.2,0.1,0.9,2.3
308,6.59,Tommy McNamara New England,30, M(CLR),11(3),862,-,1,0.9,0.8,0.4,1,-,0.9,0.9
309,6.59,Andrés Ríos San Jose,32, AM(C),17(2),1441,4,1,1.2,1.1,0.6,1.9,0.4,0.8,1.4
310,6.59,Leandro González Pirez Inter Miami CF,29, D(C),16,1440,2,1,0.7,0.4,0.3,1.7,0.1,0.1,1
311,6.59,Justin Morrow Toronto,34, D(CLR),10(4),914,-,-,0.4,0.8,0.3,0.2,-,0.4,0.6
312,6.58,Bryan Acosta FC Dallas,27, DMC,10(1),759,-,2,1.5,1.5,0.3,0.8,0.1,0.5,1.5
313,6.58,C.J. Sapong Chicago,32, AM(LR),2(6),280,2,-,0.9,0.1,0.4,0.8,0.1,0.6,1.1
314,6.58,Bradley Guzan Atlanta United,37, GK,20,1800,-,-,-,-,-,0.1,-,-,-
315,6.58,Lassi Lappalainen Montreal,23, M(L),7(5),675,4,-,1.1,0.5,1.1,0.3,0.3,0.8,2.3
316,6.58,Blaise Matuidi Inter Miami CF,34, M(CL),14(1),1274,1,-,1,0.8,0.6,1.5,0.1,0.7,1.6
317,6.58,Mandela Egbo New York,24, D(R),6(3),451,1,1,0.6,0.3,1,0.6,-,0.3,0.8
318,6.58,Brek Shea Inter Miami CF,31, D(L),6(7),630,4,-,1,0.2,0.5,0.5,0.2,0.2,0.8
319,6.57,Ben Sweat Inter Miami CF,30, D(CL),18(1),1476,-,2,0.5,0.6,1.3,0.4,0.1,1.1,1.3
320,6.57,Dejan Jakovic Los Angeles FC,36, D(C),10(4),930,1,-,0.1,0.1,0.4,0.4,-,0.1,0.6
321,6.57,Patrick Seagrist New York,23, Defender,3,246,-,-,-,-,-,-,-,0.7,0.7
322,6.57,Tajon Buchanan New England,22, D(R),10(10),990,2,2,1.4,0.6,1.3,1.7,0.3,1.6,1.8
323,6.57,Ryan Meara New York,31, GK,13,1142,-,-,-,-,-,0.1,-,-,0.1
324,6.57,Quentin Westberg Toronto,35, GK,18,1620,-,-,-,0.1,-,0.1,-,-,-
325,6.57,William Yarbrough Colorado,32, GK,12,1080,-,-,-,-,0.1,0.2,-,-,0.1
326,6.57,Jason Pendant New York,24, D(L),14(3),1343,-,2,0.4,0.5,0.7,0.5,-,1.2,1.1
327,6.57,AJ Delagarza JR Inter Miami CF,34, D(CLR),5,427,-,-,-,0.2,0.2,0.6,0.2,-,0.2
328,6.57,Yony González L.A. Galaxy,27, AM(LR),7(2),481,-,1,1.4,0.4,0.2,2.2,0.2,0.3,1.8
329,6.57,Brian White New York,25, FW,10(6),818,5,1,1.5,0.6,0.1,0.3,0.7,0.5,1.1
330,6.57,Axel Sjöberg DC United,30, D(C),2,171,-,-,1,-,-,1,-,-,-
331,6.56,Amro Tarek New York,29, D(C),7(2),665,-,-,0.1,-,0.3,0.8,0.1,-,0.4
332,6.56,Tanner Tessmann FC Dallas,20, DMC,9(10),1001,-,1,0.8,0.6,0.6,0.4,-,0.5,0.7
333,6.56,Rolf Feltscher L.A. Galaxy,31, D(R),9(4),888,-,1,0.3,0.6,0.1,0.6,-,0.3,0.7
334,6.56,Michael Bradley Toronto,34, D(C),8(1),790,-,-,0.6,0.6,0.3,0.8,-,0.8,0.8
335,6.56,Mikey Ambrose Inter Miami CF,28, D(L),1(2),142,1,-,0.3,0.7,-,0.3,-,-,-
336,6.56,Cristián Gutiérrez Vancouver,24, D(L),7(3),620,-,1,-,0.9,0.3,0.8,0.1,0.3,0.4
337,6.56,Jeff Attinella Portland,33, GK,1,90,-,-,-,1,-,-,-,-,-
338,6.56,Robin Jansson Orlando City,30, D(C),19,1710,-,-,0.2,0.1,0.1,0.6,-,-,0.3
339,6.56,Jukka Raitala Montreal,33, D(CLR),13,1170,-,-,0.3,0.5,-,0.4,-,-,0.2
340,6.56,Nicholas DePuy L.A. Galaxy,27, D(C),13(1),1229,-,1,0.6,0.2,0.1,0.2,-,0.1,0.5
341,6.56,Júnior Moreno DC United,28, DMC,18,1594,-,1,0.6,0.7,0.3,0.4,-,0.6,0.9
342,6.56,Matt Besler Kansas City,34, D(C),7(1),631,-,-,0.1,0.1,0.1,1,-,-,0.1
343,6.55,Andrew Farrell New England,29, D(CR),18(1),1621,-,-,-,0.1,0.2,0.8,-,-,0.4
344,6.55,Zachary Brault-Guillard Montreal,22, D(R),18,1614,-,-,0.5,1,1.4,0.4,0.1,0.7,1.5
345,6.55,Mustafa Kizza Montreal,22, M(L),0(1),19,-,-,-,-,1,-,-,-,-
346,6.55,Valeri Qazaishvili San Jose,28, AM(CLR),6(6),583,3,1,1.7,0.8,1.1,0.8,-,1.3,1.2
347,6.54,Johan Kappelhof Chicago,31, D(CR),2(2),200,-,-,0.3,-,0.3,-,-,-,0.3
348,6.54,Shane O'Neill Seattle,28, D(CR),12(2),1108,-,-,0.1,0.1,-,0.2,-,0.1,0.1
349,6.54,Bill Hamid DC United,30, GK,14,1260,-,-,-,-,-,0.1,-,-,-
350,6.54,Paxton Pomykal FC Dallas,21, AM(CLR),1(4),150,1,-,0.2,0.6,0.6,1,-,0.6,0.6
351,6.54,Rudy Camacho Montreal,30, D(C),13,1099,1,-,0.5,0.2,0.2,0.4,-,0.2,0.5
352,6.54,Wil Trapp Inter Miami CF,28, DMC,13(5),1154,-,-,0.3,0.2,0.6,0.2,-,0.2,0.4
353,6.54,Everton Luiz Salt Lake,33, DMC,8(3),650,-,-,0.2,-,1.7,1.3,-,0.2,1.2
354,6.54,Alex Muyl Nashville SC,26, M(CLR),15(3),1098,-,2,0.9,0.6,0.7,1.1,0.1,1.7,1.6
355,6.54,David Bingham L.A. Galaxy,32, GK,14,1260,-,1,-,0.1,-,-,-,-,-
356,6.53,Giuseppe Rossi Salt Lake,34, FW,1(3),139,1,-,1.5,0.5,1,0.5,0.3,1,1.3
357,6.53,Pablo Sisniega Los Angeles FC,26, GK,12,1080,-,-,-,-,-,0.1,-,-,-
358,6.53,Tesho Akindele Orlando City,29, AM(CLR),7(7),693,2,-,0.6,0.7,0.4,0.4,0.2,0.7,1.3
359,6.52,Jorge Corrales Montreal,30, D(L),10(2),889,-,1,0.3,0.7,1.3,0.9,0.2,0.7,1.8
360,6.52,Florian Jungwirth San Jose,32, D(CR),17,1494,-,-,0.2,0.2,0.1,0.3,-,0.2,0.1
361,6.52,Matt Real Philadelphia,22, D(L),5(9),623,1,1,0.5,0.1,0.4,0.1,-,0.3,0.4
362,6.52,Bobby Shuttleworth Chicago,34, GK,17,1530,-,-,-,-,-,0.1,-,-,-
363,6.52,Carlos Fierro San Jose,27, AM(L),11(2),911,2,2,1.6,0.8,0.7,1.5,0.2,1.1,2.6
364,6.52,Nick DeLeon Toronto,31, D(LR),8(10),843,1,1,1,0.6,1.1,0.6,0.3,0.7,0.8
365,6.52,Luis Robles Inter Miami CF,37, GK,12,1080,-,-,-,-,-,0.2,-,-,0.1
366,6.52,Janio Bikel Vancouver,26, D(R),12,949,-,-,-,-,0.6,1.5,-,0.8,0.9
367,6.51,Ilsinho Philadelphia,36, AM(CR),1(18),491,2,3,0.5,0.5,0.9,0.3,0.1,0.5,0.6
368,6.51,Chris Seitz DC United,34, GK,6,540,-,-,-,-,-,0.2,-,-,-
369,6.51,Matt Polster New England,28, D(R),8(7),761,-,1,0.1,0.7,0.5,0.5,-,0.5,0.5
370,6.51,Mason Toye Minnesota United,23, FW,5(2),385,1,-,1.3,0.9,0.3,0.3,0.4,0.1,1.4
371,6.51,Joe Corona L.A. Galaxy,31, DMC,9(4),748,1,-,0.7,0.5,0.6,0.5,-,1.2,1
372,6.51,Jürgen Damm Atlanta United,29, AM(R),7(7),635,-,3,0.6,0.8,1.2,0.4,0.1,0.6,1.3
373,6.5,Aidan Morris Columbus,20, Midfielder,2(6),324,-,-,0.3,0.3,0.8,0.5,-,0.4,0.5
374,6.5,Adrien Regattin FC Cincinnati,30, M(CLR),4(3),416,-,1,1.1,1.1,1,1.3,0.3,0.6,1
375,6.5,Eric Remedi Atlanta United,26, M(C),11(4),1017,1,1,0.6,0.2,0.6,2.3,0.1,0.5,1.6
376,6.5,Amar Sejdic Montreal,24, AM(C),7(7),685,2,-,0.9,0.5,0.8,0.3,-,0.9,1.4
377,6.5,Tim Parker New York,28, D(CR),18,1620,-,1,0.1,0.1,0.2,0.6,0.1,0.2,0.5
378,6.5,Kyle Zobeck FC Dallas,31, Goalkeeper,3(1),318,-,-,-,-,-,-,-,-,-
379,6.49,Gudmundur Thórarinsson New York City FC,29, D(L),6(11),637,-,1,0.2,0.8,0.2,0.4,-,0.5,0.4
380,6.49,Jeff Larentowicz Atlanta United,38, D(C),10(6),976,2,-,0.4,0.3,0.1,0.6,-,0.2,0.3
381,6.49,Ariel Lassiter Houston,27, AM(R),10(6),951,3,1,1.9,0.8,0.5,0.9,0.5,0.5,1.6
382,6.49,Andrew Gutman FC Cincinnati,25, D(CL),13(5),1216,-,-,0.1,0.5,0.8,0.8,0.1,0.5,1.5
383,6.49,Kenneth Vermeer Los Angeles FC,35, GK,7,630,-,-,-,-,-,0.1,-,-,-
384,6.49,Matías Vera Houston,26, DMC,17,1420,-,-,0.5,0.8,0.7,1.3,-,0.6,0.9
385,6.49,Przemyslaw Tyton FC Cincinnati,34, GK,9,801,-,-,-,-,-,-,-,-,-
386,6.49,Jonathan Lewis Colorado,24, AM(LR),7(8),638,3,-,1.5,0.5,0.9,0.5,0.2,0.6,0.6
387,6.48,Juan Agudelo Inter Miami CF,28, M(CLR),7(5),675,2,-,1.2,0.7,0.5,0.7,0.3,1.5,1.4
388,6.48,Jackson Yueill San Jose,24, M(C),18,1591,1,-,0.9,0.9,0.4,0.9,-,0.9,1.3
389,6.48,Edgar Castillo Atlanta United,35, D(L),1(2),96,-,-,0.3,-,0.7,0.7,-,-,1.7
390,6.48,Erik Hurtado Kansas City,31, AM(R),3(11),375,5,-,1.4,0.1,0.4,0.5,0.1,1.0,1.3
391,6.48,Tommy Thompson San Jose,26, D(LR),11(6),978,1,2,0.5,0.5,0.8,1.2,0.1,0.7,1.1
392,6.48,Niko Hansen Houston,27, AM(R),7(9),641,2,1,1.1,0.3,1.1,0.7,0.2,1.0,1.1
393,6.48,Matt LaGrassa Nashville SC,28, M(C),4(4),376,-,-,0.3,0.4,0.1,0.5,-,0.6,0.8
394,6.48,Caden Clark New York,18, AM(CL),3(4),279,2,-,0.7,0.1,0.3,0.7,-,0.6,1.3
395,6.48,Joseph-Claude Gyau FC Cincinnati,29, D(R),18(1),1622,1,-,1.1,0.7,1.8,2.1,0.2,1.3,2.8
396,6.48,Érik Godoy Vancouver,28, D(CR),11(1),941,-,-,0.2,0.2,0.4,0.4,0.1,0.2,0.6
397,6.48,Joseph Mora DC United,28, D(L),16(2),1342,-,-,0.1,0.2,0.6,0.3,0.1,0.7,1.1
398,6.48,Ayo Akinola Toronto,21, FW,8(4),797,4,-,1.9,0.4,0.5,0.4,0.8,0.8,2.1
399,6.47,Jhegson Méndez Orlando City,24, DMC,11(5),965,-,-,0.9,0.2,0.8,0.5,0.1,0.8,0.7
400,6.47,Derrick Jones Nashville SC,24, M(C),9(9),913,-,2,0.5,0.4,1.2,1.2,-,1.1,1.5
401,6.47,Mauro Manotas Houston,26, AM(LR),12(5),1097,3,1,2.3,1.2,0.4,0.6,0.1,0.9,2.6
402,6.47,Kevin Paredes DC United,18, M(L),9(5),872,-,1,0.2,0.5,0.7,1.4,-,1.1,2
403,6.47,Mohammed Adams Atlanta United,25, DMC,7(4),608,-,1,0.1,0.3,0.9,0.5,-,0.5,1.5
404,6.47,Sacha Kljestan L.A. Galaxy,36, M(CL),7(6),685,-,-,0.8,1.1,0.5,0.4,-,0.3,1.3
405,6.47,Tom Barlow New York,26, FW,10(8),862,3,-,2,0.2,0.5,0.2,0.7,0.9,1.7
406,6.46,David Milinkovic Vancouver,27, AM(C),9(4),731,1,3,0.4,0.8,1.1,0.8,0.1,1.8,2.2
407,6.46,Collen Warner Colorado,33, M(C),3(2),193,-,-,-,0.2,0.2,0.2,-,0.2,-
408,6.46,Matías Pellegrini Inter Miami CF,21, AM(CLR),9(7),753,1,1,0.9,0.7,0.8,1.4,0.1,0.9,1.3
409,6.46,Kelyn Rowe New England,29, D(L),7(6),656,-,-,1.1,0.5,0.6,0.2,-,0.6,0.8
410,6.46,Lee Nguyen Inter Miami CF,35, M(CLR),0(2),38,-,-,1.5,1.5,-,1,-,-,0.5
411,6.46,Adam Jahn Atlanta United,30, FW,11(7),977,3,1,0.8,0.4,0.3,0.1,0.6,0.6,1.4
412,6.46,Anton Walkes Atlanta United,24, D(CLR),15,1310,-,-,0.3,0.1,0.2,0.1,-,-,0.5
413,6.46,Nicolás Figal Inter Miami CF,27, D(CR),18,1477,-,-,1.1,0.3,0.6,0.9,-,0.8,0.9
414,6.46,James Marcinkowski San Jose,24, GK,11,990,-,-,-,0.1,-,-,-,-,-
415,6.45,Drew Moor Colorado,37, D(CLR),3(3),307,1,-,0.7,0.3,-,0.8,-,-,0.2
416,6.45,Siad Haji San Jose,21, Midfielder,0(4),49,-,-,0.3,0.5,1.3,0.5,-,0.5,0.5
417,6.45,Griffin Yow DC United,19, M(R),4(7),385,2,-,0.5,0.2,0.5,1,0.1,0.5,0.8
418,6.45,Andrés Reyes Inter Miami CF,22, D(C),12,955,-,-,0.7,-,0.4,0.8,-,0.1,0.3
419,6.45,Maikel van der Werff FC Cincinnati,32, D(C),10(2),903,-,-,0.4,-,0.2,0.8,0.2,0.3,0.4
420,6.45,Cristhian Paredes Portland,23, DMC,8(8),754,-,-,0.6,0.5,0.4,0.6,-,0.3,0.8
421,6.45,Yuya Kubo FC Cincinnati,27, M(CLR),12(4),1038,2,-,0.9,0.8,0.7,2.1,0.1,1.6,2.0
422,6.45,Andy Polo Portland,27, M(CLR),6(7),650,1,1,0.6,0.2,0.5,0.5,0.1,0.7,1.2
423,6.45,Jake Mulraney Atlanta United,25, M(LR),7(9),665,1,1,0.5,0.4,0.9,1.3,0.1,0.2,1.2
424,6.45,Efraín Álvarez L.A. Galaxy,19, AM(CR),6(7),662,1,1,1.2,1.4,0.5,0.2,-,0.8,1.3
425,6.45,Aboubacar Keita Columbus,21, D(C),9,779,-,-,-,-,0.1,0.9,0.1,0.3,0.7
426,6.45,Victor Ulloa Inter Miami CF,29, D(R),14(6),1179,-,1,0.5,0.8,0.2,0.9,0.1,0.3,1.1
427,6.44,Kekuta Manneh New England,26, AM(CLR),2(4),183,1,1,1.2,1,0.5,0.7,-,1.0,0.7
428,6.44,Álex Roldan Seattle,25, D(R),3(12),525,-,1,0.2,0.2,0.3,0.5,-,0.3,0.6
429,6.44,Dru Yearwood New York,21, DMC,8(4),612,-,-,0.3,0.3,0.8,0.5,-,0.7,0.7
430,6.44,Marvin Loría Portland,24, AM(LR),7(7),590,-,-,0.9,0.5,0.7,0.9,0.1,0.9,1.2
431,6.44,Jared Stroud New York,25, AM(LR),11(6),870,-,2,0.4,1.4,0.2,1.2,0.1,0.6,1.1
432,6.43,Jeremy Kelly Colorado,24, Defender,1(6),174,-,1,0.1,0.4,0.7,0.3,-,0.1,0.1
433,6.43,Russell Teibert Vancouver,28, M(CLR),16(1),1316,-,-,0.3,0.5,0.1,0.7,-,0.4,0.7
434,6.43,Diego Fagundez New England,26, M(CLR),8(9),849,1,-,1.1,0.9,0.7,0.4,-,0.7,0.8
435,6.43,Tanner Beason San Jose,24, D(C),9,810,-,-,0.6,0.1,-,0.4,0.1,0.1,0.7
436,6.43,Jorge Moreira Portland,31, D(R),1,89,-,-,1.0,-,4,1.0,-,-,-
437,6.42,Chris Duvall Portland,30, D(CR),7,558,-,-,0.1,0.1,0.7,0.3,-,0.7,0.7
438,6.42,Tah Anunga Nashville SC,25, DMC,8(6),779,-,-,0.2,0.1,0.6,0.3,-,0.5,0.7
439,6.42,Raheem Edwards Minnesota United,26, D(L),2(7),234,-,1,0.4,0.4,1.2,0.6,-,1.1,1.4
440,6.42,Ulises Segura DC United,28, AM(CLR),5(2),477,-,-,0.7,0.7,0.6,1.4,0.3,2,1.4
441,6.42,George Campbell Atlanta United,20, D(C),0(1),46,-,-,-,-,-,-,-,1,-
442,6.42,Gerso Kansas City,30, AM(LR),9(7),708,2,3,1.3,0.6,1.1,0.7,0.1,0.9,2.1
443,6.41,Abu Danladi Nashville SC,26, AM(R),7(10),578,2,1,1,0.5,0.6,0.5,0.1,0.3,1.5
444,6.41,Francisco Ginella Los Angeles FC,22, M(C),13(6),1030,1,1,0.5,0.5,0.3,0.5,-,0.2,0.5
445,6.41,Connor Sparrow Chicago,27, Goalkeeper,1,90,-,-,-,-,-,-,-,-,-
446,6.41,Sam Nicholson Colorado,26, M(CLR),2,175,-,-,1.5,1,1,1.5,1,1,3.5
447,6.41,Zico Bailey FC Cincinnati,21, D(R),3(2),297,-,-,0.2,0.8,0.4,0.6,-,0.8,1
448,6.41,Ranko Veselinovic Vancouver,22, D(C),13(2),1116,-,-,0.3,0.1,0.2,0.3,-,0.3,0.5
449,6.41,Ethan Zubak L.A. Galaxy,23, FW,10(4),698,2,-,1.1,0.2,0.4,0.4,0.8,0.5,1.5
450,6.41,Chris Wondolowski San Jose,38, AM(CR),13(6),1225,5,1,1.4,0.5,0.3,0.7,0.5,0.7,1.6
451,6.41,Michael Baldisimo Vancouver,21, M(C),7(6),704,1,-,0.3,0.5,0.7,0.4,-,0.7,0.5
452,6.41,Brandon Vázquez FC Cincinnati,23, FW,8(8),711,2,2,1.4,0.3,0.3,0.6,0.4,0.6,1.9
