,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
460,Enzo Zidane Aves,26, AM(C),,5(5),507,0.5,0.5,1,-,0.1,0.7,-,-,6.21
461,Mirko Antonucci Vitoria de Setubal,22, Midfielder,,1(5),174,-,0.3,0.7,-,-,1.3,-,-,6.2
462,Idris Boavista,36, DMC,,3(4),256,1,0.6,0.6,-,1.7,0.4,0.1,1,6.2
463,Bruno Jesus Aves,24, Defender,,0(2),50,1,0.5,-,-,1.5,0.5,0.5,-,6.2
464,André Almeida Vitoria de Guimaraes,21, AM(C),,3(5),211,0.3,0.4,1.1,-,-,0.4,-,-,6.19
465,Diogo Salomão Santa Clara,33, AM(LR),,1(9),208,0.3,0.2,0.4,-,0.1,0.9,-,-,6.19
466,Juan Villa Gil Vicente,22, Midfielder,,0(1),31,-,-,1,-,-,-,-,-,6.19
467,Tiago Tomás Sporting,19, FW,,1(4),168,0.2,0.2,0.6,-,-,0.2,-,-,6.19
468,Kahraba Aves,27, Midfielder,,1(4),140,1,-,0.4,-,-,0.2,-,-,6.19
469,Luiz Fernando Aves,26, DMC,,9(4),675,1.2,1.3,2,-,1.2,0.8,0.4,-,6.19
470,Robinho Belenenses SAD,24, FW,,7(6),641,0.8,0.5,1.6,-,0.6,1.1,0.2,-,6.19
471,Rodrigo Fernandes Sporting,20, Midfielder,,1(1),48,1.5,0.5,-,-,0.5,1,-,-,6.19
472,Erivaldo Maritimo,27, Forward,,3(13),407,0.3,0.3,0.6,-,-,0.2,0.1,-,6.17
473,Abel Ruiz Braga,21, FW,,0(6),109,-,-,0.3,-,0.2,-,0.2,-,6.17
474,João Vigário Tondela,25, D(L),,0(1),20,-,-,-,-,1,-,-,-,6.17
475,Marius Mouandilmadji Aves,23, FW,,4(8),509,0.3,-,0.9,-,0.4,0.2,-,-,6.16
476,Renat Dadashov Pacos de Ferreira,22, FW,,2(5),285,0.6,-,1.7,-,0.7,0.1,0.1,-,6.16
477,Joelson Fernandes Sporting,18, Forward,,0(4),64,0.3,-,1,-,-,-,-,-,6.16
478,Pedro Augusto Tondela,24, DMC,,2(5),182,0.9,0.7,1,-,0.4,0.7,-,-,6.16
479,Kikas Belenenses SAD,23, FW,,6(6),521,0.4,-,0.9,-,0.3,0.2,-,-,6.16
480,Nené Santa Clara,26, DMC,,6(12),610,0.4,0.3,1.6,-,0.4,0.7,0.1,-,6.15
481,Júnio Rio Ave,24, D(R),,2(5),217,0.4,0.6,0.7,-,1.4,0.1,0.4,-,6.15
482,Danny Henriques Belenenses SAD,24, D(C),,5(5),530,0.6,0.6,0.6,0.6,2.3,0.3,0.4,-,6.15
483,Pedro Soares Aves,22, FW,,6(3),514,0.6,0.1,1.2,-,0.4,0.4,0.1,-,6.14
484,Chahreddine Boukholda Belenenses SAD,25, Midfielder,,0(3),59,0.7,0.3,1,-,-,0.3,-,-,6.14
485,Vitó Rio Ave,24, Midfielder,,1(1),101,0.5,2,0.5,-,-,0.5,-,-,6.14
486,Charles-Andreas Brym Belenenses SAD,23, Forward,,0(1),9,-,-,1,-,-,-,-,-,6.14
487,Rúben Macedo Aves,25, AM(LR),,8(13),754,0.5,0.1,0.7,-,0.1,0.2,-,-,6.14
488,Milton Vitoria de Setubal,30, Goalkeeper,,1,90,-,-,-,-,1,-,-,-,6.13
489,Diogo Almeida Pacos de Ferreira,21, Forward,,1(6),234,0.3,-,0.9,-,0.3,0.1,0.3,-,6.13
490,Dieguinho Belenenses SAD,29, Forward,,1(5),136,1.3,-,1.2,-,-,0.7,-,-,6.13
491,Nicolás Vélez Belenenses SAD,31, Forward,,0(3),65,1,-,0.3,-,-,0.3,-,-,6.13
492,Hakim Ouro-Sama Belenenses SAD,23, Defender,,0(4),52,0.3,0.8,0.3,-,1.3,-,0.5,-,6.13
493,Nicolás Schiappacasse Famalicao,22, Forward,,0(4),49,-,-,-,-,-,0.3,-,-,6.13
494,Léo Cordeiro Gil Vicente,26, Midfielder,,0(3),20,1,0.3,0.3,-,0.3,0.3,-,-,6.12
495,Joseph Amoah Vitoria de Guimaraes,27, DMC,,2(2),161,0.8,0.5,1.3,-,-,1,0.3,-,6.12
496,André Pereira Pacos de Ferreira,32, D(C),,6(1),506,0.7,0.6,1.6,0.6,2.1,0.4,0.4,-,6.12
497,Abdoulaye Diallo Aves,25, Forward,,0(3),48,-,-,-,-,-,-,-,-,6.11
498,Rúben Fonseca Tondela,21, Forward,,3(7),320,0.5,-,1.3,-,-,0.1,-,-,6.11
499,João Mário Porto,21, D(R),,0(2),10,1,-,0.5,-,-,-,-,-,6.11
500,Takuma Nishimura Portimonense,25, FW,,1(1),119,0.5,-,-,-,-,0.5,-,-,6.11
501,Joca Rio Ave,25, Midfielder,,0(3),33,0.7,0.3,0.7,-,-,0.3,-,-,6.1
502,Bruno Morais Aves,23, D(C),,14(1),1208,0.7,1.1,1.5,0.9,4.1,0.5,0.9,1,6.1
503,Éverson Portimonense,24, D(C),,0(1),10,-,-,-,-,1,-,-,-,6.09
504,Vincent Aboubakar Porto,29, AM(R),FW,1(4),66,0.2,-,0.4,-,-,0.2,-,-,6.09
505,Ronan Rio Ave,26, FW,,2(11),177,0.1,-,0.7,-,0.2,0.2,-,-,6.09
506,José Cevallos Portimonense,26, Midfielder,,4(3),281,0.3,0.4,0.9,-,0.1,0.4,0.1,-,6.08
507,Bas Dost Sporting,32, FW,,0(1),17,-,-,-,-,-,-,-,-,6.08
508,Tiago Sá Braga,26, GK,,1,90,-,-,-,-,3,-,-,-,6.08
509,Alhassane Keita Belenenses SAD,29, FW,,2(8),279,0.1,-,0.5,-,0.2,0.2,-,-,6.07
510,Ricardo Schutte Rio Ave,23, Forward,,0(1),8,-,-,-,-,-,1,-,-,6.07
511,Yaya Belenenses SAD,22, M(C),,0(1),14,-,1,2,-,-,1,-,-,6.07
512,Pedro Mendes Sporting,22, FW,,0(6),55,-,-,0.2,-,0.2,-,-,-,6.07
513,Leandro Barrera Maritimo,30, AM(L),,0(3),83,0.3,0.7,0.3,-,-,-,-,-,6.06
514,Miguel Reisinho Boavista,22, Midfielder,,2(4),211,0.8,0.8,1.7,-,0.2,1.2,0.2,-,6.06
515,Luís Santos Boavista,21, Forward,,0(3),13,0.7,0.3,-,-,-,-,-,-,6.05
516,Bruno Lourenço Aves,23, AM(L),,0(5),42,-,0.4,0.2,-,-,0.2,-,-,6.05
517,Jose Varela Aves,24, Midfielder,,4(6),436,0.4,0.1,0.6,-,0.1,0.3,-,-,6.05
518,Bruninho Aves,27, Defender,,1(3),107,0.5,-,0.3,-,0.8,0.8,-,-,6.05
519,Helder Balde Aves,23, Defender,,1,90,5,1,2,-,6,-,1,-,6.05
520,Kigi Vitoria de Setubal,24, Midfielder,,0(1),33,-,-,1,-,-,-,-,-,6.05
521,Gonçalo Agrelos Belenenses SAD,23, Midfielder,,0(2),48,-,-,1.5,-,-,-,-,-,6.05
522,David Texeira Moreirense,30, FW,,0(2),16,-,-,0.5,-,-,-,-,-,6.04
523,Luquinhas Portimonense,21, AM(C),,1,46,2,-,-,-,-,1,-,-,6.04
524,Lawrence Ofori Famalicao,23, Midfielder,,1(2),92,0.7,-,-,-,0.7,0.7,-,-,6.03
525,Leandro Silva Rio Ave,22, Forward,,0(3),28,0.3,-,-,-,0.3,0.7,-,-,6.02
526,Eric Veiga Aves,24, Defender,,0(2),20,-,1,-,-,-,-,0.5,-,6.02
527,Yago César Pacos de Ferreira,24, AM(R),,0(3),93,0.3,-,0.3,-,-,-,-,-,6.01
528,Abdoulaye Diaby Sporting,30, AM(CLR),FW,1(1),83,-,-,1.5,-,-,-,-,-,6.01
529,Malick Evouna Santa Clara,28, FW,,0(1),13,-,-,-,-,-,1,-,-,6.01
530,Tomás Reymão Boavista,23, Midfielder,,0(1),18,1,-,-,-,-,1,-,-,6.01
531,André Mesquita Maritimo,24, Forward,,0(1),1,2,-,-,-,-,-,-,-,6.0
532,Zé Oliveira Pacos de Ferreira,19, Goalkeeper,,0(1),1,-,-,-,-,-,-,-,-,6.0
533,Luís Silva Belenenses SAD,22, Defender,,0(1),1,-,-,-,-,-,-,-,-,6.0
534,Rodolfo Cardoso Santa Clara,24, Goalkeeper,,0(1),1,-,-,-,-,-,-,-,-,6.0
535,Edi Semedo Belenenses SAD,22, Forward,,1(9),181,0.1,-,0.6,-,0.2,0.1,-,-,6.0
536,Beto Portimonense,23, FW,,0(11),161,0.1,-,1.1,-,0.2,-,0.1,-,6.0
537,André Teles Maritimo,24, Midfielder,,0(1),30,-,-,-,-,-,-,-,-,5.99
538,Bruno Monteiro Tondela,37, M(C),,0(1),4,-,-,1,-,-,-,-,-,5.98
539,Rafael Gava Pacos de Ferreira,28, AM(C),,1(1),69,-,-,-,-,-,1,-,-,5.98
540,Tòfol Montiel Vitoria de Setubal,21, Midfielder,,2(4),197,0.2,-,0.7,-,-,0.3,-,-,5.98
541,Aaron Tshibola Aves,26, DMC,,2(2),127,-,-,1.3,-,0.5,0.5,-,-,5.98
542,Ricardo Rodrigues Aves,26, Forward,,0(3),24,-,-,-,-,-,1,-,-,5.98
543,Kibe Maritimo,21, Forward,,0(2),30,-,-,0.5,-,-,-,-,-,5.96
544,Kelvin Boateng Aves,21, Forward,,0(2),12,-,-,-,-,-,-,-,-,5.96
545,Leonardo Chão Vitoria de Setubal,22, Forward,,0(1),5,-,-,1,-,-,-,-,-,5.96
546,Peu Aves,28, Forward,,0(2),13,-,-,0.5,-,-,-,-,-,5.96
547,Cláudio Tavares Aves,24, Defender,,1(2),141,0.7,0.7,1.7,-,1.3,0.3,-,-,5.94
548,Uche Agbo Braga,25, D(C),DMC,0(1),3,1,-,1,-,-,-,-,-,5.9
549,Mohanad Ali Portimonense,21, Forward,,1(5),144,0.2,-,1.5,-,0.2,0.2,-,-,5.9
550,Pedro Delgado Aves,24, Midfielder,,1(3),101,0.5,-,1.5,-,0.3,1.3,-,-,5.89
551,João Lucas Santa Clara,25, D(L),,4(1),325,0.6,0.8,0.4,0.2,2,0.8,0.2,-,5.89
552,Marco Sousa Pacos de Ferreira,26, Goalkeeper,,1,90,-,-,-,-,1,-,-,-,5.88
553,Rúben Gonçalves Rio Ave,22, Midfielder,,1,59,1,-,3,-,1,3,1,-,5.86
554,Bernardo Martins Pacos de Ferreira,23, Midfielder,,1(4),152,-,-,1.4,-,0.2,1,-,-,5.84
555,Kellyton Gil Vicente,26, Defender,,1,46,1,-,2,-,3,3,1,-,5.82
556,Ruben Del Campo Famalicao,21, Forward,,1,56,-,-,1,-,-,1,-,-,5.8
557,Simão Bertelli Pacos de Ferreira,28, Goalkeeper,,2,180,-,-,-,-,0.5,-,-,-,5.76
558,Rolando Braga,36, D(C),,1(2),85,0.7,0.7,0.7,0.3,0.3,-,-,-,5.75
559,Ibrahim Cissé Famalicao,22, Defender,,1,90,5,1,-,1,4,-,-,-,5.73
560,Cafu Famalicao,27, D(C),DMC,0(1),21,1.0,1.0,2,-,1.0,-,-,-,5.7
561,Lucas Cunha Braga,24, D(C),,2,180,0.5,0.5,1,-,1.5,-,0.5,-,5.66
