,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
233,Pedro Naressi Ceara,23, DMC,,6(7),548,1.2,0.5,1.2,-,0.8,0.5,0.2,-,6.65
234,Ferrareis Atletico GO,25, AM(LR),,24(2),1710,0.6,0.8,1.4,-,0.3,0.7,-,-,6.65
235,Caio Vidal Internacional,21, AM(R),,12(2),836,0.1,0.7,1.1,-,0.3,0.6,-,-,6.65
236,Igor Gomes Sao Paulo,22, M(CL),,29(8),2406,0.5,0.6,1.1,-,0.4,0.4,0.1,-,6.64
237,Paulão Fortaleza,35, D(C),,29(2),2720,0.4,1.2,1.2,0.4,3.6,0.2,0.8,-,6.64
238,Luciano Gremio,28, AM(CR),FW,0(1),7,2.0,1.0,1.0,-,-,-,-,-,6.64
239,Raul Gustavo Corinthians,22, Defender,,0(1),19,1.0,1.0,2.0,-,-,-,-,-,6.64
240,Walter Kannemann Gremio,30, D(C),,16,1399,2.1,1.8,2.0,0.4,2.6,0.6,0.4,-,6.64
241,Gabriel Sara Sao Paulo,22, AM(CR),,29(4),2296,0.6,0.5,0.9,-,0.3,0.8,0.1,-,6.64
242,Danilo Barcelos Botafogo RJ,30, D(L),M(CL),2(1),209,1.3,0.7,1.7,-,3.3,0.7,0.3,-,6.64
243,Alyson Motta Goias,21, Forward,,0(1),45,3.0,-,1.0,-,-,1.0,-,-,6.63
244,Victor Ferraz Gremio,33, D(LR),M(R),16(1),1405,1.8,0.8,0.9,0.4,1.2,0.4,0.2,-,6.63
245,Lucas Fonseca Bahia,36, D(C),,19,1627,0.8,1.2,0.6,0.3,3.7,0.5,0.9,-,6.63
246,Edimar Red Bull Bragantino,35, D(L),,26(3),2290,1.2,1.6,1.5,0.3,1.6,0.7,-,-,6.62
247,Marquinhos Sport Recife,24, AM(L),,29(3),2132,1.0,0.6,1.4,-,0.3,1.0,-,-,6.62
248,Nathan Atletico MG,25, M(CL),,13(14),1217,0.7,0.7,0.4,-,0.3,0.3,0.1,-,6.62
249,Pará Santos FC,35, D(LR),M(R),24(3),2130,1.1,1.3,1.3,0.1,1.5,0.7,0.1,-,6.62
250,Víctor Cantillo Corinthians,28, DMC,,22(4),1568,1.2,1.1,1.1,-,0.8,1.1,0.2,-,6.62
251,Dudu Santos Atletico GO,24, D(R),,32(2),2787,1.7,1.3,1.2,0.2,1.6,0.9,0.3,1,6.62
252,Bruno Nazário Botafogo RJ,26, AM(CR),,22(4),1820,1.5,0.3,1.3,-,0.5,1.6,-,-,6.62
253,Bruno Cortez Gremio,34, D(L),,21(2),1784,1.7,0.6,1.2,0.1,1.4,0.8,0.2,-,6.62
254,Matheus Galdezani Coritiba,29, M(C),,19(5),1543,1.3,1.8,1.3,-,0.6,1.3,0.3,-,6.62
255,Claudio Winck Vasco da Gama,27, D(R),M(R),2,136,-,2,2.5,-,2,-,0.5,-,6.62
256,Éder Atletico GO,26, D(C),,32,2823,0.7,1.4,1.3,0.7,4.3,0.2,0.8,-,6.62
257,Carlinhos Fortaleza,34, D(L),M(L),19(8),1878,1,0.9,1.4,0.1,1.7,0.3,0.1,1,6.62
258,Rafael Atletico MG,32, GK,,10,826,0.1,-,0.1,-,0.9,0.1,-,-,6.61
259,Igor Torres Fortaleza,21, Forward,,2(5),212,1.6,0.7,0.6,-,-,0.6,-,-,6.61
260,Talison Atletico MG,21, Defender,,2(1),176,1.7,4,1.0,-,0.7,1.7,-,-,6.61
261,Rodrigo Internacional,32, DMC,,15(15),1685,1.0,1,1.3,-,0.8,1.2,0.4,-,6.61
262,Jackson Fortaleza,31, D(C),,19(2),1696,0.6,1,1.5,0.3,4.4,0.3,0.3,-,6.6
263,Ernando Bahia,33, D(CLR),,30,2670,0.6,1,0.7,0.5,3.6,0.3,0.5,-,6.6
264,Alerrandro Red Bull Bragantino,21, FW,,11(5),928,0.4,0.2,0.6,-,0.4,0.5,0.1,-,6.6
265,Gustavo Mosquito Corinthians,24, AM(R),,16(11),1294,0.5,0.2,0.5,-,0.3,0.4,0.1,-,6.6
266,Ramiro Corinthians,28, D(R),M(CR),20(11),1814,1.2,1.4,1.9,-,0.8,1,-,-,6.6
267,Bruno Alves Sao Paulo,30, D(C),,26(2),2189,0.8,0.8,1.6,0.2,2.2,0.2,0.4,-,6.6
268,Neilton Coritiba,27, AM(CLR),FW,16(8),1466,1.5,0.6,1.2,-,0.2,1.6,-,-,6.6
269,Guilherme Bala Flamengo,20, Forward,,1,71,1.0,-,4.0,-,-,-,-,-,6.6
270,Richard Rios Flamengo,21, Midfielder,,0(1),19,1.0,1.0,1.0,-,2.0,1.0,-,-,6.6
271,Henrique Vasco da Gama,27, D(L),,28(1),2446,0.9,1.4,1.6,0.1,2.2,0.6,0.3,-,6.6
272,Rafinha Coritiba,38, AM(CLR),,8(1),678,1.8,0.9,1.8,-,0.3,1.1,-,-,6.6
273,Madson Santos FC,29, D(R),M(R),15(12),1386,0.4,0.6,0.6,0.1,1.6,0.2,0.2,-,6.6
274,Uendel Internacional,33, D(L),,13(1),1075,0.9,1.1,1.4,0.1,1.4,0.6,0.1,-,6.6
275,Neto Borges Vasco da Gama,25, D(L),M(L),11(8),1004,1.2,0.9,1.2,0.1,1.3,0.5,0.3,-,6.6
276,Marcos Paulo Fluminense,20, AM(L),FW,14(10),1212,0.4,0.6,0.5,-,0.2,0.8,-,-,6.6
277,Renato Kayzer Athletico Paranaense,25, FW,,24(3),2017,0.2,0.3,1.1,-,0.3,0.5,0.1,-,6.6
278,Caju Goias,26, D(L),,8(5),966,1.5,1.7,0.8,0.3,2.5,0.8,0.2,-,6.6
279,Sander Sport Recife,31, D(L),,14(10),1306,1.5,1.9,1.0,-,1.3,1.0,0.5,-,6.59
280,Praxedes Internacional,19, M(C),,18(4),1211,1.3,0.8,2.0,-,0.3,0.8,-,-,6.59
281,Willian Palmeiras,34, AM(CLR),FW,18(14),1759,0.4,0.3,0.8,-,0.4,0.4,0.1,-,6.59
282,Fabinho Ceara,34, D(R),DMC,26(5),2301,1.2,1.8,0.5,-,1.2,1.1,0.3,-,6.59
283,Bruno Melo Fortaleza,29, D(L),M(L),19(5),1694,0.9,0.7,1.3,0.2,1.8,0.5,0.2,-,6.59
284,Osvaldo Fortaleza,34, AM(CLR),FW,25(11),1991,0.9,0.4,0.6,-,0.1,0.6,-,-,6.59
285,Lucas Braga Santos FC,25, M(LR),,24(6),2076,0.7,0.4,1.1,-,0.4,0.5,-,-,6.59
286,Mariano Atletico MG,35, D(R),M(R),4(4),402,1.5,1.0,1.3,0.3,0.9,0.8,0.1,-,6.59
287,Hugo Botafogo RJ,20, Defender,,4(3),448,2.0,1.6,1.7,-,2.0,0.6,0.1,-,6.59
288,Benjamín Kuscevic Palmeiras,25, D(C),,8(3),764,1.1,0.8,1.8,0.2,3.0,0.3,1,-,6.59
289,Vitinho Flamengo,28, AM(CLR),FW,9(20),945,0.9,0.4,0.9,-,0.1,0.2,-,-,6.59
290,Guilherme Biro Coritiba,21, D(L),,9,652,1.4,1.2,1.8,-,2.2,0.4,0.1,1,6.59
291,Wellington Silva Fluminense,28, AM(CLR),,15(8),1101,0.4,0.6,0.6,-,-,0.6,-,-,6.58
292,Maílton Coritiba,23, D(R),,7(1),608,1.0,1.5,1.4,0.3,1.6,0.6,0.1,-,6.58
293,Igor Julião Fluminense,27, D(LR),,17(3),1552,1.7,1.2,2.1,0.2,1.1,0.5,0.4,-,6.58
294,Matheus Sales Coritiba,26, DMC,,20(1),1705,2.0,0.6,1.7,-,1.1,0.8,0.4,-,6.58
295,Élton Sport Recife,36, FW,,9,656,0.3,0.2,2.0,-,1,0.1,0.1,1,6.58
296,Zé Gabriel Internacional,22, D(C),,18(5),1549,1.3,1.1,0.8,0.3,3.2,0.7,0.3,-,6.58
297,Bruno Méndez Corinthians,22, D(C),,15(2),1296,1.2,1.6,0.9,0.7,2.9,0.3,0.5,-,6.58
298,Marcão Silva Sport Recife,30, DMC,,22(4),1930,1.3,1.2,1.8,0.1,1.5,0.9,0.3,-,6.58
299,Eduardo Brock Ceara,30, D(C),,5(2),491,0.9,0.7,0.4,0.3,4.6,0.4,1.1,-,6.58
300,Kanu Botafogo RJ,24, D(C),,35,3143,0.9,1.5,0.9,0.3,3,0.3,0.8,-,6.58
301,Renê Flamengo,29, D(L),,9(5),695,1.4,1.5,0.9,0.1,0.6,1.1,-,-,6.57
302,Húdson Fluminense,33, D(R),DMC,19(6),1586,1.4,0.6,1.5,-,0.7,1.2,0.4,1,6.57
303,Daniel Villalva Goias,29, AM(LR),,16(2),1109,0.8,0.2,1.0,0.1,0.2,0.8,-,-,6.57
304,Rhodolfo Coritiba,35, D(C),,15(2),1346,0.6,0.9,0.5,0.3,3.9,0.1,1.1,-,6.57
305,Lucas Lima Palmeiras,31, AM(CR),,23(9),1906,1.4,0.4,1.3,-,0.1,1.7,0.1,-,6.57
306,Gabriel Dias Fortaleza,27, D(R),DMC,21(10),1954,1.0,0.6,0.8,0.1,1.7,0.7,0.3,-,6.57
307,Léo Sena Atletico MG,25, M(C),,0(1),6,1.0,-,1.0,-,-,-,1,-,6.57
308,Ángelo Araos Corinthians,24, AM(C),,12(3),807,0.4,0.6,1.3,-,0.3,0.7,0.1,-,6.57
309,Miguel Figueira Goias,21, AM(C),,11(12),962,1.5,0.2,1.6,-,0.3,0.7,0.3,-,6.57
310,Marcelo Benevenuto Botafogo RJ,25, D(C),,30(1),2606,0.8,1.3,0.9,0.4,4.3,0.3,0.7,-,6.57
311,Léo Matos Vasco da Gama,35, D(LR),M(R),19,1501,1.1,1.1,1.9,0.2,2.5,0.4,0.3,-,6.56
312,Hugo Souza Flamengo,22, GK,,22(1),2008,-,-,-,-,0.8,-,-,-,6.56
313,Jobson Santos FC,26, DMC,,14(5),1157,1.5,1.4,1.6,0.2,0.8,1.3,0.4,-,6.56
314,Ênio Botafogo RJ,20, Midfielder,,2(2),196,0.5,0.5,0.3,-,0.3,0.3,-,-,6.56
315,Carlinhos Vasco da Gama,27, M(CR),,14(14),1378,1.1,0.4,1,-,0.7,0.7,0.1,-,6.56
316,Tchê Tchê Sao Paulo,29, M(CR),,26(8),2397,0.7,0.6,0.9,-,0.3,0.4,0.1,-,6.56
317,Lucas Ribeiro Internacional,22, D(C),,11(2),995,0.9,1.4,1.2,0.3,2.2,0.2,0.2,-,6.56
318,Welington Sao Paulo,20, M(L),,1,87,-,4,4,-,1.0,-,1,-,6.56
319,Robson Coritiba,30, AM(LR),FW,29(3),2478,0.8,0.6,1.7,-,0.4,1.1,0.1,-,6.56
320,Samuel Granada Fluminense,21, Forward,,0(2),23,0.5,-,-,-,0.5,-,-,-,6.56
321,José Welison Botafogo RJ,26, D(R),DMC,16(1),1221,1.5,1.3,1.5,-,1.4,0.8,0.6,-,6.55
322,Douglas Friedrich Bahia,32, GK,,30,2659,-,0.1,-,-,1.5,0.1,-,-,6.55
323,Cleiton Red Bull Bragantino,24, GK,,32,2880,0.1,0.1,-,-,1.2,-,-,-,6.55
324,Vanderlei Gremio,37, GK,,27,2430,-,0.1,-,-,1.0,-,-,-,6.55
325,Juanfran Sao Paulo,36, D(R),,22(1),1685,1.2,1,1,0.2,0.7,0.7,0.1,-,6.55
326,Gabriel Veron Palmeiras,19, AM(LR),,8(12),874,0.9,0.2,0.8,0.1,0.2,0.7,-,-,6.55
327,Bérgson Fortaleza,30, AM(R),FW,5(9),549,0.6,0.1,1.3,-,0.3,0.3,0.1,-,6.55
328,Leandro Barcia Sport Recife,29, AM(LR),FW,10(6),1028,1.6,0.4,1.1,-,0.4,2.1,0.1,-,6.55
329,Gilvan Atletico GO,32, D(C),,14(8),1294,0.6,1.1,1.4,0.2,3.3,0.2,0.5,-,6.55
330,Mayke Palmeiras,29, D(R),,16(5),1321,1.2,1.9,0.8,-,1.3,0.4,0.4,-,6.55
331,Roger Carvalho Fortaleza,34, D(C),,6,437,0.2,0.2,0.5,0.7,5.0,-,0.3,-,6.55
332,Wanderson Fortaleza,30, D(C),,8(3),727,0.4,0.9,0.7,0.3,2.6,0.1,0.5,-,6.54
333,Juan Pintado Goias,24, D(R),,8(6),804,2.6,1.0,1.2,0.1,1.4,1.2,0.3,-,6.54
334,Baralhas Atletico GO,23, DMC,,2(2),155,2.0,1.8,0.5,-,1.0,-,0.3,-,6.54
335,Samuel Xavier Ceara,31, D(R),,28,2387,1.5,1.0,1.3,0.2,1.3,1,0.1,-,6.54
336,Hugo Moura Coritiba,23, DMC,,24(4),2165,1.5,1.0,1.7,-,1.1,1,0.3,-,6.54
337,Maicon Gremio,36, DMC,,11(7),837,0.6,0.5,0.8,-,0.1,0.4,-,-,6.54
338,Igor Vinícius Sao Paulo,24, D(R),M(R),14(12),1374,1.2,1.2,1.5,0.1,0.8,0.4,0.1,-,6.54
339,Yago Felipe Fluminense,26, M(CLR),,20(8),1789,1.9,1.0,1.5,-,0.8,1.8,0.1,-,6.54
340,Geuvânio Athletico Paranaense,29, AM(LR),FW,5(7),470,0.4,0.3,1.1,-,0.2,0.3,-,-,6.54
341,Rodrigues Gremio,24, D(C),,18(6),1723,1.0,0.9,0.3,0.3,2.6,1.1,0.9,-,6.54
342,Khelven Athletico Paranaense,20, D(R),,9(12),918,1.2,0.8,1.1,0.1,0.8,0.5,0.1,-,6.54
343,Fabinho Athletico Paranaense,21, AM(L),,6(7),701,0.8,0.2,0.3,-,0.2,0.5,-,-,6.54
344,Kaio Jorge Santos FC,19, FW,,23(5),1908,0.4,0.1,1.4,-,0.4,0.5,-,-,6.54
345,Luan Corinthians,28, AM(CLR),FW,11(11),1102,1.0,-,0.8,-,0.1,0.7,0.1,-,6.53
346,Vitor Bueno Sao Paulo,27, AM(CLR),FW,11(20),1319,0.6,0.4,0.3,-,0.3,0.4,-,-,6.53
347,Kevin Botafogo RJ,24, D(R),M(R),24(2),1994,1.5,0.8,1.1,0.1,1.9,1.5,0.1,1,6.53
348,Lucca Fluminense,31, AM(LR),FW,11(7),979,1.0,0.5,1.1,-,0.2,0.7,-,-,6.53
349,Nathan Silva Coritiba,24, D(C),DMC,17(2),1481,1.3,1.2,1.9,0.3,1.9,0.7,0.5,1,6.53
350,Edilson Goias,35, D(R),,10,892,0.8,0.9,0.8,0.3,2.7,0.4,0.4,-,6.53
351,Júnior Tavares Sport Recife,25, D(L),DMC,15(5),1287,0.9,1,0.9,0.1,1.1,0.5,0.1,-,6.52
352,Diego Alves Flamengo,36, GK,,10,839,-,-,-,-,0.7,-,-,-,6.52
353,Leandro Ceara,26, AM(LR),,9(10),814,0.7,0.5,0.7,-,0.2,0.6,-,-,6.52
354,Lucas Silva Gremio,28, DMC,,21(11),1771,1.2,0.8,0.9,-,0.4,0.6,0.2,-,6.52
355,John Kennedy Fluminense,19, FW,,2(5),276,0.4,-,0.6,-,0.4,0.3,-,-,6.52
356,Matheus Pereira Atletico GO,24, DMC,,6(5),497,1,0.5,0.6,-,1.5,0.7,0.5,-,6.52
357,Betinho Sport Recife,29, DMC,,18(6),1556,2.2,1.1,1.8,-,0.8,1.9,0.3,-,6.52
358,Castán Vasco da Gama,35, D(C),,28,2399,1,1.6,1,0.3,3.5,0.3,0.9,-,6.52
359,Ricardo Ryller Red Bull Bragantino,27, DMC,,25(4),1960,1.7,1.6,2.2,-,0.7,1.2,0.1,-,6.52
360,Leo Borges Internacional,20, Defender,,0(1),54,-,2,-,-,1.0,1,1,-,6.52
361,Jonathan Athletico Paranaense,35, D(R),M(R),17,1334,0.6,0.7,0.6,0.2,0.6,0.5,0.2,-,6.52
362,Clayson Bahia,26, AM(LR),FW,6(15),738,0.5,0.2,0.8,-,0.1,0.5,-,-,6.52
363,João Gomes Flamengo,20, M(C),,4(7),497,2.1,0.8,2.2,-,0.2,0.9,0.2,-,6.52
364,Marlon Freitas Atletico GO,26, DMC,,30(1),2628,1.1,1,1,-,1.1,1,0.2,-,6.51
365,Léo Natel Corinthians,24, AM(L),FW,14(17),1313,0.8,0.3,1.5,-,0.3,0.8,-,-,6.51
366,Jorginho Athletico Paranaense,30, AM(CL),,2(2),195,1.8,1,0.8,-,0.3,0.8,-,-,6.51
367,Wanderson Bahia,30, D(C),,1,90,1,-,1,-,4.0,-,1,-,6.51
368,Rossi Bahia,28, AM(R),,20(14),1972,0.6,0.5,0.6,-,0.4,0.6,0.1,-,6.51
369,Felipe Aguilar Athletico Paranaense,28, D(C),,5(6),529,0.6,1.5,0.5,0.4,2.2,0.4,0.1,1,6.51
370,Marcos Felipe Fluminense,25, GK,,19,1710,-,-,-,-,1.2,-,-,-,6.51
371,Bruno Gomes Vasco da Gama,20, DMC,,15(8),1483,1.8,1,1.6,-,0.7,1,0.3,-,6.5
372,Gabriel Novaes Bahia,22, FW,,5(8),563,0.6,0.2,0.6,-,0.4,0.2,0.1,-,6.5
373,Eduardo Vargas Atletico MG,31, AM(CLR),FW,12(4),1015,0.3,0.4,0.6,-,0.3,0.3,-,-,6.5
374,Míchel Macedo Corinthians,31, D(R),,5(2),526,1.1,1,0.9,0.3,2.1,0.3,-,-,6.5
375,Gustavo Cascardo Botafogo RJ,24, D(R),,0(1),45,1,2,1,-,1,-,1,-,6.5
376,Saulo Botafogo RJ,26, GK,,1,90,-,-,-,-,1,-,-,-,6.5
377,Rafael Thyere Sport Recife,28, D(C),,7(3),617,0.7,0.8,0.5,0.4,5.5,0.2,0.5,1,6.5
378,Léo Sao Paulo,25, D(CL),,15(5),1323,0.6,0.9,0.6,0.2,1.3,0.2,0.4,-,6.5
379,Raniel Santos FC,25, FW,,3(1),242,1,0.3,1.8,-,-,0.3,-,-,6.5
380,Miranda Vasco da Gama,21, D(C),,14(4),1362,1.7,1.5,1.1,0.4,3.2,0.6,1,-,6.5
381,Vitinho Carvalho Red Bull Bragantino,23, Midfielder,,2(2),158,1.0,0.3,0.5,-,-,0.5,-,-,6.5
382,Sidcley Corinthians,28, D(L),M(L),5(4),507,0.7,1.2,0.8,0.1,0.6,1,0.1,-,6.49
383,Allanzinho Santos FC,21, Forward,,0(1),20,1.0,1.0,-,-,-,-,-,-,6.49
384,Juninho Vasco da Gama,20, AM(C),,9(8),786,0.8,0.2,0.8,-,-,1,-,-,6.49
385,Eduardo Ceara,34, D(R),,11(5),912,0.8,1.0,0.9,0.1,1.9,0.6,-,-,6.49
386,Caio Alexandre Botafogo RJ,22, DMC,,33(1),2745,1.5,0.5,1.9,-,0.6,1.6,0.1,-,6.49
387,Chico Atletico GO,30, AM(CLR),,27(6),2209,0.8,0.2,1.2,-,0.1,0.7,0.1,-,6.49
388,Yago Pikachu Vasco da Gama,29, D(R),M(CLR),23(6),1982,0.9,1.1,0.8,-,1.1,0.7,0.2,-,6.48
389,Alan Franco Atletico MG,23, DMC,,17(11),1563,1.1,0.5,1.5,-,0.3,0.5,-,-,6.48
390,Darlan Gremio,23, DMC,,15(6),1263,1.3,0.7,0.9,-,0.5,1.2,0.2,-,6.48
391,Danielzinho Bahia,25, M(CR),,16(13),1503,0.6,0.3,0.7,-,0.1,0.7,-,-,6.48
392,Helinho Sao Paulo,21, AM(LR),,0(3),52,1.0,-,-,-,-,0.3,-,-,6.48
393,Ariel Cabral Goias,34, DMC,,18(2),1470,1.1,1.4,1.5,-,1.5,0.9,0.3,-,6.48
394,Marrony Atletico MG,22, AM(L),FW,9(23),1033,0.5,0.1,0.7,-,0.1,0.3,-,-,6.48
395,Juninho Bahia,26, D(CL),,25(5),2375,0.9,1.1,0.2,0.5,3.8,0.5,0.9,-,6.47
396,Leonardo Realpe Red Bull Bragantino,20, D(C),,5(1),410,1.0,1.5,0.2,0.2,3.5,0.3,0.5,-,6.47
397,Kayque Botafogo RJ,21, Midfielder,,1(1),121,3.0,1,-,-,0.5,0.5,-,-,6.47
398,Martín Sarrafiore Coritiba,24, AM(R),,6(10),542,1.1,0.3,0.9,-,0.4,0.9,0.3,-,6.47
399,Vitor Hugo Palmeiras,30, D(C),,3(1),273,0.3,1.8,0.3,0.8,2.3,0.3,0.8,-,6.47
400,Vinicius Balieiro Santos FC,22, DMC,,7(5),701,0.8,1.3,1.6,0.2,0.7,0.3,0.3,-,6.47
401,Arthur Coritiba,24, Goalkeeper,,4,360,-,-,-,-,0.5,-,-,-,6.47
402,Sassá Coritiba,27, FW,,8(2),711,0.3,-,2,-,0.2,0.5,-,-,6.46
403,Ronald Fortaleza,24, M(C),,15(13),1388,1.5,0.8,1.1,-,0.3,0.9,0.1,-,6.46
404,Diego Cavalieri Botafogo RJ,38, GK,,22,1980,-,0.1,0.1,-,0.7,-,-,-,6.46
405,Ganso Fluminense,32, AM(C),,4(15),564,0.9,0.2,0.4,-,0.2,0.3,0.1,-,6.46
406,Iago Mendonça Goias,22, D(C),,5(5),548,0.6,1.8,1.4,0.5,3.8,0.3,0.5,-,6.46
407,Wellington Tim Santos FC,20, Defender,,0(1),45,-,2,1,1,1.0,-,1,-,6.46
408,Alan Empereur Palmeiras,27, D(C),,7(3),697,0.4,1.2,1.4,0.3,2.8,-,0.7,-,6.46
409,Sousa Botafogo RJ,20, D(C),,10(3),858,1.3,0.6,0.8,0.2,3.5,0.4,0.5,-,6.46
410,Breno Lopes Palmeiras,25, AM(R),,9(9),973,0.4,0.2,0.7,-,0.1,0.6,0.1,-,6.46
411,Roberson Atletico GO,32, FW,,2(7),234,0.6,0.1,0.7,-,0.1,0.2,-,-,6.45
412,Arthur Gomes Santos FC,23, AM(CLR),,16(6),1230,0.5,0.7,1.0,-,0.1,0.8,-,-,6.45
413,Leonardo Muchacho Internacional,21, Forward,,1,73,-,-,1.0,-,-,-,-,-,6.45
414,Paulinho Bóia Sao Paulo,23, AM(L),,5(8),514,0.8,0.2,0.8,-,0.1,0.8,-,-,6.45
415,Saulo Mineiro Ceara,24, FW,,1(16),501,0.2,0.3,1.7,-,0.4,0.2,0.1,-,6.45
416,Guilherme Santos Botafogo RJ,33, D(L),M(C),8(4),731,1,1,1.4,-,1.2,0.3,-,-,6.45
417,Lucas Oliveira Atletico GO,25, D(C),,10(9),1020,0.4,0.9,0.7,0.4,2.3,0.2,0.7,-,6.45
418,Márcio Azevedo Athletico Paranaense,35, D(L),,6,381,0.2,1.3,1.7,0.3,0.2,0.2,0.2,-,6.45
419,Christian Athletico Paranaense,20, M(C),,22(8),1973,0.9,0.4,2.2,-,0.2,1.1,0.1,-,6.45
420,Felipe Ceara,31, AM(CLR),,3(4),261,0.1,0.6,0.7,-,0.1,0.1,-,-,6.45
421,Gonzalo Carneiro Sao Paulo,26, FW,,2(8),201,0.2,0.4,0.9,-,0.2,0.1,0.1,-,6.45
422,Matheuzinho Atletico GO,28, Forward,,3(14),482,0.6,0.4,0.4,-,0.1,0.5,-,-,6.44
423,Natanael Coritiba,19, D(R),,12(5),1041,1.5,1.0,1.4,-,1.2,1.1,0.3,-,6.44
424,Mauricio Internacional,20, AM(CR),,3(5),295,0.8,0.6,0.5,-,0.4,0.8,-,-,6.44
425,Tomás Cuello Red Bull Bragantino,21, AM(L),,8(10),746,0.9,0.7,1.2,-,-,0.8,-,-,6.44
426,Bruno Henrique Palmeiras,32, M(C),,7(6),630,0.8,0.5,1.3,-,0.5,0.4,0.5,-,6.44
427,Mattheus Coritiba,27, M(CL),,8(4),673,0.8,1.2,0.8,-,0.9,1.2,0.1,-,6.44
428,Xavier Corinthians,21, DMC,,9(9),844,0.9,0.7,1.3,-,1.7,0.5,0.3,-,6.44
429,Johnny Internacional,20, DMC,,5(8),473,0.7,0.8,0.3,-,0.6,0.4,-,-,6.44
430,Bruno Marques Santos FC,22, Forward,,2(13),420,0.9,0.1,1.7,-,0.2,0.5,0.1,-,6.44
431,Ravanelli Athletico Paranaense,24, AM(CLR),,1(10),272,0.5,-,0.8,-,0.2,0.3,0.1,-,6.43
432,Rafael Navarro Botafogo RJ,21, FW,,5(2),434,0.6,0.4,1.1,-,0.1,0.6,-,-,6.43
433,Rafael Vaz Goias,33, D(C),,7,630,0.7,1.6,1,0.3,4.3,1,0.4,-,6.43
434,Éverton Gremio,32, D(L),M(CLR),7(10),700,0.9,0.3,1.1,-,0.1,0.7,-,-,6.43
435,Luiz Felipe Santos FC,28, D(C),,12(1),901,0.7,1.4,0.9,0.5,2.7,0.7,0.5,-,6.43
436,Nonato Internacional,23, AM(C),,4(7),429,1.4,0.3,1.5,-,0.2,1,-,-,6.43
437,Marcelo Lomba Internacional,34, GK,,37,3328,-,0.1,-,-,0.7,-,-,-,6.43
438,Luiz Henrique Coritiba,22, Midfielder,,5(10),512,1.3,0.5,0.6,-,0.4,0.5,0.1,-,6.43
439,Matheuzinho Flamengo,21, D(R),,4(9),436,0.8,0.5,0.6,0.2,0.4,0.6,-,-,6.43
440,Éderson Corinthians,22, DMC,,8(8),711,0.9,1.1,0.8,0.1,0.6,0.9,0.1,-,6.43
441,Luciano Juba Sport Recife,22, D(L),M(L),8(13),972,0.5,1.1,0.4,0.1,1.8,1.1,0.2,-,6.42
442,Pedro Rocha Flamengo,27, AM(CLR),FW,2(3),150,0.4,-,0.4,-,-,0.8,-,-,6.42
443,Damián Musto Internacional,34, DMC,,6(8),630,1.1,1.6,1.7,0.1,0.8,0.4,0.4,1,6.42
444,Robinho Gremio,34, M(CR),,6(5),493,0.5,0.4,1.0,-,0.2,1.1,-,-,6.42
445,Breno Goias,21, DMC,,27(2),2201,2.0,1.2,1.9,0.1,1,1.9,0.1,-,6.42
446,Matheus Vargas Atletico GO,25, M(C),,13(16),1391,0.6,0.3,1.5,-,0.4,0.7,0.1,-,6.42
447,Anderson Martins Bahia,34, D(C),,5(2),450,0.1,1.6,1.1,0.1,2,0.3,0.3,-,6.42
448,Chico Sport Recife,23, D(CL),,7(5),646,0.7,1.6,0.5,0.1,3.2,0.3,0.3,-,6.41
449,Ratinho Goias,25, Midfielder,,5(6),488,0.7,1.4,1.3,-,0.7,0.4,0.4,-,6.41
450,Ruan Gremio,22, D(C),,2(2),183,1,1.0,0.5,-,1.8,0.3,0.3,-,6.41
451,Zé Ivaldo Athletico Paranaense,24, D(C),,5(8),471,0.7,0.4,0.8,0.5,2.1,0.2,0.2,-,6.41
452,Hernanes Sao Paulo,36, M(C),,4(17),511,0.5,0.3,0.8,-,0.1,0.2,-,-,6.41
453,Everton Felipe Atletico GO,24, AM(CLR),,7(8),641,0.4,0.4,0.4,-,0.1,0.4,0.1,-,6.41
454,Matheus Jussa Internacional,25, DMC,,1(1),103,-,1.0,2.5,0.5,-,0.5,-,-,6.41
455,Wagner Leonardo Santos FC,22, D(CL),,5(7),496,1,1.1,0.2,0.1,1.2,0.2,0.1,-,6.41
456,Alison Santos FC,28, D(C),DMC,18(2),1522,1.9,1.1,1.9,0.2,1.3,1.6,0.4,-,6.41
457,Alex Santos FC,22, D(C),,7(4),725,0.9,1.1,0.6,0.5,2.4,0.1,0.5,-,6.41
458,Wellington Paulista Fortaleza,37, AM(R),FW,22(13),1963,0.2,0.1,1.0,-,0.4,0.3,0.1,-,6.4
459,Fernando Canesin Athletico Paranaense,29, AM(C),,9(7),760,0.8,0.4,1.0,-,0.4,0.8,0.1,-,6.4
460,Luiz Henrique Fortaleza,22, Midfielder,,4(3),308,0.3,-,0.6,-,-,0.4,-,-,6.4
461,Rafael Sport Recife,19, Defender,,2,117,2,0.5,3,-,0.5,2,-,-,6.4
462,Luiz Fernando Gremio,25, AM(LR),,10(13),1011,0.4,0.4,0.9,-,0.3,0.3,-,-,6.4
463,Rafael Forster Botafogo RJ,31, D(CL),DMC,19(3),1496,1,1,1,0.2,2.2,1.3,0.5,-,6.4
464,Marco Antonio Bahia,24, Midfielder,,2(16),444,0.3,0.1,0.6,-,-,0.3,-,-,6.4
