,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
247,Marquinhos Sport Recife,24, AM(L),,29(3),2132,2,0.7,21.9,76.5,0.2,0.7,-,6.62
248,Nathan Atletico MG,25, M(CL),,13(14),1217,2,0.8,15.3,84.5,0.1,0.6,0.1,6.62
249,Pará Santos FC,35, D(LR),M(R),24(3),2130,-,0.7,36.0,83.3,0.6,2,-,6.62
250,Víctor Cantillo Corinthians,28, DMC,,22(4),1568,3,0.4,37.6,88.3,-,3.3,0.1,6.62
251,Dudu Santos Atletico GO,24, D(R),,32(2),2787,1,0.8,30.6,80.5,0.5,1.6,-,6.62
252,Bruno Nazário Botafogo RJ,26, AM(CR),,22(4),1820,2,1.5,27.6,78.6,0.7,1.0,-,6.62
253,Bruno Cortez Gremio,34, D(L),,21(2),1784,-,0.4,30.1,81.1,0.6,0.4,-,6.62
254,Matheus Galdezani Coritiba,29, M(C),,19(5),1543,1,0.5,31.7,80.8,0.2,2.4,-,6.62
255,Claudio Winck Vasco da Gama,27, D(R),M(R),2,136,-,-,19.0,73.7,-,1.0,-,6.62
256,Éder Atletico GO,26, D(C),,32,2823,-,0.2,42.3,85.2,-,4.9,-,6.62
257,Carlinhos Fortaleza,34, D(L),M(L),19(8),1878,-,0.7,29.4,80.4,0.5,0.9,-,6.62
258,Rafael Atletico MG,32, GK,,10,826,-,-,24.9,69.9,-,2.8,-,6.61
259,Igor Torres Fortaleza,21, Forward,,2(5),212,-,0.3,6.3,59.1,0.1,0.1,-,6.61
260,Talison Atletico MG,21, Defender,,2(1),176,-,-,37.3,82.1,-,1.3,-,6.61
261,Rodrigo Internacional,32, DMC,,15(15),1685,1,0.5,40.0,87.4,0.2,3.2,-,6.61
262,Jackson Fortaleza,31, D(C),,19(2),1696,-,-,43.4,87.8,-,3.8,-,6.6
263,Ernando Bahia,33, D(CLR),,30,2670,1,0.4,38.8,86.5,-,1.7,-,6.6
264,Alerrandro Red Bull Bragantino,21, FW,,11(5),928,2,0.8,10.5,73.2,0.1,0.2,0.1,6.6
265,Gustavo Mosquito Corinthians,24, AM(R),,16(11),1294,3,0.6,10.9,79.2,0.3,0.1,-,6.6
266,Ramiro Corinthians,28, D(R),M(CR),20(11),1814,1,0.6,34.3,78.4,0.3,2,-,6.6
267,Bruno Alves Sao Paulo,30, D(C),,26(2),2189,-,0.1,42.3,87.4,-,1.6,-,6.6
268,Neilton Coritiba,27, AM(CLR),FW,16(8),1466,4,0.9,22.3,79.5,0.3,1.2,-,6.6
269,Guilherme Bala Flamengo,20, Forward,,1,71,-,1,25.0,92.0,-,-,-,6.6
270,Richard Rios Flamengo,21, Midfielder,,0(1),19,-,-,7.0,71.4,-,-,-,6.6
271,Henrique Vasco da Gama,27, D(L),,28(1),2446,1,0.4,40.8,84.5,0.3,0.9,-,6.6
272,Rafinha Coritiba,38, AM(CLR),,8(1),678,-,1,28.7,77.9,0.4,1.3,-,6.6
273,Madson Santos FC,29, D(R),M(R),15(12),1386,4,0.6,16.0,74.5,0.6,0.6,-,6.6
274,Uendel Internacional,33, D(L),,13(1),1075,1,1.3,35.8,81.8,1.4,1.9,-,6.6
275,Neto Borges Vasco da Gama,25, D(L),M(L),11(8),1004,1,0.6,22.8,77.4,0.7,0.6,-,6.6
276,Marcos Paulo Fluminense,20, AM(L),FW,14(10),1212,3,0.8,19.0,80.1,-,0.7,0.1,6.6
277,Renato Kayzer Athletico Paranaense,25, FW,,24(3),2017,2,0.4,12.1,72.9,-,0.2,-,6.6
278,Caju Goias,26, D(L),,8(5),966,1,0.5,22.1,67.9,0.2,1.1,-,6.6
279,Sander Sport Recife,31, D(L),,14(10),1306,-,0.5,26.6,81.8,0.7,0.9,-,6.59
280,Praxedes Internacional,19, M(C),,18(4),1211,-,0.8,25.3,79.4,0.1,1.6,-,6.59
281,Willian Palmeiras,34, AM(CLR),FW,18(14),1759,4,0.6,12.5,83.8,-,0.5,-,6.59
282,Fabinho Ceara,34, D(R),DMC,26(5),2301,-,0.2,30.2,84.8,-,1.9,-,6.59
283,Bruno Melo Fortaleza,29, D(L),M(L),19(5),1694,1,0.3,37.9,86.5,-,1.9,-,6.59
284,Osvaldo Fortaleza,34, AM(CLR),FW,25(11),1991,5,0.7,16.7,79.4,0.4,0.5,-,6.59
285,Lucas Braga Santos FC,25, M(LR),,24(6),2076,3,0.5,14.4,77.3,0.2,0.3,-,6.59
286,Mariano Atletico MG,35, D(R),M(R),4(4),402,1,0.5,37.0,74.7,0.6,2.3,-,6.59
287,Hugo Botafogo RJ,20, Defender,,4(3),448,-,0.6,24.4,76.6,1,0.9,-,6.59
288,Benjamín Kuscevic Palmeiras,25, D(C),,8(3),764,-,0.1,41.5,88.6,-,1.8,-,6.59
289,Vitinho Flamengo,28, AM(CLR),FW,9(20),945,3,0.7,14.8,79.5,0.6,0.6,-,6.59
290,Guilherme Biro Coritiba,21, D(L),,9,652,-,0.4,29.3,83.7,0.6,1.1,-,6.59
291,Wellington Silva Fluminense,28, AM(CLR),,15(8),1101,2,0.7,15.5,81.5,-,0.3,-,6.58
292,Maílton Coritiba,23, D(R),,7(1),608,-,1.0,34.3,81.0,1.3,2.6,-,6.58
293,Igor Julião Fluminense,27, D(LR),,17(3),1552,3,0.7,27.9,79.6,0.3,0.9,-,6.58
294,Matheus Sales Coritiba,26, DMC,,20(1),1705,-,0.1,32.8,87.2,-,1.2,-,6.58
295,Élton Sport Recife,36, FW,,9,656,-,1.0,18.9,72.4,0.3,0.1,-,6.58
296,Zé Gabriel Internacional,22, D(C),,18(5),1549,-,0.1,41.7,84.7,-,3.6,-,6.58
297,Bruno Méndez Corinthians,22, D(C),,15(2),1296,-,0.2,35.1,77.3,-,2.1,0.1,6.58
298,Marcão Silva Sport Recife,30, DMC,,22(4),1930,-,0.3,26.9,89.3,-,1.2,-,6.58
299,Eduardo Brock Ceara,30, D(C),,5(2),491,-,0.3,31.4,73.2,-,2.7,-,6.58
300,Kanu Botafogo RJ,24, D(C),,35,3143,1,0.2,48.2,90.0,0.1,3.3,-,6.58
301,Renê Flamengo,29, D(L),,9(5),695,1,0.6,35.9,83.1,0.2,1.1,-,6.57
302,Húdson Fluminense,33, D(R),DMC,19(6),1586,2,0.4,33.5,87.0,0.2,1.4,-,6.57
303,Daniel Villalva Goias,29, AM(LR),,16(2),1109,3,0.9,19.8,74.2,0.4,0.7,0.1,6.57
304,Rhodolfo Coritiba,35, D(C),,15(2),1346,-,0.2,42.5,82.4,-,5.2,-,6.57
305,Lucas Lima Palmeiras,31, AM(CR),,23(9),1906,2,1.6,29.2,82.9,0.7,2.3,-,6.57
306,Gabriel Dias Fortaleza,27, D(R),DMC,21(10),1954,1,0.4,21.3,81.3,0.1,0.4,-,6.57
307,Léo Sena Atletico MG,25, M(C),,0(1),6,-,-,7.0,71.4,-,1.0,-,6.57
308,Ángelo Araos Corinthians,24, AM(C),,12(3),807,4,0.9,18.7,76.1,0.3,0.5,0.1,6.57
309,Miguel Figueira Goias,21, AM(C),,11(12),962,2,0.3,17.0,81.3,-,1.8,0.1,6.57
310,Marcelo Benevenuto Botafogo RJ,25, D(C),,30(1),2606,1,0.2,44.0,90.0,0.1,2.6,-,6.57
311,Léo Matos Vasco da Gama,35, D(LR),M(R),19,1501,1,0.7,28.1,81.8,0.5,0.8,-,6.56
312,Hugo Souza Flamengo,22, GK,,22(1),2008,-,-,23.6,72.2,-,3.6,-,6.56
313,Jobson Santos FC,26, DMC,,14(5),1157,1,0.3,39.7,80.8,0.1,4.4,-,6.56
314,Ênio Botafogo RJ,20, Midfielder,,2(2),196,-,1.5,15.0,85.0,0.3,1.3,0.3,6.56
315,Carlinhos Vasco da Gama,27, M(CR),,14(14),1378,2,0.8,23.8,82.9,0.7,2,-,6.56
316,Tchê Tchê Sao Paulo,29, M(CR),,26(8),2397,2,0.7,47.4,92.6,0.1,2,-,6.56
317,Lucas Ribeiro Internacional,22, D(C),,11(2),995,-,0.2,32.0,83.7,-,4.5,-,6.56
318,Welington Sao Paulo,20, M(L),,1,87,-,-,18.0,88.9,-,-,-,6.56
319,Robson Coritiba,30, AM(LR),FW,29(3),2478,1,1,18.4,72.7,0.1,0.5,-,6.56
320,Samuel Granada Fluminense,21, Forward,,0(2),23,-,-,3.0,83.3,-,-,-,6.56
321,José Welison Botafogo RJ,26, D(R),DMC,16(1),1221,1,0.7,35.3,85.3,0.4,2.1,-,6.55
322,Douglas Friedrich Bahia,32, GK,,30,2659,-,-,18.3,70.1,-,2.4,-,6.55
323,Cleiton Red Bull Bragantino,24, GK,,32,2880,-,-,26.7,66.1,-,4.2,-,6.55
324,Vanderlei Gremio,37, GK,,27,2430,-,-,18.3,65.3,-,4.6,-,6.55
325,Juanfran Sao Paulo,36, D(R),,22(1),1685,1,1.1,32.7,85.6,1,1.1,-,6.55
326,Gabriel Veron Palmeiras,19, AM(LR),,8(12),874,1,0.7,13.9,76.9,0.1,0.1,0.1,6.55
327,Bérgson Fortaleza,30, AM(R),FW,5(9),549,-,0.4,7.4,65.4,-,0.1,-,6.55
328,Leandro Barcia Sport Recife,29, AM(LR),FW,10(6),1028,-,0.6,16.2,69.5,0.5,0.3,-,6.55
329,Gilvan Atletico GO,32, D(C),,14(8),1294,-,-,25.2,84.3,-,1.7,-,6.55
330,Mayke Palmeiras,29, D(R),,16(5),1321,-,0.5,35.0,87.5,0.1,1.3,-,6.55
331,Roger Carvalho Fortaleza,34, D(C),,6,437,-,-,38.0,91.7,-,1.3,-,6.55
332,Wanderson Fortaleza,30, D(C),,8(3),727,-,-,32.0,86.4,-,1.6,-,6.54
333,Juan Pintado Goias,24, D(R),,8(6),804,-,0.2,17.9,85.2,0.3,0.4,-,6.54
334,Baralhas Atletico GO,23, DMC,,2(2),155,-,0.3,27.5,90.9,-,1.3,-,6.54
335,Samuel Xavier Ceara,31, D(R),,28,2387,3,0.8,38.0,80.9,0.4,2.1,0.1,6.54
336,Hugo Moura Coritiba,23, DMC,,24(4),2165,3,0.4,39.7,89.3,0.1,3.6,0.1,6.54
337,Maicon Gremio,36, DMC,,11(7),837,-,0.6,52.9,93.0,0.2,2.8,-,6.54
338,Igor Vinícius Sao Paulo,24, D(R),M(R),14(12),1374,2,0.6,26.5,85.8,0.6,0.7,-,6.54
339,Yago Felipe Fluminense,26, M(CLR),,20(8),1789,-,0.4,30.2,85.5,-,2.1,-,6.54
340,Geuvânio Athletico Paranaense,29, AM(LR),FW,5(7),470,1,0.5,14.3,76.0,0.1,0.6,-,6.54
341,Rodrigues Gremio,24, D(C),,18(6),1723,-,0.2,44.8,86.9,-,1.7,-,6.54
342,Khelven Athletico Paranaense,20, D(R),,9(12),918,2,0.6,21.6,82.6,0.9,1.8,-,6.54
343,Fabinho Athletico Paranaense,21, AM(L),,6(7),701,-,0.9,19.4,83.3,0.3,0.8,-,6.54
344,Kaio Jorge Santos FC,19, FW,,23(5),1908,1,0.5,15.9,82.7,-,0.6,-,6.54
345,Luan Corinthians,28, AM(CLR),FW,11(11),1102,1,1.0,25.5,83.2,0.5,1.0,-,6.53
346,Vitor Bueno Sao Paulo,27, AM(CLR),FW,11(20),1319,2,0.4,18.7,82.4,0.2,1.1,-,6.53
347,Kevin Botafogo RJ,24, D(R),M(R),24(2),1994,2,1.2,40.3,78.2,1,2.3,-,6.53
348,Lucca Fluminense,31, AM(LR),FW,11(7),979,1,0.4,14.1,77.5,0.3,0.4,-,6.53
349,Nathan Silva Coritiba,24, D(C),DMC,17(2),1481,1,0.3,45.5,88.3,-,3.6,-,6.53
350,Edilson Goias,35, D(R),,10,892,1,0.9,37.3,81.5,0.9,3.2,-,6.53
351,Júnior Tavares Sport Recife,25, D(L),DMC,15(5),1287,2,0.8,29.6,83.8,1,1.3,-,6.52
352,Diego Alves Flamengo,36, GK,,10,839,-,-,23.8,82.4,-,4.8,-,6.52
353,Leandro Ceara,26, AM(LR),,9(10),814,1,0.3,11.5,74.0,0.2,0.7,-,6.52
354,Lucas Silva Gremio,28, DMC,,21(11),1771,1,0.3,40.5,88.6,-,2.3,-,6.52
355,John Kennedy Fluminense,19, FW,,2(5),276,-,0.3,3.3,73.9,-,-,-,6.52
356,Matheus Pereira Atletico GO,24, DMC,,6(5),497,-,0.1,17.5,90.7,-,0.9,-,6.52
357,Betinho Sport Recife,29, DMC,,18(6),1556,1,0.7,32.7,80.0,-,3.5,-,6.52
358,Castán Vasco da Gama,35, D(C),,28,2399,-,0.1,44.5,87.5,-,2.8,-,6.52
359,Ricardo Ryller Red Bull Bragantino,27, DMC,,25(4),1960,1,0.5,27.9,83.3,-,2.4,-,6.52
360,Leo Borges Internacional,20, Defender,,0(1),54,-,-,41.0,85.4,2,2.0,-,6.52
361,Jonathan Athletico Paranaense,35, D(R),M(R),17,1334,-,0.7,47.8,90.4,0.2,2.7,0.1,6.52
362,Clayson Bahia,26, AM(LR),FW,6(15),738,1,1,13.7,83.3,0.8,0.4,-,6.52
363,João Gomes Flamengo,20, M(C),,4(7),497,-,0.2,25.2,87.4,-,1.0,-,6.52
364,Marlon Freitas Atletico GO,26, DMC,,30(1),2628,2,1,42.0,83.9,0.1,3.8,-,6.51
365,Léo Natel Corinthians,24, AM(L),FW,14(17),1313,1,0.6,13.2,72.1,0.2,0.2,-,6.51
366,Jorginho Athletico Paranaense,30, AM(CL),,2(2),195,-,0.3,17.0,85.3,0.8,1.0,-,6.51
367,Wanderson Bahia,30, D(C),,1,90,-,-,45.0,93.3,-,3.0,-,6.51
368,Rossi Bahia,28, AM(R),,20(14),1972,2,0.8,14.9,68.8,0.6,0.4,-,6.51
369,Felipe Aguilar Athletico Paranaense,28, D(C),,5(6),529,-,0.1,35.5,93.1,-,2.2,-,6.51
370,Marcos Felipe Fluminense,25, GK,,19,1710,1,0.1,21.2,57.2,-,4.5,-,6.51
371,Bruno Gomes Vasco da Gama,20, DMC,,15(8),1483,-,0.4,39.0,86.7,-,2.2,-,6.5
372,Gabriel Novaes Bahia,22, FW,,5(8),563,-,0.4,8.2,75.7,0.1,0.1,-,6.5
373,Eduardo Vargas Atletico MG,31, AM(CLR),FW,12(4),1015,2,0.6,15.8,81.8,0.1,0.5,-,6.5
374,Míchel Macedo Corinthians,31, D(R),,5(2),526,-,0.7,35.9,87.3,0.4,1.7,-,6.5
375,Gustavo Cascardo Botafogo RJ,24, D(R),,0(1),45,-,-,13.0,84.6,-,1.0,-,6.5
376,Saulo Botafogo RJ,26, GK,,1,90,-,-,25.0,68.0,-,5.0,-,6.5
377,Rafael Thyere Sport Recife,28, D(C),,7(3),617,-,0.1,25.9,84.6,-,2.2,-,6.5
378,Léo Sao Paulo,25, D(CL),,15(5),1323,1,0.3,42.7,86.4,0.1,1.4,-,6.5
379,Raniel Santos FC,25, FW,,3(1),242,-,0.5,11.3,80.0,-,0.8,-,6.5
380,Miranda Vasco da Gama,21, D(C),,14(4),1362,-,0.1,42.2,82.3,-,3.7,-,6.5
381,Vitinho Carvalho Red Bull Bragantino,23, Midfielder,,2(2),158,-,1.5,20.0,81.3,-,0.5,-,6.5
382,Sidcley Corinthians,28, D(L),M(L),5(4),507,-,1.1,30.9,85.3,1.3,0.4,0.1,6.49
383,Allanzinho Santos FC,21, Forward,,0(1),20,-,-,6.0,83.3,1,-,-,6.49
384,Juninho Vasco da Gama,20, AM(C),,9(8),786,1,0.6,23.6,87.3,0.1,0.7,-,6.49
385,Eduardo Ceara,34, D(R),,11(5),912,-,0.3,18.2,72.5,0.3,1.4,-,6.49
386,Caio Alexandre Botafogo RJ,22, DMC,,33(1),2745,-,0.9,43.3,86.2,0.1,3,0.1,6.49
387,Chico Atletico GO,30, AM(CLR),,27(6),2209,6,1.3,21.3,81.3,0.8,1.1,0.1,6.49
388,Yago Pikachu Vasco da Gama,29, D(R),M(CLR),23(6),1982,-,0.7,25.2,81.3,0.3,1.1,-,6.48
389,Alan Franco Atletico MG,23, DMC,,17(11),1563,-,0.7,23.8,86.3,0.1,0.4,-,6.48
390,Darlan Gremio,23, DMC,,15(6),1263,-,0.5,43.0,92.1,0.2,2.1,0.1,6.48
391,Danielzinho Bahia,25, M(CR),,16(13),1503,2,1.6,34.1,89.2,0.3,1.8,0.1,6.48
392,Helinho Sao Paulo,21, AM(LR),,0(3),52,-,0.3,12.3,81.1,0.3,-,-,6.48
393,Ariel Cabral Goias,34, DMC,,18(2),1470,1,0.5,37.6,81.9,0.1,0.9,-,6.48
394,Marrony Atletico MG,22, AM(L),FW,9(23),1033,1,0.4,8.1,85.3,0.2,0.3,-,6.48
395,Juninho Bahia,26, D(CL),,25(5),2375,-,0.1,34.5,82.7,-,2.9,-,6.47
396,Leonardo Realpe Red Bull Bragantino,20, D(C),,5(1),410,-,0.2,27.7,81.9,-,0.7,-,6.47
397,Kayque Botafogo RJ,21, Midfielder,,1(1),121,-,0.5,28.0,91.1,-,-,-,6.47
398,Martín Sarrafiore Coritiba,24, AM(R),,6(10),542,-,0.3,12.4,76.4,0.1,0.8,-,6.47
399,Vitor Hugo Palmeiras,30, D(C),,3(1),273,-,-,42.5,92.4,-,1.5,-,6.47
400,Vinicius Balieiro Santos FC,22, DMC,,7(5),701,-,0.4,18.3,89.1,0.3,0.9,-,6.47
401,Arthur Coritiba,24, Goalkeeper,,4,360,-,-,28.8,79.1,-,4.5,-,6.47
402,Sassá Coritiba,27, FW,,8(2),711,1,0.4,12.7,79.5,-,-,-,6.46
403,Ronald Fortaleza,24, M(C),,15(13),1388,1,0.5,21.4,89.6,0.1,0.8,-,6.46
404,Diego Cavalieri Botafogo RJ,38, GK,,22,1980,-,-,21.9,69.5,-,6.6,-,6.46
405,Ganso Fluminense,32, AM(C),,4(15),564,2,0.9,23.3,89.6,0.4,0.7,-,6.46
406,Iago Mendonça Goias,22, D(C),,5(5),548,-,-,15.8,70.3,-,1.6,-,6.46
407,Wellington Tim Santos FC,20, Defender,,0(1),45,-,-,13.0,76.9,-,1,-,6.46
408,Alan Empereur Palmeiras,27, D(C),,7(3),697,-,-,40.0,90.0,0.1,2.3,-,6.46
409,Sousa Botafogo RJ,20, D(C),,10(3),858,-,0.2,36.7,88.3,-,1.3,-,6.46
410,Breno Lopes Palmeiras,25, AM(R),,9(9),973,-,0.7,17.6,88.3,0.3,0.7,-,6.46
411,Roberson Atletico GO,32, FW,,2(7),234,-,0.1,7.3,71.2,-,-,-,6.45
412,Arthur Gomes Santos FC,23, AM(CLR),,16(6),1230,-,0.8,16.1,77.2,0.8,0.3,-,6.45
413,Leonardo Muchacho Internacional,21, Forward,,1,73,-,-,11.0,36.4,-,-,-,6.45
414,Paulinho Bóia Sao Paulo,23, AM(L),,5(8),514,-,0.8,12.9,83.9,0.2,0.4,-,6.45
415,Saulo Mineiro Ceara,24, FW,,1(16),501,-,0.2,6.1,73.8,0.1,0.1,-,6.45
416,Guilherme Santos Botafogo RJ,33, D(L),M(C),8(4),731,1,0.6,21.3,80.9,0.4,0.9,-,6.45
417,Lucas Oliveira Atletico GO,25, D(C),,10(9),1020,-,0.1,25.2,74.9,-,2.4,-,6.45
418,Márcio Azevedo Athletico Paranaense,35, D(L),,6,381,-,0.7,41.3,87.9,0.7,2,-,6.45
419,Christian Athletico Paranaense,20, M(C),,22(8),1973,-,0.8,30.6,85.0,0.3,1.7,-,6.45
420,Felipe Ceara,31, AM(CLR),,3(4),261,1,1.7,15.1,82.1,0.6,0.7,-,6.45
421,Gonzalo Carneiro Sao Paulo,26, FW,,2(8),201,1,0.4,3.6,69.4,-,0.1,-,6.45
422,Matheuzinho Atletico GO,28, Forward,,3(14),482,1,0.8,8.7,78.4,0.5,0.4,-,6.44
423,Natanael Coritiba,19, D(R),,12(5),1041,-,0.5,22.0,85.8,0.5,1.1,-,6.44
424,Mauricio Internacional,20, AM(CR),,3(5),295,1,0.4,10.6,70.6,0.3,0.3,-,6.44
425,Tomás Cuello Red Bull Bragantino,21, AM(L),,8(10),746,-,0.7,12.4,77.2,0.4,0.3,-,6.44
426,Bruno Henrique Palmeiras,32, M(C),,7(6),630,-,0.8,34.2,88.1,-,1.7,-,6.44
427,Mattheus Coritiba,27, M(CL),,8(4),673,-,0.7,26.3,87.0,0.1,1.6,-,6.44
428,Xavier Corinthians,21, DMC,,9(9),844,1,0.4,17.7,81.1,-,0.7,0.1,6.44
429,Johnny Internacional,20, DMC,,5(8),473,-,0.2,22.2,83.4,-,1.5,-,6.44
430,Bruno Marques Santos FC,22, Forward,,2(13),420,-,0.3,5.6,63.1,-,0.1,-,6.44
431,Ravanelli Athletico Paranaense,24, AM(CLR),,1(10),272,1,0.8,10.6,77.8,0.6,0.7,-,6.43
432,Rafael Navarro Botafogo RJ,21, FW,,5(2),434,-,0.4,9.9,78.3,-,-,-,6.43
433,Rafael Vaz Goias,33, D(C),,7,630,-,0.1,45.3,74.8,-,7.3,-,6.43
434,Éverton Gremio,32, D(L),M(CLR),7(10),700,1,0.9,14.1,80.0,0.6,0.5,0.1,6.43
435,Luiz Felipe Santos FC,28, D(C),,12(1),901,-,0.1,34.0,86.7,0.1,2,-,6.43
436,Nonato Internacional,23, AM(C),,4(7),429,-,0.4,19.0,84.2,-,0.6,-,6.43
437,Marcelo Lomba Internacional,34, GK,,37,3328,-,-,24.5,55.9,-,4.6,-,6.43
438,Luiz Henrique Coritiba,22, Midfielder,,5(10),512,1,0.8,13.9,78.0,0.6,0.3,-,6.43
439,Matheuzinho Flamengo,21, D(R),,4(9),436,1,0.8,24.1,87.5,0.7,1.3,-,6.43
440,Éderson Corinthians,22, DMC,,8(8),711,-,0.1,18.9,84.8,-,0.7,-,6.43
441,Luciano Juba Sport Recife,22, D(L),M(L),8(13),972,2,0.6,20.3,74.9,0.8,0.9,-,6.42
442,Pedro Rocha Flamengo,27, AM(CLR),FW,2(3),150,1,0.8,11.2,75.0,0.2,-,-,6.42
443,Damián Musto Internacional,34, DMC,,6(8),630,-,0.3,33.6,89.0,-,2.2,-,6.42
444,Robinho Gremio,34, M(CR),,6(5),493,2,1.0,29.6,82.2,1,1.5,0.1,6.42
445,Breno Goias,21, DMC,,27(2),2201,-,0.4,21.8,82.3,0.1,0.9,-,6.42
446,Matheus Vargas Atletico GO,25, M(C),,13(16),1391,1,0.8,17.4,78.4,0.1,1.4,0.1,6.42
447,Anderson Martins Bahia,34, D(C),,5(2),450,-,0.3,33.9,88.2,-,2.1,-,6.42
448,Chico Sport Recife,23, D(CL),,7(5),646,-,0.2,25.9,76.2,-,2.3,-,6.41
449,Ratinho Goias,25, Midfielder,,5(6),488,-,0.4,20.1,81.0,0.5,1.2,-,6.41
450,Ruan Gremio,22, D(C),,2(2),183,-,-,19.0,80.3,-,1.8,-,6.41
451,Zé Ivaldo Athletico Paranaense,24, D(C),,5(8),471,-,0.1,19.1,83.9,-,1.7,-,6.41
452,Hernanes Sao Paulo,36, M(C),,4(17),511,-,0.4,15.0,87.9,0.1,0.8,-,6.41
453,Everton Felipe Atletico GO,24, AM(CLR),,7(8),641,1,0.4,15.0,66.2,0.4,0.9,-,6.41
454,Matheus Jussa Internacional,25, DMC,,1(1),103,-,-,26.0,82.7,-,2.5,-,6.41
455,Wagner Leonardo Santos FC,22, D(CL),,5(7),496,-,-,18.2,83.9,-,1.2,-,6.41
456,Alison Santos FC,28, D(C),DMC,18(2),1522,1,0.3,39.8,85.0,-,2.3,-,6.41
457,Alex Santos FC,22, D(C),,7(4),725,-,-,30.5,86.3,-,1.5,-,6.41
458,Wellington Paulista Fortaleza,37, AM(R),FW,22(13),1963,1,0.4,9.3,73.0,-,0.2,-,6.4
459,Fernando Canesin Athletico Paranaense,29, AM(C),,9(7),760,3,0.5,13.2,73.5,0.3,0.3,-,6.4
460,Luiz Henrique Fortaleza,22, Midfielder,,4(3),308,2,0.7,16.9,86.4,0.1,1.1,0.1,6.4
461,Rafael Sport Recife,19, Defender,,2,117,-,0.5,10.0,80.0,-,0.5,-,6.4
462,Luiz Fernando Gremio,25, AM(LR),,10(13),1011,3,0.7,14.6,83.0,0.4,0.2,-,6.4
463,Rafael Forster Botafogo RJ,31, D(CL),DMC,19(3),1496,-,0.4,34.1,81.1,0.1,4.4,-,6.4
464,Marco Antonio Bahia,24, Midfielder,,2(16),444,2,0.8,7.6,76.6,0.8,0.1,-,6.4
465,Caio Paulista Fluminense,23, AM(LR),,3(19),577,1,0.4,10.3,76.7,0.1,0.4,-,6.4
466,Danilo Fernandes Internacional,33, GK,,2,91,-,-,10.5,57.1,-,3.0,-,6.4
467,Isaque Gremio,24, AM(C),FW,11(13),1073,3,0.6,16.3,83.4,-,0.5,-,6.39
468,Heron Goias,21, D(C),,18(6),1725,1,0.2,27.0,77.3,0.2,1.6,-,6.39
469,Gabriel Coritiba,31, AM(CLR),,5(3),458,-,0.6,19.8,88.0,0.5,1.3,-,6.39
470,Yago Rocha Goias,27, D(R),,1(1),58,-,0.5,9.0,83.3,-,1.0,-,6.39
471,Yuri César Fortaleza,21, Forward,,8(20),1148,2,0.7,11.1,79.7,0.2,0.4,-,6.39
472,Marquinhos Atletico MG,22, AM(L),,3(8),436,1,0.5,12.8,82.3,-,0.1,0.1,6.39
473,Bruno Tubarão Red Bull Bragantino,26, AM(L),,8(15),739,-,0.6,13.3,80.5,0.2,0.2,-,6.39
474,César Pinares Gremio,30, AM(C),,4(8),452,1,1.5,20.5,89.4,0.6,0.9,0.1,6.39
475,Marlon Fortaleza,31, M(CR),,7(9),617,-,0.1,15.6,88.0,0.1,0.5,-,6.39
476,Everaldo Corinthians,27, AM(CL),,4(9),483,-,0.2,8.8,79.8,0.1,0.2,-,6.39
477,Willian Maranhão Atletico GO,25, DMC,,18(4),1445,-,0.2,24.2,81.8,-,0.9,-,6.39
478,Raul Prata Sport Recife,34, D(LR),,7(5),641,-,0.3,18.8,78.7,0.4,0.9,-,6.39
479,Jailson Palmeiras,40, GK,,6,540,-,-,23.5,73.8,-,4.3,-,6.39
480,Mailson Sport Recife,25, GK,,7,630,-,-,18.9,53.0,-,2.9,-,6.38
481,Gabriel Costa Atletico MG,26, D(C),,6(3),502,-,-,53.2,93.3,-,1.8,-,6.38
482,Mateus Gonçalves Ceara,27, AM(LR),,6(8),587,-,0.6,10.4,81.4,0.1,0.4,-,6.38
483,Alesson Bahia,22, Forward,,3(13),362,-,0.5,6.5,75.0,-,0.3,0.1,6.38
484,Abel Hernández Internacional,31, FW,,10(13),920,1,0.4,7.3,68.0,0.1,0.1,-,6.38
485,Rafinha Flamengo,36, D(CLR),M(R),1(1),135,-,0.5,41.5,80.7,0.5,2.0,-,6.38
486,Rodrigo Muniz Coritiba,20, FW,,3(3),237,-,1,6.8,61.0,-,0.2,0.2,6.38
487,Danilo Palmeiras,20, DMC,,8(10),905,-,0.1,26.4,86.5,-,3.1,-,6.38
488,Marcos Júnior Vasco da Gama,26, M(C),,12(9),1048,1,0.2,27.7,88.8,-,1.1,-,6.38
489,Luis Phelipe Red Bull Bragantino,20, Midfielder,,0(11),148,1,0.5,3.6,72.5,0.2,0.4,-,6.38
490,Matheus Bueno Coritiba,23, M(C),,16(11),1321,-,0.3,27.3,86.8,-,1.6,-,6.38
491,Igor Jesus Coritiba,20, Forward,,5(5),505,-,0.5,14.0,75.7,0.1,0.8,-,6.38
492,Matheus Jesus Red Bull Bragantino,24, M(C),,8(4),708,1,1.1,28.8,86.7,-,1.6,0.1,6.37
493,Rodrigo Néstor Sao Paulo,21, DMC,,1(5),160,-,0.3,21.7,87.7,-,0.2,-,6.36
494,Otavio Flamengo,19, Defender,,1,90,-,-,19.0,78.9,-,-,-,6.36
495,Thiago Bahia,21, AM(L),,7(2),517,1,0.4,11.7,76.2,-,0.2,-,6.36
