,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
451,João Pedro Watford,20, FW,,0(3),22,-,-,0.3,-,-,-,-,-,6.19
452,Lukas Rupp Norwich,30, M(CR),,8(4),699,1.3,1.3,0.8,-,0.2,1,-,-,6.19
453,Angus Gunn Southampton,25, GK,,10,900,0.1,-,-,-,0.3,0.2,-,-,6.19
454,Takumi Minamino Liverpool,26, AM(CLR),FW,2(8),243,0.3,-,0.7,-,0.3,0.8,-,-,6.18
455,George Hirst Leicester,22, FW,,0(2),9,-,-,-,-,-,-,-,-,6.18
456,Diogo Dalot Man Utd,22, D(LR),M(R),1(3),66,0.8,0.5,0.3,0.3,0.3,0.3,-,-,6.18
457,Mario Vrancic Norwich,32, M(CL),,6(14),630,1.4,0.5,0.7,0.1,0.2,0.6,-,-,6.17
458,Henrikh Mkhitaryan Arsenal,32, M(CLR),FW,1(2),111,-,-,0.7,-,0.3,0.7,-,-,6.17
459,Faustino Anjorin Chelsea,19, Midfielder,,0(1),19,-,-,-,-,-,-,-,-,6.16
460,Andre Gray Watford,30, FW,,7(16),747,0.2,-,0.4,-,0.1,0.1,-,-,6.15
461,Tyrick Mitchell Crystal Palace,22, D(L),,2(2),193,1.3,0.5,0.3,-,0.3,1.5,-,-,6.15
462,Jack Simpson Bournemouth,24, D(C),,1(3),238,1.3,0.5,0.3,-,3,1.5,-,-,6.15
463,Jack Rodwell Sheff Utd,30, D(C),M(C),0(1),16,-,-,-,-,1,-,-,-,6.14
464,Carlos Sánchez West Ham,35, D(C),M(C),1(5),113,0.2,0.3,0.3,-,0.2,-,-,-,6.14
465,Jesús Vallejo Wolves,24, D(C),,1(1),162,0.5,1,1,-,3.5,0.5,1.5,-,6.14
466,Kevin Danso Southampton,23, D(C),,3(3),278,1,0.3,0.7,-,1.2,0.5,0.5,-,6.13
467,Lloyd Kelly Bournemouth,23, D(CL),,7(1),638,0.9,0.8,0.9,0.5,1.9,0.1,0.6,-,6.13
468,Marcos Rojo Man Utd,31, D(CL),,1(2),122,1,-,0.7,-,2,0.3,0.3,-,6.13
469,Gedson Fernandes Tottenham,22, AM(CR),,0(7),63,0.3,0.1,-,-,-,0.3,-,-,6.12
470,Maya Yoshida Southampton,33, D(CR),,6(2),558,1,0.5,0.4,0.3,3.1,0.5,0.3,-,6.12
471,Odion Ighalo Man Utd,32, AM(C),FW,0(11),122,0.2,-,0.1,-,-,0.2,0.1,-,6.11
472,Michy Batshuayi Chelsea,28, FW,,1(15),226,0.3,-,0.3,-,0.1,0.3,0.1,-,6.1
473,Morgan Gibbs-White Wolves,21, AM(CR),,1(6),126,-,0.3,0.3,-,-,-,-,-,6.1
474,Brandon Pierrick Crystal Palace,19, Forward,,0(2),13,-,-,-,-,0.5,-,-,-,6.1
475,Harvey Elliott Liverpool,18, AM(CR),,0(2),7,-,-,-,-,-,-,-,-,6.1
476,Angel Gomes Man Utd,21, AM(CL),FW,0(2),19,-,-,0.5,-,-,-,-,-,6.09
477,Bruno Jordão Wolves,23, M(C),,0(1),6,-,-,-,-,-,-,-,-,6.09
478,Oliver Skipp Tottenham,21, DMC,,1(6),76,0.3,-,0.1,-,-,0.4,0.3,-,6.09
479,Ralf Fährmann Norwich,33, GK,,1,22,-,-,-,-,-,-,-,-,6.08
480,Aaron Lennon Burnley,34, M(LR),,4(12),486,0.9,0.5,0.6,-,0.2,0.2,0.1,-,6.08
481,Domingos Quina Watford,22, M(C),,0(4),18,0.5,-,0.3,-,-,0.3,-,-,6.08
482,Gaëtan Bong Brighton,33, D(L),,0(4),57,0.3,-,-,-,-,-,0.3,-,6.07
483,Georges-Kévin Nkoudou Tottenham,26, AM(LR),,0(1),2,-,-,-,-,-,1,-,-,6.07
484,Dennis Srbeny Norwich,27, AM(C),FW,0(8),41,0.6,-,0.1,-,0.1,0.3,-,-,6.06
485,Juan Foyth Tottenham,23, D(CR),DMC,1(3),67,1.8,0.3,0.5,-,0.5,0.3,-,-,6.05
486,Ørjan Nyland Aston Villa,31, GK,,5(2),537,-,-,-,-,0.3,-,-,-,6.05
487,Yoshinori Muto Newcastle,29, FW,,2(6),208,0.4,-,0.3,-,-,0.1,-,-,6.04
488,Indiana Vassilev Aston Villa,20, AM(LR),,0(4),47,-,-,-,-,-,-,-,-,6.04
489,Josh Martin Norwich,20, AM(L),,0(5),32,0.2,0.2,0.2,-,-,-,-,-,6.03
490,Dimitri Foulquier Watford,28, D(LR),M(R),1(2),58,0.3,0.7,-,-,0.7,-,-,-,6.03
491,Sam Surridge Bournemouth,23, FW,,0(4),26,-,0.3,0.5,-,-,-,-,-,6.03
492,Josip Drmic Norwich,29, AM(LR),FW,5(16),642,0.1,-,0.3,-,0.2,0.4,-,-,6.03
493,Armando Broja Chelsea,20, FW,,0(1),4,-,-,-,-,-,-,-,-,6.02
494,Tahith Chong Man Utd,21, AM(CLR),,0(3),34,-,-,0.7,-,-,-,-,-,6.02
495,Andrew Surman Bournemouth,35, M(CL),,2(3),235,0.8,0.2,0.2,-,0.8,0.4,-,-,6.02
496,Henri Lansbury Aston Villa,31, M(C),,2(8),191,0.6,-,0.4,-,0.2,0.6,-,-,6.01
497,Matty James Leicester,30, DMC,,0(1),5,-,-,-,-,-,-,-,-,6.01
498,Troy Parrott Tottenham,19, AM(CL),FW,0(2),6,-,-,-,-,-,-,-,-,6.01
499,Victor Wanyama Tottenham,30, DMC,,0(2),24,-,-,0.5,-,-,-,-,-,6.01
500,Víctor Camarasa Crystal Palace,27, M(CR),,0(1),5,-,-,-,-,-,-,-,-,6.01
501,Jack Wilshere West Ham,29, M(CLR),,2(6),212,0.1,0.1,0.1,-,-,0.5,-,-,6.01
502,Axel Tuanzebe Man Utd,24, D(CR),,2(3),187,0.4,1,0.6,0.2,0.8,0.2,-,-,6.0
503,Jonathan Kodjia Aston Villa,32, AM(LR),FW,0(6),112,-,-,0.2,-,0.2,0.2,-,-,6.0
504,Akin Famewo Norwich,23, D(C),,0(1),1,-,-,-,-,-,-,-,-,6.0
505,James Garner Man Utd,20, DMC,,0(1),8,-,-,-,-,1,1,-,-,6.0
506,Jordan Thomas Norwich,20, Defender,,0(1),1,-,-,-,-,-,-,-,-,6.0
507,Kieron Freeman Sheff Utd,29, D(CR),M(R),0(2),6,-,-,0.5,-,-,-,-,-,5.99
508,Max Thompson Burnley,19, Forward,,0(1),2,-,-,-,-,-,-,-,-,5.98
509,Richairo Zivkovic Sheff Utd,25, AM(R),FW,0(5),107,0.4,-,0.2,-,-,0.2,-,-,5.98
510,Adam Idah Norwich,20, FW,,1(11),221,0.2,-,0.2,-,0.1,0.1,-,-,5.98
511,Kelland Watts Newcastle,22, D(C),DMC,0(1),16,1,-,-,-,-,-,-,-,5.97
512,Albian Ajeti West Ham,24, FW,,0(9),132,0.1,-,0.7,-,-,-,-,-,5.97
513,Oumar Niasse Everton,31, FW,,0(3),19,1.3,0.3,0.7,-,-,-,-,-,5.97
514,Isaac Success Watford,25, AM(LR),FW,0(5),67,-,0.2,0.4,-,-,-,-,-,5.96
515,Danny Drinkwater Burnley,31, DMC,,1,59,2,1,1,-,-,1,-,-,5.92
516,Ravel Morrison Sheff Utd,28, M(C),,0(1),12,-,-,1,-,-,-,-,-,5.92
517,Leon Clarke Sheff Utd,36, FW,,0(2),33,-,-,-,-,1,-,-,-,5.91
518,Danny Drinkwater Aston Villa,31, DMC,,4,263,1.3,1.3,1.8,-,1.3,4,-,-,5.74
519,Borja Bastón Aston Villa,29, FW,,0(2),16,0.5,-,-,-,-,1,-,-,5.71
520,Simon Moore Sheff Utd,31, GK,,2,180,0.5,-,-,-,-,-,-,-,5.39
521,Mark Travers Bournemouth,22, GK,,1,90,-,-,-,-,1,-,-,-,4.95
