,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
482,Gaëtan Bong Brighton,33, D(L),,0(4),57,-,0.5,6.8,81.5,0.3,0.3,-,6.07
483,Georges-Kévin Nkoudou Tottenham,26, AM(LR),,0(1),2,-,-,-,-,-,-,-,6.07
484,Dennis Srbeny Norwich,27, AM(C),FW,0(8),41,-,-,2.3,72.2,-,-,-,6.06
485,Juan Foyth Tottenham,23, D(CR),DMC,1(3),67,-,0.3,14,82.1,-,0.5,-,6.05
486,Ørjan Nyland Aston Villa,31, GK,,5(2),537,-,-,21.7,52.6,-,5,-,6.05
487,Yoshinori Muto Newcastle,29, FW,,2(6),208,-,0.1,4,84.4,-,-,-,6.04
488,Indiana Vassilev Aston Villa,20, AM(LR),,0(4),47,-,-,2.8,63.6,-,-,-,6.04
489,Josh Martin Norwich,20, AM(L),,0(5),32,-,-,3,80,-,0.2,-,6.03
490,Dimitri Foulquier Watford,28, D(LR),M(R),1(2),58,-,-,3.3,80.0,-,0.3,-,6.03
491,Sam Surridge Bournemouth,23, FW,,0(4),26,-,0.3,2.3,55.6,-,-,-,6.03
492,Josip Drmic Norwich,29, AM(LR),FW,5(16),642,-,0.2,7.6,77.5,-,0.1,-,6.03
493,Armando Broja Chelsea,20, FW,,0(1),4,-,-,1.0,100.0,-,-,-,6.02
494,Tahith Chong Man Utd,21, AM(CLR),,0(3),34,-,-,4.7,64.3,-,-,-,6.02
495,Andrew Surman Bournemouth,35, M(CL),,2(3),235,-,0.2,25.4,81.1,0.4,1.2,-,6.02
496,Henri Lansbury Aston Villa,31, M(C),,2(8),191,-,0.2,8.2,78.0,-,0.7,-,6.01
497,Matty James Leicester,30, DMC,,0(1),5,-,-,5.0,100.0,-,-,-,6.01
498,Troy Parrott Tottenham,19, AM(CL),FW,0(2),6,-,-,2.0,100.0,-,-,-,6.01
499,Victor Wanyama Tottenham,30, DMC,,0(2),24,-,-,9.5,89.5,-,0.5,-,6.01
500,Víctor Camarasa Crystal Palace,27, M(CR),,0(1),5,-,-,3,100,-,-,-,6.01
501,Jack Wilshere West Ham,29, M(CLR),,2(6),212,-,-,9.4,82.7,-,0.1,-,6.01
502,Axel Tuanzebe Man Utd,24, D(CR),,2(3),187,-,-,27.2,88.2,-,0.8,-,6.0
503,Jonathan Kodjia Aston Villa,32, AM(LR),FW,0(6),112,-,0.2,4.5,55.6,-,-,-,6.0
504,Akin Famewo Norwich,23, D(C),,0(1),1,-,-,-,-,-,-,-,6.0
505,James Garner Man Utd,20, DMC,,0(1),8,-,-,14,100,-,1,-,6.0
506,Jordan Thomas Norwich,20, Defender,,0(1),1,-,-,-,-,-,-,-,6.0
507,Kieron Freeman Sheff Utd,29, D(CR),M(R),0(2),6,-,-,0.5,100,-,-,-,5.99
508,Max Thompson Burnley,19, Forward,,0(1),2,-,-,-,-,-,-,-,5.98
509,Richairo Zivkovic Sheff Utd,25, AM(R),FW,0(5),107,-,0.4,3.6,88.9,0.2,-,-,5.98
510,Adam Idah Norwich,20, FW,,1(11),221,-,0.1,4.0,72.9,-,-,-,5.98
511,Kelland Watts Newcastle,22, D(C),DMC,0(1),16,-,-,3.0,33.3,-,-,-,5.97
512,Albian Ajeti West Ham,24, FW,,0(9),132,-,0.2,1.7,80.0,-,-,-,5.97
513,Oumar Niasse Everton,31, FW,,0(3),19,-,-,1.0,100.0,-,-,-,5.97
514,Isaac Success Watford,25, AM(LR),FW,0(5),67,-,0.2,3.4,76.5,-,-,-,5.96
515,Danny Drinkwater Burnley,31, DMC,,1,59,-,-,24.0,58.3,-,-,-,5.92
516,Ravel Morrison Sheff Utd,28, M(C),,0(1),12,-,-,6.0,83.3,-,-,-,5.92
517,Leon Clarke Sheff Utd,36, FW,,0(2),33,-,-,3.0,66.7,-,-,-,5.91
518,Danny Drinkwater Aston Villa,31, DMC,,4,263,-,0.3,42.0,82.1,-,2.5,-,5.74
519,Borja Bastón Aston Villa,29, FW,,0(2),16,-,-,3.0,66.7,-,-,-,5.71
520,Simon Moore Sheff Utd,31, GK,,2,180,-,-,22,34.1,-,5,-,5.39
521,Mark Travers Bournemouth,22, GK,,1,90,-,-,25,60.0,-,2,-,4.95
