,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
440,6.11,Albert Gudmundsson AZ Alkmaar,24, AM(CLR),1(3),119,-,-,1,-,0.5,1.8,0.5,0.5,1.3
441,6.1,Lars Nieuwpoort RKC Waalwijk,27, D(C),2(1),222,-,-,-,0.3,0.3,-,-,1,1
442,6.1,Oussama Darfalou Vitesse,28, FW,0(6),57,-,-,0.8,0.3,-,0.3,-,-,0.5
443,6.1,Jeremy Cijntje Heracles,23, Forward,2(7),260,-,-,0.8,0.2,0.3,0.7,0.1,0.6,0.8
444,6.1,Henk Bos FC Emmen,29, Midfielder,1(3),125,-,-,-,0.3,-,0.3,-,1,0.3
445,6.1,Daniel Høegh SC Heerenveen,30, D(C),0(4),8,-,-,-,-,-,-,-,-,-
446,6.09,Nassim El Ablak Fortuna Sittard,21, Midfielder,0(3),58,-,-,0.7,0.3,-,0.3,-,0.3,-
447,6.08,Teun Bijleveld Heracles,23, M(C),1(14),212,-,-,0.3,0.3,0.1,0.1,-,0.5,0.3
448,6.07,Yassin Ayoub Feyenoord,27, M(C),0(3),46,-,-,0.3,-,0.3,0.3,-,0.3,1
449,6.07,Elton Kabangu Willem II,23, Forward,0(4),38,-,-,0.8,-,-,-,-,0.3,1.3
450,6.07,Mitchell van Rooijen FC Utrecht,22, Midfielder,1,66,-,-,1,-,-,-,-,2,-
451,6.06,Rico Strieder FC Utrecht,29, DMC,2(3),162,-,-,0.4,0.6,-,0.4,-,-,0.8
452,6.06,James McGarry Willem II,23, Defender,0(1),6,-,-,-,-,-,-,-,-,-
453,6.05,Freddy Quispel FC Emmen,21, Forward,0(3),28,-,-,0.3,-,-,-,-,0.7,-
454,6.04,Tristan Dekker VVV-Venlo,23, D(R),0(4),56,-,-,-,-,-,-,-,0.3,0.3
455,6.04,Adnan Ugur Fortuna Sittard,20, M(C),4(2),295,-,-,0.3,0.2,0.5,0.7,-,0.8,0.7
456,6.03,Adrián Szoke Heracles,23, FW,1(9),170,-,-,-,-,-,0.5,0.1,0.4,0.1
457,6.03,Mark Duffy ADO Den Haag,36, AM(CLR),2(3),177,-,-,-,-,0.6,0.4,-,0.6,1
458,6.03,Thomas Buitink Vitesse,21, FW,2(15),395,-,-,0.5,0.2,0.2,0.1,0.1,0.5,0.7
459,6.02,Rein Smit SC Heerenveen,20, Forward,0(1),11,-,-,1,-,-,1,-,-,-
460,6.02,Nikolai Baden Frederiksen Fortuna Sittard,21, AM(R),1(1),48,-,-,-,-,-,1,-,-,1
461,6.01,Wouter Marinus FC Emmen,26, AM(C),0(3),33,-,-,-,0.3,-,0.3,-,0.3,0.3
462,6.01,Mick van Buren ADO Den Haag,29, FW,1(3),92,-,-,0.3,0.3,0.3,0.3,-,0.5,0.3
463,6.01,Stanley Elbers PEC Zwolle,29, AM(LR),1(1),69,-,-,0.5,0.5,-,-,-,1,1.5
464,6.01,Daishawn Redan FC Groningen,20, FW,4(1),332,-,-,0.2,0.2,-,0.6,0.8,0.8,2.4
465,6.0,Hilary Gong Vitesse,23, Forward,0(1),24,-,-,1,1,-,1,-,-,1
466,6.0,Zakaria Aboukhlal PSV Eindhoven,21, AM(R),0(1),1,-,-,-,-,-,-,-,-,-
467,6.0,Zakaria Aboukhlal AZ Alkmaar,21, AM(R),0(12),191,-,-,0.9,-,0.1,0.8,0.2,0.5,0.7
468,5.99,Abdallah Aberkane Sparta Rotterdam,21, Defender,0(1),3,-,-,-,-,-,-,-,-,1
469,5.99,Jarno Westerman PEC Zwolle,19, Forward,1(3),91,-,-,-,0.3,-,0.3,-,-,0.3
470,5.99,Sven van Beek Feyenoord,27, D(C),0(1),1,-,-,-,-,-,-,-,-,-
471,5.97,Tomás Suslov FC Groningen,19, AM(CR),0(1),3,-,-,-,-,-,-,-,-,1
472,5.96,Sontje Hansen Ajax,19, Forward,0(1),11,-,-,1,-,-,-,-,-,-
473,5.94,Karim Coulibaly Willem II,28, AM(L),0(1),9,-,-,1,-,-,-,-,1,2
474,5.93,Richard van der Venne RKC Waalwijk,29, AM(C),7,536,-,1,2.1,0.4,0.3,1.3,0.3,0.4,1.9
475,5.92,Steffen Schäfer VVV-Venlo,27, D(CL),8(1),678,-,-,-,0.3,-,0.2,-,0.2,-
476,5.91,Justin Ogenia Willem II,22, Defender,0(1),18,-,-,-,-,1,-,-,2,-
477,5.9,Lamine Sané FC Utrecht,34, D(C),0(1),1,-,-,-,-,-,-,-,-,-
478,5.86,Dehninio Muringen ADO Den Haag,22, Defender,1,55,-,-,-,-,-,1,-,-,-
479,5.81,Dylan Vente Feyenoord,22, FW,1,64,-,-,1,-,-,1,-,1,3
480,5.75,Dylan Seys RKC Waalwijk,25, AM(R),0(3),60,-,-,0.7,0.3,-,-,-,-,1.3
481,5.71,Henrico Drost RKC Waalwijk,34, D(C),3,226,-,-,-,-,0.3,0.3,0.3,-,0.3
482,5.63,Clint Leemans PEC Zwolle,26, M(CR),0(1),59,-,-,-,-,-,-,-,-,1
483,5.61,Tommy St. Jago FC Utrecht,21, D(C),0(1),4,-,-,-,-,-,-,-,-,-
