,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
220,Sondre Tronstad Vitesse,26, M(CR),,5(1),466,2.3,0.5,1.2,-,1.3,1.5,0.8,-,6.64
221,Roel Janssen VVV-Venlo,31, D(CL),,21,1838,3,2.1,1.1,0.1,2.5,1.6,0.5,-,6.64
222,Sergio Padt FC Groningen,31, GK,,26,2340,-,-,-,-,0.8,-,-,-,6.64
223,Justin Hoogma FC Utrecht,23, D(C),,23,2059,1.3,0.7,0.5,0.6,2.5,0.6,0.8,-,6.64
224,George Cox Fortuna Sittard,23, D(L),,21,1813,1.9,2.2,0.5,0.1,2,0.7,0.3,-,6.64
225,Thomas Bruns PEC Zwolle,29, AM(CL),,5(3),444,1.8,0.6,1,-,1.1,0.6,0.1,-,6.64
226,Melle Meulensteen RKC Waalwijk,22, D(C),,11(3),1055,1.4,1.9,0.5,1.1,3.4,1.1,1.1,-,6.63
227,Erick Gutiérrez PSV Eindhoven,26, DMC,,9(6),827,2,0.7,1,-,0.9,0.9,0.1,-,6.63
228,Michael Woud Willem II,22, GK,,1,90,-,-,-,-,-,-,-,-,6.63
229,Jeroen Zoet PSV Eindhoven,30, GK,,11,990,-,0.1,-,-,0.5,-,-,-,6.63
230,Joris van Overeem FC Utrecht,27, M(CLR),,11(3),1026,1.7,1.8,1.2,-,1.1,1.9,0.2,-,6.63
231,Adil Auassar Sparta Rotterdam,35, D(C),M(CL),23,1803,1.9,1.3,2.1,-,1.7,1.6,0.3,-,6.63
232,Rico Strieder PEC Zwolle,29, DMC,,6,466,2.3,1.8,1.2,-,1.5,2.2,0.2,-,6.63
233,Jordy Clasie AZ Alkmaar,30, D(C),DMC,10(8),998,1.4,1.1,0.4,0.3,0.9,0.8,0.1,-,6.63
234,Timon Wellenreuther Willem II,25, GK,,25,2250,-,-,-,-,0.8,-,-,-,6.62
235,Michael Heylen FC Emmen,27, D(C),,19,1694,1.4,1.6,0.6,0.5,3.6,0.7,1.1,-,6.62
236,Peter van Ooijen VVV-Venlo,29, AM(CLR),,21(1),1728,1.2,0.1,0.6,-,0.5,1.1,-,-,6.62
237,Mustafa Saymak PEC Zwolle,28, M(CLR),,12(3),852,1.3,0.6,0.5,-,0.4,1.3,-,-,6.61
238,Mohamed El Hankouri FC Groningen,24, M(CLR),,10(11),1085,1.3,0.4,0.9,-,-,0.2,-,-,6.61
239,Sai van Wermeskerken PEC Zwolle,27, D(LR),,14(4),1277,2.4,1,0.5,0.1,1.5,1,0.2,-,6.61
240,Reza Ghoochannejhad PEC Zwolle,34, AM(CR),FW,7(6),711,0.3,-,1.1,-,0.4,0.2,0.1,-,6.6
241,Simon Makienok FC Utrecht,30, FW,,0(3),49,-,0.3,-,-,0.3,0.3,-,-,6.6
242,Sam Kersten PEC Zwolle,23, D(C),,12(4),1116,1.4,1.4,0.7,0.4,3.6,0.6,0.9,-,6.6
243,Renato Tapia Feyenoord,26, D(C),DMC,7(8),752,1.4,0.9,0.9,0.1,0.6,0.7,0.2,1,6.59
244,Thorsten Kirschbaum VVV-Venlo,34, GK,,26,2340,-,-,-,-,0.6,-,-,-,6.59
245,Róbert Bozeník Feyenoord,21, FW,,3(2),295,-,-,1.8,-,-,0.8,-,-,6.59
246,Evert Linthorst VVV-Venlo,21, AM(C),,17(1),1379,1.4,0.9,1.2,0.1,1,1.2,0.3,-,6.59
247,Daniël van Kaam FC Groningen,21, DMC,,9(2),794,1.1,0.8,0.5,-,0.6,0.9,-,-,6.59
248,Dante Rigo Sparta Rotterdam,22, DMC,,10(6),843,1.1,0.5,0.8,-,0.8,1.4,0.4,-,6.58
249,Lennart Thy PEC Zwolle,29, AM(C),FW,19(5),1672,0.4,0.2,0.6,-,0.3,0.6,0.1,-,6.58
250,Dean Huiberts PEC Zwolle,21, M(C),,7(4),710,2.5,0.9,1.5,-,0.5,2.2,-,-,6.58
251,Tijjani Reijnders RKC Waalwijk,23, DMC,,5(3),542,0.8,1.6,0.4,-,0.6,1,0.4,-,6.58
252,Miquel Nelom Willem II,31, D(L),,13(3),1133,1.1,1.2,0.8,0.2,2.1,0.7,0.2,-,6.58
253,Joshua Brenet Vitesse,27, D(LR),M(R),3(1),258,1.5,1,0.8,0.5,1.0,0.5,-,-,6.57
254,Shaquille Pinas ADO Den Haag,23, D(C),,25,2237,1.7,1.4,0.6,0.7,3.2,1,1,-,6.57
255,Tomas Necid ADO Den Haag,32, FW,,14(7),1254,0.3,-,1.0,-,1.0,0.5,-,-,6.57
256,Robin Polley ADO Den Haag,22, Defender,,1(1),100,3.0,-,1.0,0.5,3.0,0.5,-,-,6.57
257,Yukinari Sugawara AZ Alkmaar,21, D(R),M(R),5(11),639,0.4,0.3,0.4,0.1,0.8,0.3,0.1,-,6.56
258,Wilfried Kanon ADO Den Haag,28, D(CL),,3(1),261,3.0,1,1.0,1,4.3,-,0.5,-,6.56
259,Nils Röseler VVV-Venlo,29, D(C),,25,2194,1.4,1.5,0.4,0.4,4.2,0.6,0.8,-,6.56
260,Oriol Busquets Twente,22, D(C),DMC,20(1),1676,1.1,1.5,0.6,0.3,2.1,1.1,0.3,-,6.55
261,Jonas Arweiler FC Utrecht,24, FW,,0(3),54,-,-,-,-,-,-,0.3,-,6.55
262,Damil Dankerlui Willem II,25, D(R),M(CR),7(9),768,1.1,0.4,0.4,-,0.6,0.8,0.2,-,6.55
263,Mica Pinto Fortuna Sittard,28, D(L),,7,579,2.7,1.3,0.4,0.1,2.3,1.3,-,-,6.55
264,Dion Malone ADO Den Haag,32, D(R),DMC,17(3),1534,1.4,1.2,1.1,0.1,1.7,1,0.3,-,6.55
265,Håkon Evjen AZ Alkmaar,21, Midfielder,,1(2),106,2,0.3,0.7,-,-,1.3,-,-,6.55
266,Marios Vrousai Willem II,23, AM(CLR),,10(11),946,0.9,0.4,0.5,-,0.2,0.5,-,-,6.55
267,Luuk Koopmans ADO Den Haag,27, GK,,20,1800,-,-,-,-,0.6,0.1,-,-,6.55
268,Maximilian Rossmann Heracles,26, D(C),,5(3),392,0.6,1,0.9,-,2.3,0.1,0.8,-,6.54
269,Lars Veldwijk Sparta Rotterdam,30, FW,,3(12),454,0.2,0.1,0.3,-,0.7,0.1,-,-,6.54
270,Mike van Duinen PEC Zwolle,30, AM(LR),FW,9(3),791,0.5,0.4,1.3,-,0.6,0.5,0.1,-,6.54
271,Jesse Bosch Twente,21, AM(C),,3(1),243,1.3,1,0.5,-,0.8,2.8,-,-,6.54
272,Julian Lelieveld Vitesse,23, D(R),,14(2),1234,2.1,1,0.7,0.3,1.1,1.1,0.4,-,6.54
273,Elia Soriano VVV-Venlo,32, FW,,12(4),1082,0.7,0.4,0.7,0.1,1.3,0.5,0.1,-,6.54
274,Kenneth Vermeer Feyenoord,35, GK,,16,1440,-,-,-,-,0.3,-,-,-,6.53
275,Mario Bilate RKC Waalwijk,30, FW,,14(3),1258,0.4,-,0.9,-,0.3,0.2,-,-,6.53
276,Marko Kolar FC Emmen,26, AM(LR),FW,19(2),1488,0.6,0.5,0.4,-,0.6,0.3,-,-,6.53
277,Olivier Boscagli PSV Eindhoven,23, D(CL),DMC,6(6),637,1.4,0.9,0.4,-,1.8,0.8,0.2,-,6.53
278,Xandro Schenk Twente,28, D(CL),,22,1900,1.3,0.8,0.8,0.4,4.3,0.6,0.3,-,6.53
279,Jorrit Smeets Fortuna Sittard,26, DMC,,23,1976,2.3,1,1.3,-,1.3,1.2,0.2,-,6.53
280,Jerome Sinclair VVV-Venlo,25, AM(LR),FW,10(13),1058,1.2,0.3,0.6,-,0.2,1.0,-,-,6.52
281,Crysencio Summerville ADO Den Haag,20, AM(R),,17(4),1490,1,0.4,0.3,-,0.4,0.3,0.1,-,6.52
282,Luciano Narsingh Feyenoord,31, AM(LR),FW,6(9),653,0.4,0.1,0.3,-,0.1,0.3,-,-,6.52
283,Kristoffer Peterson FC Utrecht,26, AM(CLR),,5(1),371,-,0.5,0.3,-,0.8,1.5,-,-,6.52
284,Queensy Menig Twente,26, AM(LR),FW,4(7),463,0.7,-,0.5,-,0.1,0.9,-,-,6.52
285,Godfried Roemeratoe Twente,22, DMC,,12(3),1119,2.3,0.9,1.2,-,1.8,0.9,0.3,-,6.52
286,Tesfaldet Tekie Fortuna Sittard,24, DMC,,19(1),1666,1.6,0.7,0.7,-,0.7,1.1,0.1,-,6.51
287,Dirk Abels Sparta Rotterdam,24, D(R),,19(6),1844,0.9,1.4,0.6,0.2,2.4,0.8,0.2,-,6.51
288,Charlison Benschop FC Groningen,32, FW,,7(10),847,0.2,0.1,0.8,-,0.2,0.5,0.1,-,6.5
289,Hans Mulder RKC Waalwijk,34, D(C),DMC,15(3),1272,1.7,1.3,1.2,0.4,2.9,0.7,0.4,-,6.5
290,Jay-Roy Grot Vitesse,23, AM(LR),FW,9(13),848,0.9,0.4,0.7,-,0.2,0.8,0.1,-,6.5
291,Fabian Sporkslede RKC Waalwijk,28, D(R),,6,540,2.3,1.3,1.8,0.5,2.8,0.7,0.3,-,6.5
292,Felix Passlack Fortuna Sittard,23, D(LR),M(CR),25,2178,1.2,0.8,1.3,-,0.8,1,0.4,-,6.5
293,Keito Nakamura Twente,21, AM(L),,13(4),858,1,0.2,0.5,-,0.2,0.5,-,-,6.49
294,Laurens De Bock ADO Den Haag,29, D(CL),,8,705,2.1,2.0,0.9,-,2.6,1.1,0.6,-,6.49
295,Darryl Lachman PEC Zwolle,32, D(C),,12(1),1084,1.6,0.9,0.5,0.5,3.1,0.5,0.7,-,6.49
296,Emil Hansson RKC Waalwijk,23, AM(LR),,7,606,1,0.3,-,-,0.3,0.7,-,-,6.48
297,Thomas Lam PEC Zwolle,27, D(C),DMC,14,1232,1.3,1.2,1.1,0.4,3.0,0.5,0.7,-,6.48
298,Martin Angha Fortuna Sittard,27, D(CR),,15(1),1240,1.7,1.4,0.8,0.4,4.0,0.9,0.4,-,6.48
299,Tim Coremans Sparta Rotterdam,30, GK,,10,900,-,0.1,0.1,-,1.4,-,-,-,6.48
300,Nick Venema FC Utrecht,22, Forward,,1(2),107,0.3,-,0.7,-,-,1.3,-,-,6.48
301,Wouter Burger Feyenoord,20, AM(C),,2(4),243,1.5,1.2,0.7,-,0.7,0.8,-,-,6.47
302,Gabriel Gudmundsson FC Groningen,22, D(L),M(LR),4(7),403,0.7,0.1,1.4,-,0.5,0.5,-,-,6.47
303,Elson Hooi ADO Den Haag,30, AM(LR),,8(5),714,0.8,0.2,0.2,-,0.2,0.8,0.1,-,6.47
304,Noni Madueke PSV Eindhoven,19, AM(R),FW,1(3),116,1,-,0.3,-,0.5,0.3,0.3,-,6.47
305,Jeroen Zoet FC Utrecht,30, GK,,7,630,-,0.1,-,-,0.3,-,-,-,6.46
306,Dario Van den Buijs Heracles,26, D(C),,5(7),517,0.8,0.8,0.3,0.2,1.9,0.3,0.5,-,6.46
307,Desevio Payne FC Emmen,25, D(LR),,0(2),56,3,-,1,0.5,2,1,1,-,6.46
308,Jurriën Timber Ajax,20, D(CR),,1,82,1,2,1,1,-,-,-,-,6.46
309,Stefan Velkov RKC Waalwijk,24, Defender,,3,270,1.7,1.7,1,0.7,3.3,0.7,1.7,-,6.46
310,Omar Bogle ADO Den Haag,29, FW,,4(1),333,0.4,-,1,-,2.2,0.8,0.2,-,6.46
311,Clint Essers Fortuna Sittard,24, D(R),,12(6),1130,1.9,1,0.8,0.1,1.7,1.2,0.2,-,6.46
312,Görkem Saglam Willem II,23, AM(C),,1(2),137,0.3,0.3,1.3,-,-,0.3,-,-,6.46
313,Ricardo van Rhijn SC Heerenveen,30, D(CR),,16(3),1475,1.3,1.3,0.5,0.2,1.6,0.4,0.1,-,6.45
314,Thomas Ouwejan AZ Alkmaar,25, D(L),M(L),4(6),438,0.8,0.5,0.2,0.1,0.8,0.3,-,-,6.44
315,Mike Havekotte ADO Den Haag,26, Goalkeeper,,1,90,-,-,-,-,3,-,-,-,6.44
316,Issah Abass FC Utrecht,23, FW,,10(5),839,1,0.3,1.1,-,0.1,0.3,-,-,6.44
317,Jeffry Fortes Sparta Rotterdam,32, D(R),DMC,5(1),455,0.7,0.7,0.5,-,1.7,0.5,-,-,6.44
318,Edgar Ié Feyenoord,27, D(CR),,10(1),901,1.4,1.4,0.9,0.4,2,0.3,0.9,1,6.44
319,Jean-Christophe Bahebeck FC Utrecht,28, AM(LR),FW,6(9),585,0.5,-,0.8,-,0.3,0.4,-,-,6.44
320,Filip Ugrinic FC Emmen,22, DMC,,6(7),601,1.7,0.8,1.1,-,0.9,1,0.2,-,6.43
321,Amir Absalem FC Groningen,24, D(L),,4(1),352,1.4,1.4,1.6,-,1.6,1,-,-,6.43
322,Vitalie Damascan Fortuna Sittard,22, FW,,13(6),1091,0.2,0.1,0.7,0.1,0.5,0.3,-,-,6.43
323,Jan-Arie van der Heijden Feyenoord,33, D(C),,5,362,0.4,1,0.8,0.2,3.2,0.2,0.2,-,6.43
324,Nick Bakker FC Emmen,29, D(C),,8,630,1.8,0.6,1.4,0.3,2.9,0.4,0.6,-,6.43
325,Roy Gelmi VVV-Venlo,26, D(C),,1(2),121,1.0,1.3,-,0.3,1.3,-,0.3,-,6.43
326,Tom Hiariej FC Emmen,33, D(R),DMC,16(1),1298,1.4,1.2,0.8,0.1,0.6,1.2,0.2,-,6.43
327,Haji Wright VVV-Venlo,23, AM(LR),FW,16(6),1410,0.5,0.2,1,-,0.4,0.4,0.1,-,6.43
328,Rick Dekker PEC Zwolle,26, D(C),DMC,13(4),1186,2.4,1.1,0.6,0.2,2.4,1.4,0.4,-,6.43
329,Etienne Vaessen RKC Waalwijk,26, GK,,24,2112,0.1,-,-,-,0.9,0.2,-,-,6.42
330,Milan van Ewijk ADO Den Haag,21, D(R),,12,1010,1.8,0.9,0.6,0.5,1.4,0.8,-,-,6.42
331,Destan Bajselmani PEC Zwolle,22, Defender,,1(2),205,1,-,1,-,0.7,-,0.3,-,6.42
332,Jordy Bruijn SC Heerenveen,25, AM(CL),,8(9),674,0.9,-,1,-,0.1,0.7,-,-,6.42
333,Anas Tahiri RKC Waalwijk,26, M(C),,14(9),1280,0.7,0.4,0.7,-,0.3,0.6,-,-,6.42
334,Deroy Duarte Sparta Rotterdam,22, AM(CLR),,3(11),439,1.1,1,0.4,-,0.5,0.4,0.1,-,6.42
335,Jan-Niklas Beste FC Emmen,22, D(L),M(R),5(1),410,1.2,0.8,1.3,0.2,0.7,0.5,0.5,-,6.41
336,Charly Musonda Vitesse,25, AM(LR),,0(3),65,-,-,0.3,-,-,0.3,-,-,6.41
337,Vito van Crooij PEC Zwolle,25, AM(CLR),FW,11(5),1004,0.6,0.3,1.1,-,0.7,1.3,0.1,-,6.41
338,Bruno Varela Ajax,27, GK,,1,90,-,-,-,-,-,-,-,-,6.41
339,Robbin Ruiter PSV Eindhoven,34, GK,,1,90,-,-,-,-,1,-,-,-,6.41
340,Anders Dreyer SC Heerenveen,23, AM(R),,1(10),223,0.4,0.2,0.4,-,0.5,0.3,-,-,6.4
341,Richard Neudecker VVV-Venlo,25, M(CL),,12(4),1003,0.8,0.7,0.9,0.1,0.7,1.3,0.1,-,6.4
342,Kasper Dolberg Ajax,24, FW,,1,82,1,-,-,-,-,-,-,-,6.4
343,Marc-Olivier Doué PEC Zwolle,21, Defender,,0(1),2,-,2,-,-,-,-,-,-,6.4
344,John Yeboah VVV-Venlo,21, AM(R),,10(8),1008,0.3,0.6,0.7,-,0.1,0.7,0.1,-,6.4
345,Alen Halilovic SC Heerenveen,25, AM(CR),,4(13),498,0.5,0.1,0.1,-,0.2,0.3,0.1,-,6.39
346,Giorgi Aburjania Twente,26, DMC,,5(12),645,1.8,0.4,0.7,0.1,0.1,1,0.2,-,6.39
347,Bassala Sambou Fortuna Sittard,24, FW,,12(10),1198,0.4,-,0.7,-,0.1,0.1,-,-,6.38
348,Joey Konings Heracles,23, AM(L),,8(7),747,0.4,0.3,0.6,-,0.5,0.4,-,-,6.37
349,Jafar Arias FC Emmen,26, FW,,6(11),805,0.8,0.1,1.5,-,0.4,0.4,-,-,6.37
350,Trent Sainsbury PSV Eindhoven,29, D(C),,1,90,-,1.0,-,-,2,1,-,-,6.37
351,Jordan Spence ADO Den Haag,31, D(CR),M(R),3(1),339,2.8,1.5,1.8,-,2.3,2.5,0.8,-,6.37
352,Dylan Vente RKC Waalwijk,22, FW,,10(7),950,0.6,0.1,0.7,-,0.3,0.3,0.2,-,6.36
353,Simon Janssen VVV-Venlo,21, M(C),,1(6),242,0.9,0.7,0.7,-,0.9,1.3,0.1,-,6.36
354,Lassana Faye Sparta Rotterdam,23, D(L),,23,2019,1.4,0.6,0.7,0.3,1.8,0.5,0.3,-,6.36
355,Lee Cattermole VVV-Venlo,33, M(C),,9(2),779,1.8,0.5,1.3,0.1,1.4,1.2,0.5,-,6.36
356,Dabney dos Santos Heracles,25, AM(CL),,9(9),769,0.7,0.4,0.6,0.1,-,0.3,0.1,-,6.35
357,Rafik Zekhnini Twente,23, AM(L),,5(16),704,0.5,0.2,0.9,-,-,0.4,-,-,6.35
358,Zian Flemming PEC Zwolle,23, AM(C),FW,2(2),218,1,0.5,1.8,-,1.8,-,-,-,6.35
359,Emil Berggreen Twente,28, FW,,2(11),352,0.1,0.1,0.7,-,0.2,0.1,-,-,6.34
360,Wout Brama Twente,35, DMC,,6(3),601,1.3,0.9,1.1,-,1.2,0.8,0.1,-,6.33
361,Filip Bednarek SC Heerenveen,29, GK,,6,540,-,-,-,-,0.8,-,-,-,6.33
362,George Thomas ADO Den Haag,24, AM(C),,3,268,1.3,1,-,-,1.3,0.3,0.3,-,6.33
363,Daan Rienstra RKC Waalwijk,29, M(C),,20(1),1671,1.7,0.9,1.5,-,0.3,1.5,0.2,-,6.33
364,Thijmen Goppel ADO Den Haag,24, M(R),,3(1),222,1,0.5,-,-,0.3,0.5,0.3,-,6.33
365,Thomas Poll FC Groningen,20, Defender,,1(1),116,1.5,-,0.5,-,-,-,-,-,6.32
366,Khalid Karami Sparta Rotterdam,31, D(LR),,3(3),340,0.8,1.3,0.3,0.3,0.5,0.5,0.5,-,6.32
367,Tijjani Reijnders AZ Alkmaar,23, DMC,,0(3),38,0.3,-,0.3,-,0.3,0.3,-,-,6.32
368,Ariel Harush Sparta Rotterdam,33, GK,,16,1440,0.1,0.1,0.1,-,0.8,0.1,-,-,6.31
369,Robbert de Vos FC Emmen,25, AM(L),,4(6),372,0.9,0.1,0.4,-,0.4,0.8,0.3,-,6.31
370,Stanley Elbers RKC Waalwijk,29, AM(LR),,9(3),762,0.8,0.3,0.7,-,0.6,0.8,0.2,-,6.31
371,Mica Pinto Sparta Rotterdam,28, D(L),,2(1),189,0.7,1.7,-,-,0.7,0.3,-,-,6.3
372,Juriën Gaari RKC Waalwijk,27, D(R),,18,1580,1.4,1.2,1.3,0.3,2,1.2,0.3,-,6.3
373,Patrick Vroegh Vitesse,21, M(C),,3(4),256,0.7,0.6,0.1,-,0.3,0.4,-,-,6.3
374,Joël Piroe Sparta Rotterdam,22, FW,,1(17),388,0.2,0.2,0.5,-,0.1,0.3,0.1,-,6.3
375,Dennis Johnsen PEC Zwolle,23, AM(L),,10(13),1100,0.6,0.2,0.1,-,0.3,0.9,0.2,-,6.3
376,Ferhat Görgülü FC Emmen,30, D(C),,2(2),251,1.0,0.5,1.3,-,2.5,0.8,0.5,-,6.3
377,Laros Duarte Sparta Rotterdam,24, DMC,,5(11),703,0.7,0.9,0.6,-,0.8,0.9,-,-,6.29
378,Hamdi Akujobi SC Heerenveen,21, Midfielder,,0(3),36,1.0,-,0.3,-,-,0.3,-,-,6.28
379,Dimitrios Ioannidis Fortuna Sittard,21, Midfielder,,0(2),44,1.5,1,-,-,1.5,1.5,0.5,-,6.28
380,Giovanni Troupée FC Utrecht,23, D(R),,0(8),55,0.1,0.1,-,-,0.3,0.1,0.1,-,6.28
381,Thom Haye ADO Den Haag,26, AM(CLR),,2(7),299,0.3,0.1,0.4,-,0.1,0.6,0.1,-,6.27
382,Michiel Kramer ADO Den Haag,32, FW,,7(6),680,0.2,-,1.5,-,0.8,0.4,0.2,-,6.27
383,Danny Bakker ADO Den Haag,26, D(C),DMC,18(4),1491,1.7,1,1.1,-,1.4,0.9,0.3,-,6.27
384,Rody de Boer AZ Alkmaar,24, Goalkeeper,,1(1),172,-,-,-,-,-,0.5,-,-,6.27
385,Gregoire Amiot Fortuna Sittard,26, D(C),,7(2),583,0.8,1.9,0.4,0.3,3.2,0.4,0.4,-,6.26
386,Joris Kramer AZ Alkmaar,25, D(C),,0(1),27,-,-,1,1,3,-,-,-,6.26
387,Rami Al Hajj SC Heerenveen,20, Midfielder,,0(5),108,0.4,0.4,0.2,-,0.2,0.2,-,-,6.26
388,Erik Falkenburg ADO Den Haag,33, AM(CL),FW,10(6),948,0.5,0.1,0.5,-,1,0.8,0.1,-,6.25
389,Damian van Bruggen VVV-Venlo,25, D(C),DMC,2(2),218,-,0.8,-,-,1.8,-,1,-,6.25
390,Patrik Raitanen Fortuna Sittard,20, Defender,,0(2),29,0.5,-,-,-,2,0.5,-,-,6.25
391,Jarni Koorman PEC Zwolle,22, Midfielder,,1(2),134,2,-,0.3,-,-,1.3,-,-,6.24
392,Siem de Jong Ajax,32, AM(CL),FW,1(3),107,1,-,0.3,-,-,-,-,-,6.24
393,Runar Espejord SC Heerenveen,25, AM(R),FW,0(6),119,0.5,-,0.3,-,0.3,-,-,-,6.24
394,Kian Slor FC Groningen,19, Forward,,0(2),37,0.5,-,-,-,-,-,-,-,6.24
395,Konstantinos Mitroglou PSV Eindhoven,33, FW,,0(13),263,-,-,0.2,-,0.2,0.1,-,-,6.23
396,Justin Lonwijk FC Utrecht,21, Midfielder,,1,38,-,-,-,-,-,-,-,-,6.23
397,Tudor Baluta ADO Den Haag,22, DMC,,4,356,1,1.5,1.3,-,3,1.3,0.8,-,6.23
398,Rasmus Karjalainen Fortuna Sittard,25, Forward,,4(11),507,0.7,0.1,0.3,-,0.3,0.5,-,-,6.23
399,Anco Jansen FC Emmen,32, AM(L),FW,0(7),84,0.1,0.1,0.4,-,0.1,0.1,-,-,6.23
400,Sebastian Jakubiak Heracles,28, M(C),,1(4),139,0.6,0.2,0.2,-,-,0.8,-,-,6.22
401,Arjen van der Heide SC Heerenveen,19, AM(L),,0(5),31,0.2,-,0.2,-,-,-,-,-,6.21
402,Jan Ras SC Heerenveen,22, Midfielder,,0(3),46,1,0.3,1.0,-,-,0.7,-,-,6.21
403,Yassin Oukili Vitesse,20, Midfielder,,0(3),70,1,0.3,0.7,-,-,1,-,-,6.21
404,Cian Harries Fortuna Sittard,24, D(C),,4(4),379,0.8,0.6,0.6,0.1,3.5,0.6,0.4,1,6.21
405,Kevin Vermeulen RKC Waalwijk,30, AM(C),,1(4),92,-,-,0.4,-,-,-,-,-,6.21
406,Àlex Carbonell Fortuna Sittard,24, M(C),,7(10),690,0.9,0.5,0.6,-,0.6,1.1,0.2,-,6.2
407,Patrick Joosten FC Utrecht,25, AM(CLR),FW,3(4),309,-,0.3,0.3,-,-,0.1,-,-,6.2
408,Giovanni Troupée Twente,23, D(R),,8,716,0.9,0.3,1.8,0.1,1.3,1.1,0.1,-,6.19
409,Etiënne Reijnen PEC Zwolle,34, D(CR),,3(1),265,0.8,1.8,0.8,0.5,2.5,-,0.3,-,6.19
410,Paul Verhaegh Twente,38, D(R),M(R),5(2),390,1,0.4,0.6,0.1,2.1,0.4,0.1,-,6.19
411,Leandro Fernandes Fortuna Sittard,21, Midfielder,,1(4),121,0.2,0.4,1,-,0.6,0.2,-,-,6.19
412,Bilal Ould-Chikh ADO Den Haag,24, AM(R),,3(10),376,0.5,0.1,0.7,-,0.2,0.2,-,-,6.18
413,Sam Schreck FC Groningen,22, M(C),,6(7),476,1.2,0.2,0.6,-,0.1,0.5,-,-,6.18
414,Jacky Donkor Fortuna Sittard,23, Forward,,0(1),13,1,-,-,-,-,-,-,-,6.18
415,Stan van Dijck VVV-Venlo,21, Defender,,0(3),11,-,-,-,-,-,-,-,-,6.18
416,Ferdy Druijf AZ Alkmaar,23, FW,,1(11),227,0.1,0.1,0.2,-,0.1,0.1,-,-,6.17
417,Nick Kuipers ADO Den Haag,29, D(C),,0(1),22,-,-,-,-,2,-,-,-,6.17
418,Romano Postema FC Groningen,19, Forward,,2(9),281,0.1,-,0.3,-,0.1,0.3,0.1,-,6.17
419,Ingo van Weert RKC Waalwijk,27, D(C),,2(6),210,0.4,0.1,0.4,0.1,1.1,0.5,-,-,6.17
420,Pawel Cibicki ADO Den Haag,27, AM(R),FW,1(2),117,0.7,-,-,-,-,1,-,-,6.16
421,Vaclav Cerny FC Utrecht,24, AM(R),,3(10),360,0.5,0.3,0.6,-,0.1,0.7,-,-,6.16
422,Ibrahim Afellay PSV Eindhoven,35, M(CLR),,1(2),106,0.3,0.3,0.7,-,0.7,-,-,-,6.16
423,Lennerd Daneels RKC Waalwijk,23, AM(LR),,1(6),159,0.3,-,0.3,-,-,0.1,-,-,6.16
424,Emil Bergström FC Utrecht,28, D(CL),,1,90,1,-,1,-,1,-,-,-,6.15
425,Lorenzo van Kleef ADO Den Haag,20, Midfielder,,0(2),38,2,-,0.5,-,0.5,0.5,-,-,6.15
426,Tom Boere Twente,28, FW,,0(1),2,-,-,-,-,-,-,-,-,6.15
427,Youssef El Kachati Sparta Rotterdam,21, Forward,,0(1),27,-,-,2,-,-,-,-,-,6.15
428,Samuel Scheimann VVV-Venlo,34, D(L),,3(5),318,0.4,0.5,0.3,0.1,1.4,0.4,-,-,6.14
429,Jhonny Quiñónez Willem II,23, Midfielder,,0(5),102,0.8,0.4,0.4,-,0.4,0.6,-,-,6.13
430,Naoufal Bannis Feyenoord,19, Forward,,0(4),59,0.5,-,0.5,-,-,-,-,-,6.13
431,Kees Heemskerk RKC Waalwijk,30, Goalkeeper,,3(1),229,-,-,-,0.3,0.5,-,-,-,6.13
432,Ruben Roosken FC Emmen,21, Defender,,0(3),46,0.7,0.7,0.3,-,0.7,0.3,-,-,6.12
433,Danilo Ajax,22, FW,,0(1),18,-,-,-,-,-,-,-,-,6.12
434,Kenzo Goudmijn AZ Alkmaar,19, Midfielder,,0(1),4,-,-,-,-,-,-,-,-,6.12
435,Leon Sopic FC Emmen,21, Defender,,0(1),2,-,-,1,-,-,-,-,-,6.12
436,Marouan Azarkan Feyenoord,19, Forward,,0(1),18,1,1,-,-,-,-,-,-,6.12
437,Paul Gladon Willem II,29, FW,,0(18),186,0.1,-,0.4,0.1,0.2,-,-,-,6.12
438,Agim Zeka Fortuna Sittard,23, Forward,,0(5),79,0.2,-,0.4,-,-,0.4,-,-,6.11
439,Rick Zuijderwijk Willem II,20, Midfielder,,0(2),20,0.5,-,-,-,-,-,-,-,6.11
440,Albert Gudmundsson AZ Alkmaar,24, AM(CLR),FW,1(3),119,-,-,0.5,-,-,0.8,-,-,6.11
441,Lars Nieuwpoort RKC Waalwijk,27, D(C),,2(1),222,1.7,1.3,1,-,1,-,0.7,-,6.1
442,Oussama Darfalou Vitesse,28, FW,,0(6),57,0.3,0.2,0.2,-,-,0.2,-,-,6.1
443,Jeremy Cijntje Heracles,23, Forward,,2(7),260,0.6,0.2,0.2,-,-,0.2,-,-,6.1
444,Henk Bos FC Emmen,29, Midfielder,,1(3),125,0.8,0.3,0.3,-,0.8,0.8,0.3,-,6.1
445,Daniel Høegh SC Heerenveen,30, D(C),,0(4),8,-,-,-,-,1.3,-,-,-,6.1
446,Nassim El Ablak Fortuna Sittard,21, Midfielder,,0(3),58,-,0.7,1,-,-,0.3,-,-,6.09
447,Teun Bijleveld Heracles,23, M(C),,1(14),212,0.5,-,0.1,-,0.1,0.3,0.1,-,6.08
