,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
466,Romario Marques Ceara,29, Forward,,0(2),94,2.0,0.5,0.5,-,0.5,-,-,-,6.44
467,Martín Sarrafiore Internacional,24, AM(R),,5(14),649,0.9,0.2,1.2,-,0.2,0.7,-,-,6.44
468,Matheus Jesus Corinthians,24, M(C),,2(4),204,1.0,0.5,0.8,-,0.3,0.5,-,-,6.44
469,Pará Santos FC,35, D(LR),M(R),8(3),812,1.4,1.1,1.3,0.2,1,0.6,0.3,-,6.44
470,Jonathan Silva Botafogo RJ,23, Defender,,4(1),368,0.2,0.6,1.0,0.4,1.0,0.4,-,-,6.43
471,Yan Sasse Vasco da Gama,24, AM(CLR),,4(2),342,0.7,0.5,1.5,-,0.2,0.3,-,-,6.43
472,Yuri Botafogo RJ,25, D(L),,11(6),1083,1.6,0.9,1.6,0.1,0.8,0.9,0.1,-,6.43
473,Robert Piris da Motta Flamengo,27, DMC,,13(13),1294,1.0,0.5,0.8,-,0.7,0.7,0.3,-,6.43
474,Erik Internacional,20, Defender,,0(2),83,3.5,0.5,0.5,-,1.0,-,-,-,6.43
475,Gegê Avai FC,27, AM(L),,6(5),513,1.5,0.5,1.2,-,0.2,1.1,-,-,6.42
476,Maicon Bolt Atletico MG,31, AM(LR),FW,2(9),353,1.0,0.2,0.9,-,0.8,0.5,-,-,6.42
477,Edilson Cruzeiro,35, D(R),,9(4),891,1.2,1.2,1.5,-,1.3,0.5,0.3,-,6.42
478,Elicarlos Chapecoense AF,36, DMC,,16(3),1506,1.0,1.2,1.2,0.1,1.9,1.4,0.3,-,6.42
479,Alan Ruschel Goias,32, D(L),M(LR),4(5),434,0.9,0.2,0.7,-,0.9,0.4,0.1,-,6.42
480,Geuvânio Atletico MG,29, AM(LR),FW,9(16),993,0.7,0.4,1,-,0.1,0.5,-,-,6.42
481,Danilo Gomes Sao Paulo,22, AM(LR),,0(1),10,3,-,-,-,-,-,-,-,6.42
482,Welinton Cruzeiro,22, Forward,,0(1),21,-,1,-,-,1,-,-,-,6.42
483,Elias Atletico MG,36, M(CR),,25,2030,1.4,0.7,1.2,-,0.7,1.4,0.2,-,6.42
484,Jean Palmeiras,35, D(R),M(CR),4(4),420,0.9,0.4,0.3,-,1.1,0.6,0.3,-,6.42
485,Amaral Chapecoense AF,35, D(C),DMC,10(5),950,1.1,0.4,1.5,0.1,2.9,0.7,0.3,-,6.42
486,Ronaldo Alves CS Alagoano,32, D(C),,5(1),512,1.2,1.8,1.5,0.3,4.3,0.2,0.8,1,6.42
487,Ariel Cabral Cruzeiro,34, DMC,,11(5),771,1,1.1,1,-,0.7,1.1,0.2,-,6.42
488,Ronaldo Bahia,25, DMC,,10(4),844,2.6,0.4,1.4,-,0.8,1.1,0.1,-,6.41
489,Raniel Sao Paulo,25, FW,,8(6),800,0.3,0.4,1.6,-,0.8,0.6,0.1,1,6.41
490,Jairinho Vasco da Gama,31, Midfielder,,0(4),95,1.3,-,0.3,-,-,1,-,-,6.41
491,Rodrigo Pimpão Botafogo RJ,34, AM(LR),FW,11(8),1008,1.3,0.3,1.5,-,0.4,0.9,-,-,6.41
492,Jackson Bahia,31, D(C),,1,90,-,1,-,-,3,-,-,-,6.41
493,Mateus Gonçalves Ceara,27, AM(LR),,8(16),924,0.6,0.2,0.7,-,0.3,0.6,-,-,6.41
494,Mariano Vázquez Fortaleza,28, Midfielder,,3(3),289,1.5,0.3,1.8,-,-,0.8,-,-,6.41
495,Jádson Cruzeiro,28, M(CR),,8(6),759,1.4,0.4,0.9,-,0.3,0.9,0.3,-,6.41
496,Roger Ceara,36, FW,,0(2),52,-,-,-,-,-,-,-,-,6.4
497,Jonny Mosquera Avai FC,30, DMC,,4(7),461,0.8,1.3,0.7,-,0.4,0.3,0.2,-,6.4
498,Euller CS Alagoano,26, D(L),M(L),11(5),896,0.5,0.5,1.1,0.1,0.4,0.5,0.1,-,6.4
499,Hugo Moura Flamengo,23, DMC,,2,91,0.5,1.5,0.5,-,1,0.5,0.5,-,6.4
500,Lucas Mineiro Vasco da Gama,25, M(C),,8(3),712,0.9,0.3,1.5,-,1,0.5,0.5,-,6.4
501,Darlan Gremio,23, DMC,,6(7),601,1.2,0.5,1,-,0.6,1.2,0.2,-,6.4
502,Geovane Goias,32, DMC,,16(1),1386,1.6,0.8,2.4,-,2,0.9,0.6,-,6.4
503,Wellington Nem Fluminense,29, AM(R),,6(12),736,0.9,0.3,1.2,-,0.2,0.4,0.1,-,6.39
504,Tomás Andrade Athletico Paranaense,25, AM(C),,5(7),478,0.8,-,0.9,-,0.2,0.5,-,-,6.39
505,Jean Cléber CS Alagoano,31, M(C),,11(13),1234,1.8,0.7,1.3,-,0.6,0.6,0.2,-,6.39
506,Arthur Caike Bahia,29, AM(LR),FW,9(20),1116,0.4,0.2,0.9,-,0.5,0.5,-,-,6.39
507,Alecsandro CS Alagoano,40, FW,,15(5),1172,0.3,0.2,0.9,-,0.6,0.7,0.3,-,6.39
508,Felipe Gremio,22, Defender,,1,90,4.0,-,1,-,6,1.0,-,-,6.39
509,Renê Júnior Corinthians,32, DMC,,0(1),28,1.0,1,-,-,-,1.0,-,-,6.39
510,Ricardo Oliveira Atletico MG,41, FW,,15(6),1164,0.2,0.1,0.7,-,0.4,0.1,0.1,-,6.38
511,Leonardo Valencia Botafogo RJ,30, AM(CL),,9(12),942,1,0.6,0.4,-,-,0.9,-,-,6.38
512,Ramón Martínez Atletico MG,25, DMC,,8(3),659,1.2,0.8,0.8,0.1,0.7,1.9,0.3,-,6.38
513,Matheus Barbosa Avai FC,27, DMC,,14(4),1084,1.1,0.8,0.9,-,1.2,1.1,0.3,-,6.38
514,Feliciano Brizuela Avai FC,25, Midfielder,,1(3),171,0.8,0.5,0.3,-,0.8,0.3,-,-,6.38
515,Ezequiel Bahia,28, D(R),,5(1),444,1,0.7,2.2,0.3,1.8,1.7,0.2,-,6.37
516,Mayke Palmeiras,29, D(R),,5(1),391,0.5,0.7,0.3,0.2,1.2,0.3,0.5,1,6.37
517,Marcos Vinícius Botafogo RJ,26, AM(CL),,1(4),108,0.2,-,0.6,-,0.2,0.6,-,-,6.37
518,Lucas Campos Botafogo RJ,24, Midfielder,,3(7),369,1.3,0.4,1.3,-,0.1,1.3,-,-,6.37
519,Jailson Palmeiras,40, GK,,4,360,-,-,-,-,-,-,-,-,6.37
520,Marlone Goias,29, AM(CLR),,4(12),586,0.4,0.3,0.5,-,0.4,0.3,0.1,-,6.37
521,Luanzinho Avai FC,21, AM(L),,4(13),595,0.8,0.5,0.9,-,0.3,0.6,-,-,6.36
522,Madson CS Alagoano,35, Midfielder,,4(2),357,0.5,0.3,0.2,-,-,0.5,0.2,-,6.36
523,Shaylon Bahia,24, D(R),M(CR),1(7),186,1.1,0.1,0.6,-,0.1,0.5,0.1,-,6.36
524,Felipe Pires Fortaleza,26, AM(LR),,5(6),539,0.4,-,0.5,-,0.3,0.5,-,-,6.36
525,Jobson Santos FC,26, DMC,,1(3),121,1.5,0.3,0.8,-,0.5,1.5,-,-,6.36
526,Lucas Santos Vasco da Gama,22, Midfielder,,0(1),11,-,-,2.0,-,-,1.0,-,-,6.35
527,Rhuan Botafogo RJ,21, AM(L),,6(4),594,0.4,-,0.5,-,-,0.7,0.1,-,6.35
528,Bruno César Vasco da Gama,33, D(L),M(CLR),5(8),510,0.4,0.4,0.5,-,0.2,0.4,0.1,-,6.35
529,Lucas Silva Cruzeiro,28, DMC,,2(4),268,1,0.3,0.3,-,0.2,1.0,0.2,-,6.35
530,Pedrinho Athletico Paranaense,22, AM(CL),,1(5),126,0.8,-,1.2,-,-,0.7,-,-,6.34
531,Alejandro Guerra Bahia,36, AM(C),,8(9),697,0.7,0.2,1.2,-,0.1,1.1,-,-,6.34
532,Renato Kayzer Chapecoense AF,25, FW,,3(11),393,0.6,0.1,0.7,-,0.2,0.6,-,-,6.34
533,Igor Cássio Botafogo RJ,23, Forward,,6(6),633,0.3,0.2,0.8,-,0.4,1.1,0.1,-,6.34
534,Roger Carvalho Fortaleza,34, D(C),,12,987,0.3,1,0.4,0.4,3.6,0.3,0.8,-,6.34
535,João Lucas Flamengo,23, D(R),,2(4),216,0.5,0.8,0.7,-,1,0.2,-,-,6.34
536,Wanderson Bahia,30, D(C),,5(2),487,0.3,0.7,0.7,0.7,3.1,0.1,0.7,-,6.33
537,Felipe Ferreira Vasco da Gama,27, Midfielder,,3(6),371,0.3,0.1,0.1,-,-,0.3,-,-,6.33
538,Lucho González Athletico Paranaense,40, M(C),,10(7),823,0.5,0.8,1.1,-,0.4,1.3,0.1,-,6.33
539,Ruan Gremio,22, D(C),,1,90,-,1,1.0,1,5,-,-,-,6.33
540,Willian Farias Sao Paulo,32, DMC,,0(1),16,1,-,1.0,-,1,-,-,-,6.33
541,Ramiro Corinthians,28, D(R),M(CR),13(5),984,1.3,0.3,1.9,-,0.4,1.3,-,-,6.33
542,Everton Felipe Athletico Paranaense,24, AM(CLR),,2(3),175,0.4,-,0.2,-,-,0.8,-,-,6.33
543,Alan Ruschel Chapecoense AF,32, D(L),M(LR),4(2),346,0.5,0.5,2.7,-,0.7,1.2,-,-,6.32
544,Renatinho Goias,29, AM(C),,2(7),297,0.7,1,0.4,-,0.4,0.9,-,-,6.32
545,Lucas Barros Botafogo RJ,22, D(L),,5(7),553,0.9,0.3,1.0,0.4,1.8,0.7,0.1,-,6.32
546,Juninho Quixadá Ceara,35, AM(C),,0(6),121,0.8,0.2,0.5,-,-,0.5,-,-,6.32
547,Patrick Fabiano CS Alagoano,34, Forward,,4(1),351,-,0.4,2.2,-,0.4,1.2,-,-,6.32
548,Maranhão CS Alagoano,31, D(L),M(LR),7(4),684,0.8,0.4,0.9,-,0.2,0.5,-,-,6.31
549,Ramires Bahia,21, M(CR),,9(5),761,1.3,0.1,0.5,-,0.2,1.6,0.1,-,6.31
550,Auremir Ceara,30, D(R),DMC,6(1),394,1.0,0.3,1.3,-,0.3,0.6,0.3,-,6.31
551,Luiz Felipe Santos FC,28, D(C),,3(5),331,0.6,0.3,0.4,-,1.8,0.1,0.5,-,6.31
552,Vinícius Araújo Avai FC,28, AM(L),FW,10(5),999,0.5,0.2,1.1,-,0.5,0.6,-,-,6.31
553,Gabriel Sara Sao Paulo,22, AM(CR),,1(5),170,0.8,-,1.0,-,0.2,0.5,0.2,-,6.31
554,Paulo Roberto Fortaleza,34, DMC,,3(1),254,1.8,0.3,1.0,-,1.3,2.0,0.5,-,6.31
555,Moisés Palmeiras,33, M(C),FW,2(7),314,0.8,0.4,0.8,-,0.2,0.6,0.1,-,6.3
556,Regis Chapecoense AF,23, Forward,,9(6),628,1.0,0.5,0.9,-,0.1,1.1,0.1,-,6.3
557,Jean Botafogo RJ,27, DMC,,1(7),176,2.3,0.4,0.8,-,0.8,0.8,0.1,-,6.3
558,Bruno Sávio Avai FC,27, Midfielder,,3(2),213,1.0,0.2,0.8,-,0.8,0.8,-,-,6.3
559,Jádson Corinthians,38, AM(CLR),,5(13),661,0.1,0.1,0.4,-,0.2,0.2,-,-,6.3
560,Lourency Chapecoense AF,25, AM(LR),,0(1),36,-,-,-,-,1,1,-,-,6.3
561,Lucão Goias,25, D(C),,1,90,-,3,-,2,6,-,1,-,6.3
562,Orlando Berrío Flamengo,30, AM(R),,4(12),452,0.8,0.1,0.9,-,-,0.4,-,-,6.3
563,Rafael Elias Atletico MG,22, FW,,1(4),125,0.6,0.2,0.8,-,0.4,0.2,-,-,6.3
564,Dodô Fortaleza,27, AM(CL),,1(4),154,-,0.2,0.2,-,0.2,0.2,-,-,6.29
565,Aylon Chapecoense AF,29, AM(R),FW,2(7),248,0.8,-,0.7,-,0.3,0.4,-,-,6.29
566,Lucas Dias CS Alagoano,26, Defender,,1(1),99,0.5,0.5,2,-,3,-,-,-,6.29
567,Miguel Fluminense,18, Midfielder,,0(3),53,0.3,0.3,0.7,-,-,0.7,-,-,6.29
568,Kanu Botafogo RJ,24, D(C),,0(3),134,1,-,0.7,-,2,-,-,-,6.29
569,Júnior Santos Fortaleza,27, FW,,5(1),342,1.2,0.3,0.8,-,1,1,-,-,6.28
570,Felipe Vizeu Gremio,24, FW,,4(7),387,0.2,0.2,0.8,-,0.5,0.3,0.1,-,6.28
571,Marcos Goias,28, GK,,0(1),32,-,-,-,-,1,-,-,-,6.28
572,Richard Corinthians,27, DMC,,1(2),88,0.7,0.7,0.7,-,0.3,1,-,-,6.28
573,Bruno Alves CS Alagoano,29, Midfielder,,3(9),434,0.5,0.5,1,-,0.2,1.2,0.2,-,6.28
574,Kaio Nunes Goias,25, Midfielder,,1(12),255,0.4,0.2,0.7,-,0.1,0.8,-,-,6.28
575,Jarro Pedroso CS Alagoano,28, Forward,,0(5),116,0.2,0.4,1.6,-,0.2,0.4,-,-,6.27
576,Agenor Fluminense,31, GK,,6,516,-,0.2,-,-,0.2,-,-,-,6.27
577,Douglas Avai FC,39, AM(C),,4(8),502,0.3,-,0.3,-,-,0.8,-,-,6.27
578,Getúlio Avai FC,24, Forward,,6(2),489,1.4,0.6,1,0.1,0.6,1.1,-,-,6.26
579,Pablo Dyego Fluminense,27, Forward,,0(9),118,1,0.1,0.2,-,0.3,0.3,-,-,6.26
580,Valdivia Vasco da Gama,27, AM(CLR),FW,3(9),430,0.7,0.2,0.9,-,-,0.8,-,-,6.25
581,Eduardo Kunde Avai FC,24, D(C),,12,1018,1.5,1.4,1,0.3,4.7,0.4,0.3,-,6.25
582,Daniel Amorim Avai FC,32, Forward,,2(7),337,0.1,-,0.4,-,0.7,0.2,0.1,-,6.25
583,Ernandes Chapecoense AF,36, D(L),M(C),1(1),111,1.0,0.5,-,-,1.5,0.5,-,-,6.25
584,Lucas Halter Athletico Paranaense,21, D(C),,7(2),671,0.7,0.6,0.9,0.4,2.9,0.7,0.3,-,6.25
585,Pablo Armero CS Alagoano,35, D(L),M(L),2(1),203,1.0,-,2.3,-,1,0.7,-,-,6.24
586,Weverton Cruzeiro,22, D(R),,3(2),336,0.6,1,0.2,-,1.2,1.2,0.8,-,6.24
587,Bruno Internacional,36, D(R),M(R),6(2),466,0.9,1,0.9,-,1.1,0.6,0.1,-,6.23
588,Régis Corinthians,28, AM(C),,1(5),86,0.5,0.2,-,-,0.2,0.3,-,-,6.23
589,Jadsom Silva Cruzeiro,20, DMC,,0(1),31,1.0,1,1,-,-,1.0,-,-,6.23
590,Willian Popp Ceara,27, AM(CR),,1,59,-,-,3,-,-,-,-,-,6.23
591,Frazan Fluminense,25, D(C),,5(6),562,0.5,0.5,1,0.3,2.7,0.1,0.9,-,6.23
592,Derlis González Santos FC,27, AM(LR),,9(7),809,0.9,0.3,1.3,-,0.3,1,0.1,-,6.23
593,Airton Fluminense,31, DMC,,8(3),468,0.9,0.5,1.1,-,0.3,0.9,-,-,6.22
594,Marquinhos Calazans Sao Paulo,25, AM(R),,1(3),138,1.5,-,1.8,-,0.3,0.8,-,-,6.22
595,Rick Ceara,22, AM(R),,2(2),155,0.5,0.5,0.5,-,0.3,1,-,-,6.22
596,Victor Luis Palmeiras,28, D(L),M(CL),5,450,1.2,0.2,2,-,1.4,0.2,-,-,6.22
597,Bruno Silva Chapecoense AF,21, AM(LR),,0(1),25,-,-,1,-,-,-,-,-,6.22
598,Glédson Avai FC,38, GK,,0(1),45,-,-,-,-,1,-,-,-,6.22
599,Rafael Santos Flamengo,23, Defender,,0(1),26,1,1,1,-,3,-,-,-,6.22
600,Helinho Sao Paulo,21, AM(LR),,1(7),174,0.6,0.4,1.4,-,-,0.3,-,-,6.22
601,David Terans Atletico MG,27, AM(CL),,1(3),143,0.5,-,-,-,0.5,0.5,-,-,6.22
602,Marquinho Vasco da Gama,35, M(CL),,5(2),322,0.6,0.3,1.6,-,0.6,0.4,-,-,6.21
603,José Aldo Internacional,23, Midfielder,,0(1),8,2.0,-,-,-,1,-,-,-,6.21
604,Breno Goias,21, DMC,,3(8),376,1.2,0.7,1.4,0.3,-,0.9,0.1,-,6.21
605,Sassá Cruzeiro,27, FW,,9(15),916,0.3,0.1,1.1,-,-,0.1,-,-,6.2
606,Victor Rangel Botafogo RJ,31, FW,,6(8),553,0.4,0.1,1.1,-,0.3,0.4,0.1,-,6.2
607,Carlos Eduardo Palmeiras,25, AM(CLR),FW,1(6),233,0.3,0.3,0.6,-,-,0.9,0.1,-,6.2
608,Gabriel Pec Vasco da Gama,20, Midfielder,,0(8),182,1.0,0.1,0.5,-,-,0.6,-,-,6.2
609,Pedro Ken Ceara,34, M(C),,7(9),775,0.9,0.6,0.9,-,0.4,0.6,0.1,-,6.2
610,Warley CS Alagoano,22, AM(R),,7(6),678,0.5,0.5,0.7,0.1,0.1,0.5,0.2,-,6.2
611,Rafael Santos Cruzeiro,23, Defender,,1(1),81,0.5,1,-,-,1.5,0.5,-,-,6.2
612,Cassiano CS Alagoano,32, FW,,6(4),561,0.5,-,1.4,-,0.5,0.7,0.1,-,6.19
613,Kevin Goias,24, D(R),M(R),4(1),251,1,0.8,0.2,-,1.2,0.4,0.2,-,6.19
614,Léo Artur Fluminense,26, AM(CL),,3(4),204,0.3,-,0.1,-,-,0.4,-,-,6.19
615,Phelipe Gremio,22, GK,,2,180,-,-,-,-,1,-,-,-,6.19
616,Wescley Ceara,30, AM(CR),,3(12),419,0.7,0.1,0.9,-,0.1,0.5,-,-,6.19
617,Vinícius Tanque Botafogo RJ,26, FW,,3(8),349,0.3,-,0.7,-,0.3,0.3,-,-,6.19
618,Ezequiel Cruzeiro,23, Midfielder,,2(12),363,0.6,0.5,0.4,-,0.1,0.6,-,-,6.19
619,Matheus Vargas Fortaleza,25, M(C),,1(1),91,1,-,1.5,-,-,0.5,-,-,6.18
620,Fernando Uribe Santos FC,33, FW,,6(5),418,0.3,-,0.6,-,0.1,0.6,-,-,6.17
621,Brenner Avai FC,27, FW,,12(2),935,0.4,0.1,2.1,-,0.8,0.2,0.1,-,6.17
622,Matheus Alessandro Fortaleza,25, Midfielder,,0(8),128,0.3,0.3,0.3,-,-,0.4,-,-,6.16
623,Jonathan Álvez Internacional,33, FW,,0(3),82,-,-,0.7,-,0.3,0.3,-,-,6.16
624,Hiago Chapecoense AF,24, Defender,,2(3),188,1,0.6,0.8,0.6,2.2,-,0.4,-,6.16
625,Carlos Gabriel Atletico MG,22, Defender,,1(1),93,2,1,1,-,1,1,0.5,-,6.16
626,Giovanny Goias,24, Midfielder,,0(1),22,-,-,2,-,1,1,-,-,6.16
627,Nílton Bahia,34, DMC,,0(1),4,1,-,-,-,-,-,-,-,6.16
628,Tiago Reis Vasco da Gama,22, Forward,,3(8),366,0.4,-,1.4,-,-,0.5,0.1,-,6.15
629,Rafinha Cruzeiro,38, AM(CLR),,0(1),21,1,-,-,-,-,-,-,-,6.15
630,Dalberto Chapecoense AF,27, FW,,4(6),366,0.5,-,0.9,-,0.4,0.5,-,-,6.15
631,Miranda Vasco da Gama,21, D(C),,1,68,2,-,1.0,-,3,-,-,-,6.14
632,Lucas Silva Flamengo,23, AM(L),,3(6),230,0.2,-,0.2,-,-,0.6,0.1,-,6.14
633,Fabinho Sao Paulo,21, AM(L),,0(1),13,1,-,1.0,-,-,-,-,-,6.13
634,Vinicius Popó Cruzeiro,20, Forward,,0(2),39,-,-,1.0,-,-,-,-,-,6.13
635,Safira CS Alagoano,26, FW,,1(6),148,0.6,0.3,1.6,-,-,0.6,0.3,-,6.13
636,Guilherme Azevedo Gremio,20, Forward,,0(2),27,1,0.5,0.5,-,-,1,-,-,6.13
637,Igor Goularte Avai FC,25, Forward,,3(4),271,0.3,-,0.6,-,0.3,0.6,-,-,6.12
638,Lucão do Break Fluminense,30, Forward,,0(6),74,-,-,0.5,-,-,-,-,-,6.12
639,Victor Paraiba CS Alagoano,23, Midfielder,,1(8),271,0.7,0.1,0.1,-,0.1,0.9,-,-,6.12
640,Arthur Cabral Palmeiras,23, FW,,1,90,-,-,4,-,-,1,-,-,6.12
641,Edinho Ceara,38, DMC,,2,91,-,0.5,-,-,1,-,-,-,6.12
642,Pedro Lucas Internacional,23, Forward,,0(5),64,0.2,-,0.8,-,0.2,0.2,0.2,-,6.12
643,Vinícius Lopes Goias,22, AM(LR),,0(5),54,0.4,-,1,-,0.8,0.2,-,-,6.12
644,Lucas Venuto Santos FC,26, AM(R),,0(4),50,-,-,0.5,-,-,0.3,-,-,6.12
645,Dudu Goias,25, Midfielder,,0(4),63,0.5,-,1,-,0.3,-,-,-,6.12
646,Rickson Botafogo RJ,23, Midfielder,,2(4),228,0.2,-,0.5,0.3,0.3,1,-,-,6.12
647,Mauricio Cruzeiro,20, AM(CR),,2(6),295,0.4,-,0.4,-,0.1,0.6,-,-,6.12
648,Matheus Lucas Avai FC,23, Forward,,0(4),116,0.3,-,0.8,-,0.3,0.3,-,-,6.11
649,Joel Tagueu Cruzeiro,27, AM(L),FW,1(3),132,0.8,-,0.8,-,-,0.5,-,-,6.11
650,Marlon Fortaleza,31, M(CR),,3(16),565,1.2,0.2,0.8,-,0.2,1.2,0.1,-,6.11
651,Leandro Souza CS Alagoano,35, Defender,,1(1),97,0.5,-,0.5,0.5,3.5,-,0.5,-,6.11
652,Guilherme Fluminense,33, AM(CLR),FW,1(7),193,0.4,-,0.9,-,0.4,0.3,-,-,6.11
653,Christian Cueva Santos FC,29, AM(CLR),,1(4),149,0.8,0.2,0.8,-,-,1.4,-,-,6.1
654,Gabriel Lima Avai FC,25, Forward,,0(6),197,0.8,-,0.3,-,-,0.3,-,-,6.1
655,Vinicius Souza Flamengo,22, DMC,,0(3),26,0.3,0.3,0.7,-,1,0.3,-,-,6.1
656,Richard Ceara,30, GK,,1,46,-,-,-,-,-,-,-,-,6.1
657,Caio Athletico Paranaense,24, Goalkeeper,,3,270,-,-,-,-,1,-,-,-,6.1
658,Henrique Dourado Palmeiras,32, FW,,0(4),74,0.3,0.3,0.5,-,-,-,-,-,6.09
659,Rafael Elias Goias,22, FW,,2(3),150,0.2,0.2,1,-,-,0.6,-,-,6.09
660,Johnny Internacional,20, DMC,,0(1),16,-,-,-,-,-,-,-,-,6.08
661,Lucas França Ceara,25, GK,,1,90,-,-,-,-,-,-,-,-,6.08
662,Raniel Cruzeiro,25, FW,,0(2),50,-,-,-,-,0.5,0.5,-,-,6.08
663,Ricardo Goulart Palmeiras,30, AM(CR),FW,1,8,-,-,-,-,-,-,-,-,6.08
664,Clayton Vasco da Gama,26, AM(R),FW,1(6),125,0.6,-,0.9,-,0.1,0.3,-,-,6.08
665,Wenderson Botafogo RJ,23, Midfielder,,2(2),165,0.5,0.5,-,-,0.8,0.5,-,-,6.08
666,Marcinho Avai FC,22, Midfielder,,1(2),77,1.7,-,0.7,-,0.3,0.3,-,-,6.07
667,Adalberto Fortaleza,34, D(C),,0(1),42,-,1,1,-,8,-,-,-,6.07
668,Gerson Jr CS Alagoano,21, Forward,,0(2),16,-,-,-,-,-,-,-,-,6.07
669,Ramires Palmeiras,34, M(CR),,2(4),161,0.5,0.5,0.7,-,-,0.3,-,-,6.07
670,Ewandro Fluminense,25, AM(LR),,0(2),10,-,0.5,0.5,-,-,-,-,-,6.06
671,Clayton Bahia,26, AM(R),FW,0(1),16,-,-,-,-,-,1,-,-,6.06
672,Robinho CS Alagoano,26, Midfielder,,1(2),78,-,-,0.7,-,-,-,-,-,6.06
673,Da Silva Gremio,22, Forward,,0(3),26,-,-,0.7,-,-,-,-,-,6.06
674,Kaio Jorge Santos FC,19, FW,,0(3),22,-,-,-,-,-,-,-,-,6.05
675,Derley Fortaleza,35, M(C),,0(4),61,-,-,0.3,0.3,0.3,0.3,-,-,6.05
676,Ferrareis Avai FC,25, AM(LR),,5(3),423,0.5,0.3,1,-,0.4,1,-,-,6.05
677,Felipe Pires Palmeiras,26, AM(LR),,0(2),13,-,-,0.5,-,-,0.5,-,-,6.04
678,Sidão Vasco da Gama,38, GK,,6(1),585,-,-,-,-,1.3,-,-,-,6.04
679,Ferrareis Botafogo RJ,25, AM(LR),,0(2),58,0.5,-,0.5,-,0.5,0.5,-,-,6.04
680,Caíque Corinthians,26, Goalkeeper,,0(1),20,-,-,-,-,-,-,-,-,6.02
681,Emanuel Gremio,22, Defender,,0(1),19,-,-,-,-,2,-,-,-,6.02
682,Pedro Perotti Chapecoense AF,23, FW,,0(1),7,-,-,-,-,-,-,-,-,6.02
683,Matheus Matías Avai FC,23, Forward,,1(1),64,-,-,1.5,-,-,-,-,-,6.02
684,Anderson Bahia,37, GK,,1,90,-,-,-,-,2,-,-,-,6.01
685,Brenner Sao Paulo,21, FW,,0(1),11,-,-,-,-,-,-,-,-,6.01
686,Kelvin Fluminense,28, AM(LR),,0(1),1,-,-,-,-,-,-,-,-,6.01
687,Jaderson Athletico Paranaense,21, Midfielder,,0(1),1,-,-,-,-,-,-,-,-,6.0
688,Jean Sao Paulo,26, GK,,1,1,-,-,-,-,-,-,-,-,6.0
689,Juan Flamengo,42, D(C),,0(1),1,-,-,-,-,1,-,-,-,6.0
690,Sandry Santos FC,19, DMC,,0(1),1,-,-,-,-,-,-,-,-,6.0
691,Everton Felipe Sao Paulo,24, AM(CLR),,1(3),82,-,-,0.5,-,-,-,-,-,6.0
692,Alan Santos Botafogo RJ,30, DMC,,1(3),114,0.3,0.8,1.3,-,0.3,1.5,0.3,-,6.0
693,Luiz Gustavo Vasco da Gama,27, D(CR),DMC,2,136,-,1.5,1,-,3.5,0.5,1,-,6.0
694,Zé Gabriel Internacional,22, D(C),,1(1),74,-,-,1.5,-,1,1,-,-,5.99
695,Matheus Prado CS Alagoano,21, Midfielder,,0(2),14,-,-,-,-,-,0.5,-,-,5.99
696,Paulo Ricardo Goias,27, D(C),,0(1),3,-,-,-,-,-,-,-,-,5.99
697,Marcinho Goias,26, M(LR),,0(3),39,-,-,0.3,-,-,-,-,-,5.99
698,André Luis Corinthians,24, AM(CR),FW,1,65,-,-,-,-,-,1,-,-,5.98
699,Júnior Brandão Goias,25, FW,,1(5),136,-,0.2,1,-,-,0.3,-,-,5.98
700,Rodolfo Gamarra CS Alagoano,32, Forward,,0(2),52,-,-,0.5,-,-,0.5,-,-,5.97
701,Wesley Soares Avai FC,23, M(C),,7(3),516,0.9,0.5,0.9,-,0.2,1,0.1,-,5.96
702,Nathan Ribeiro Fortaleza,31, D(C),,3(2),307,0.8,0.6,0.6,0.2,1.8,0.8,-,-,5.96
703,Bruno Ramires CS Alagoano,27, DMC,,3,193,0.3,0.3,0.7,-,0.3,0.3,-,-,5.93
704,Filipe Candido Goias,22, Midfielder,,0(2),43,-,-,0.5,-,0.5,-,-,-,5.93
705,Matheus Dantas Flamengo,23, Defender,,1,64,-,-,-,-,3,1,-,-,5.92
706,André Moritz Avai FC,35, AM(C),,0(4),108,0.5,-,0.3,-,0.3,1.5,-,-,5.91
707,Cristián Maidana CS Alagoano,34, AM(CL),,1,25,-,-,-,-,-,-,-,-,5.9
708,Bruno Silva Vasco da Gama,33, D(C),,1,90,1,-,1,1,2,3,1,-,5.89
709,Gabriel Batista Flamengo,23, GK,,0(1),1,-,-,-,-,-,-,-,-,5.89
710,Ze Marcos Avai FC,23, Defender,,3,209,0.3,0.3,1,1,2,-,-,-,5.89
711,Jhonata Robert Gremio,22, AM(L),,0(1),7,-,-,1,-,-,1,-,-,5.88
712,Bill Flamengo,22, Midfielder,,0(1),6,-,-,-,-,-,1,-,-,5.85
713,Wilson Atletico MG,37, GK,,3,270,-,-,-,-,0.7,-,-,-,5.84
714,Jean Carlos Goias,28, Midfielder,,1,20,-,-,1,-,-,-,-,-,5.79
715,Murilo Cerqueira Cruzeiro,24, D(C),DMC,1,85,1,3,3,-,7,-,3,-,5.47
